OBJECTID,State,County,year,cattle_cow_beef,cattle_cow_milk,cattle_excl_cows,hogs,sheep_goats,broilers,layers,horses,donkeys,mules,rabbits,cattle_beef_slaughtered,hogs_slaughtered,broilers_slaughtered,标记
26,ALABAMA,COLBERT,2017,9020.0,50.879503016096,6789.0,150.79955390190887,1195.0688849203423,1094358.0,,,,,,2352.014248225786,185.11745930789945,5768382.416075604,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
796,INDIANA,WHITE,2017,1986.0,213.90158410848522,5844.0,265905.6591943789,680.5816022597203,0.0,,,,,,3039.5584681904484,669781.9878468923,0.0,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
712,INDIANA,CARROLL,2017,1072.0,281.3948023951432,3849.0,324680.6486838724,1111.0089548793353,229.0,,,,,,1640.688156042377,817828.5898455963,2460.753730194181,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
713,INDIANA,CASS,2017,0.0,,3929.0,117568.39724511263,1568.781104018314,204.0,3340.84386138986,,,,,0.0,296139.59722926153,2192.1124932734187,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
724,INDIANA,ELKHART,2017,2740.0,22270.68532018831,34937.0,62580.66372765933,4324.5289310253065,1187161.0,1031792.308698094,,,,,4193.549951078463,157632.60353044665,12756815.978563555,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
729,INDIANA,FULTON,2017,1851.0,4431.708548422403,9080.0,25546.13511596306,919.5953792437889,205.0,,,,,,2832.9419560022757,64347.412580893084,2202.85814275025,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
747,INDIANA,KOSCIUSKO,2017,2701.0,4444.168834875324,11792.0,169751.9497449701,1391.5463117631782,478694.0,,,,,,4133.860736446325,427583.2213783713,5143877.9306618925,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
755,INDIANA,MARSHALL,2017,2934.0,8696.241586934777,9372.0,1185.6758818241688,1059.3576725649814,177823.0,121900.49585393028,,,,,4490.465531556281,2986.564300573174,1910823.6269184274,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
757,INDIANA,MIAMI,2017,1719.0,1970.8019739704125,3751.0,300199.31957828545,542.8448494214435,16.0,3714.785500030682,,,,,2630.9169218627294,756163.2859812375,171.93039162928773,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
776,INDIANA,ST. JOSEPH,2017,1022.0,1513.9248040299588,2393.0,32586.51734240638,666.4028188793095,169.0,,,,,,1564.1635218986091,82081.22545691788,1816.0147615843523,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
790,INDIANA,WABASH,2017,648.0,2828.485024813174,4357.0,159894.72394296978,1937.4294719089955,0.0,3667.7628987644707,,,,,991.7592585032278,402754.14360574214,0.0,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
705,INDIANA,ADAMS,2017,1956.0,6768.012258345178,20439.0,213781.966059429,2178.4687893759797,19308.0,,,,,,2993.643687704188,538489.1417013067,207477.000098643,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
706,INDIANA,ALLEN,2017,1253.0,1895.0018980484735,10435.0,49824.86329417038,2521.797901230214,70355.0,268073.61064718093,,,,,1917.7073316428157,125502.39089486281,756010.1689424088,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
719,INDIANA,DE KALB,2017,1061.0,1877.3498255735017,16661.0,1726.712449258498,887.1867315171354,234.0,2825.834418950404,,,,,1623.852736530748,4349.365486271612,2514.481977578334,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
739,INDIANA,HUNTINGTON,2017,875.0,6106.578719135931,4663.0,31657.54604470531,1118.0983465695406,338.0,1471641.7209422332,,,,,1339.1810975159326,79741.26682530374,3632.0295231687046,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
748,INDIANA,LAGRANGE,2017,3162.0,11231.909880104296,44849.0,35021.181895860864,3852.577998505917,1232615.0,2018823.5793337328,,,,,4839.4178632518615,88213.83079256085,13245248.729883408,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
762,INDIANA,NOBLE,2017,2209.0,4708.949921999906,9177.0,75837.21077143324,1914.1357563554636,177508.0,445978.0246091688,,,,,3380.8583364716515,191024.13215704923,1907438.747333226,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
781,INDIANA,STEUBEN,2017,980.0,2891.8248142821913,7815.0,0.0,435.49120382690444,0.0,989.7137980793017,,,,,1499.8828292178446,0.0,0.0,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
795,INDIANA,WELLS,2017,596.0,1892.9251836396534,3805.0,207364.35145635158,251.16701988156345,0.0,,,,,,912.1736389937096,522323.99997733056,0.0,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
797,INDIANA,WHITLEY,2017,1119.0,1521.1933044608295,8923.0,106595.71520089128,746.411667954485,420.0,4626.1282959996315,,,,,1712.6213121375183,268500.82935250085,4513.172780268804,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
715,INDIANA,CLAY,2017,1819.0,467.2607419845552,2006.0,557.1525502940755,390.9293132027561,0.0,1502.48406902989,,,,,2783.9661901502645,1403.3952635703072,0.0,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
727,INDIANA,FOUNTAIN,2017,2453.0,56.07128903814662,1880.0,0.0,653.2368057403567,0.0,1426.3522384084054,,,,,3754.298551093237,0.0,0.0,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
759,INDIANA,MONTGOMERY,2017,0.0,,2350.0,0.0,2542.0533060593725,0.0,9111.18878820063,,,,,0.0,0.0,0.0,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
765,INDIANA,OWEN,2017,3967.0,446.4935978963527,2903.0,506.5023184491595,1458.3891476994006,221.0,5815.128356588114,,,,,6071.46447296652,1275.8138759730061,2374.788534379537,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
766,INDIANA,PARKE,2017,2205.0,1981.1855460145136,4966.0,262.46029228729174,934.7869328656576,382.0,8105.800789699258,,,,,3374.73636574015,661.1035539132852,4104.838100149245,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
772,INDIANA,PUTNAM,2017,0.0,,2996.0,26434.816456514767,2603.832290788305,1190.0,6182.352480762334,,,,,0.0,66585.88601782755,12787.322877428274,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
784,INDIANA,TIPPECANOE,2017,0.0,,2324.0,59784.54070149341,1835.139677521746,222.0,3620.7402974982597,,,,,0.0,150589.53101967747,2385.5341838563677,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
788,INDIANA,VERMILLION,2017,0.0,,2410.0,0.0,431.4401228610727,186.0,824.015107903129,,,,,0.0,0.0,1998.6908026904703,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
789,INDIANA,VIGO,2017,861.0,16.61371527056196,554.0,271.66942535000373,623.8664687380771,210.0,2348.890891821691,,,,,1317.7541999556774,684.300169840067,2256.586390134402,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
791,INDIANA,WARREN,2017,0.0,,2886.0,0.0,635.006941394114,150.0,1598.7684430511797,,,,,0.0,0.0,1611.8474215245728,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
707,INDIANA,BARTHOLOMEW,2017,0.0,,2448.0,21250.074542207916,1076.574766669766,105.0,2398.1526645767694,,,,,0.0,53526.19125104931,1128.293195067201,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
710,INDIANA,BOONE,2017,1373.0,650.0116099607367,1616.0,12403.551093840213,1970.850889877107,1400.0,4064.0962522939653,,,,,2101.366453587858,31242.942076384417,15043.909267562678,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
716,INDIANA,CLINTON,2017,0.0,,1987.0,99866.1412153145,1691.3263032347218,0.0,,,,,,0.0,251549.90226400498,0.0,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
721,INDIANA,DECATUR,2017,0.0,,5774.0,300377.7465313755,457.77214913897853,1072.0,1562.9416992293043,,,,,0.0,756612.7204148187,11519.336239162281,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
731,INDIANA,GRANT,2017,0.0,,2179.0,45021.149260333244,349.40573330298145,50.0,51158.35100614888,,,,,0.0,113402.45611205517,537.2824738415243,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
733,INDIANA,HAMILTON,2017,496.0,39.457573767584655,613.0,628.5233315300934,1941.4805528748275,0.0,4498.495521134201,,,,,759.1243707061743,1583.1690370028668,0.0,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
734,INDIANA,HANCOCK,2017,920.0,47.76443140286563,1053.0,106420.74167269978,1667.0198174397317,190.0,4953.047333374243,,,,,1408.0532682453236,268060.093649892,2041.6734005977926,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
736,INDIANA,HENDRICKS,2017,1417.0,15.57535806615184,1338.0,0.0,1696.3901544420114,284.0,10114.337615213135,,,,,2168.7081316343733,0.0,3051.7644514198573,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
738,INDIANA,HOWARD,2017,378.0,387.30723724497574,944.0,71123.28578495754,328.13755823236517,302.0,5779.301612766239,,,,,578.5262341268829,179150.36437952772,3245.1861420028067,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
745,INDIANA,JOHNSON,2017,0.0,,2876.0,0.0,1723.7349509613753,96.0,3640.892840898064,,,,,0.0,0.0,1031.5823497757265,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
753,INDIANA,MADISON,2017,1175.0,1071.5846349512465,1698.0,0.0,567.1513352164336,149.0,3011.6856525263815,,,,,1798.328902378538,0.0,1601.101772047742,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
754,INDIANA,MARION,2017,0.0,,,20.72054939110198,380.8016107881769,1585.0,2263.8023752447375,,,,,0.0,52.19238583525934,17031.854420776323,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
760,INDIANA,MORGAN,2017,2315.0,389.383951653796,2707.0,0.0,918.5826090023309,155.0,4632.845810466233,,,,,3543.0905608564385,0.0,1665.5756689087254,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
775,INDIANA,RUSH,2017,2708.0,973.979057736695,4513.0,136946.71549232435,1300.3969900319657,9.0,1374.8512941644597,,,,,4144.574185226453,344951.0762931924,96.71084529147439,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
778,INDIANA,SHELBY,2017,1115.0,2584.471081776795,2197.0,13103.445206606322,1834.1269072802882,175.0,8457.350713451408,,,,,1706.4993414060168,33005.88488681984,1880.4886584453354,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
785,INDIANA,TIPTON,2017,0.0,,,52944.45711916407,997.5786878360484,0.0,,,,,,0.0,133360.2445400602,0.0,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
709,INDIANA,BLACKFORD,2017,311.0,,1431.0,42545.04360809656,637.0324818770299,0.0,266.4614071751966,,,,,475.9832243742343,107165.46600474168,0.0,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
722,INDIANA,DELAWARE,2017,779.0,199.36458324674354,1448.0,17214.171977474387,716.0285607107475,285.0,2297.3899475777453,,,,,1192.2537999598994,43360.274321137134,3062.5101008966885,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
725,INDIANA,FAYETTE,2017,0.0,,1776.0,0.0,1686.2624520274321,460.0,794.9058785478554,,,,,0.0,0.0,4942.998759342025,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
737,INDIANA,HENRY,2017,2461.0,5097.295516449291,7145.0,23873.526323447997,2779.0415425605247,106.0,5403.120802636549,,,,,3766.542492556241,60134.32721319131,1139.0388445440315,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
742,INDIANA,JAY,2017,977.0,3077.6907538716036,9898.0,312840.00584849046,1476.619012045643,604.0,13165678.994807355,,,,,1495.2913511692184,788003.5409177365,6490.372284005613,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
773,INDIANA,RANDOLPH,2017,2117.0,1475.5055874667842,4181.0,239642.3628411571,534.7426874897802,0.0,1674.9002736726643,,,,,3240.0530096471193,603628.1388007011,0.0,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
786,INDIANA,UNION,2017,917.0,,1105.0,0.0,321.0481665421598,0.0,147.78531826523508,,,,,1403.461790196697,0.0,0.0,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
794,INDIANA,WAYNE,2017,4711.0,3368.4307711064375,6854.0,26583.313727151002,1435.0954321458687,1890.0,11773.563688463728,,,,,7210.151029025781,66959.93144964692,20309.277511209613,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
718,INDIANA,DAVIESS,2017,3973.0,1074.6997065644769,6245.0,56153.839991519206,3327.963013430716,949.0,13383.527988959244,,,,,6080.6474290637725,141444.2651905437,10197.62135351213,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
723,INDIANA,DUBOIS,2017,8849.0,2665.4629437207846,11559.0,53288.64846738293,471.9509325193894,0.0,,,,,,13543.329750763985,134227.21806032362,0.0,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
730,INDIANA,GIBSON,2017,1707.0,2560.588866075362,2908.0,24210.810821869825,622.853698496619,0.0,817.2975934365273,,,,,2612.551009668225,60983.903271509706,0.0,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
732,INDIANA,GREENE,2017,6199.0,271.011230351042,4679.0,0.0,1894.893121767763,4900.0,11034.637097137553,,,,,9487.524141144304,0.0,52653.682436469375,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
746,INDIANA,KNOX,2017,1721.0,109.02750646306286,1506.0,44475.50812636755,339.27803088840227,300.0,1880.9040506484466,,,,,2633.97790722848,112028.05661839334,3223.6948430491457,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
756,INDIANA,MARTIN,2017,2029.0,12.460286452921471,2034.0,11557.46199370355,363.5845166833923,0.0,279.89643610839977,,,,,3105.369653554089,29111.752988111322,0.0,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
768,INDIANA,PIKE,2017,0.0,,817.0,0.0,559.0491732847703,0.0,812.8192504587929,,,,,0.0,0.0,0.0,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
770,INDIANA,POSEY,2017,843.0,1021.7434891395607,1602.0,6360.0575214354685,179.26033273805135,152.0,1726.40121791661,,,,,1290.2053316639212,16020.16287443377,1633.3387204782334,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
779,INDIANA,SPENCER,2017,5383.0,699.8527557724226,5244.0,33315.18999599346,1518.142591945418,110.0,2937.7929933937644,,,,,8238.642111918018,83916.6576921245,1182.0214424513538,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
782,INDIANA,SULLIVAN,2017,2128.0,,1082.0,235.98403473199474,556.0108625603965,19550.0,3020.6423384818504,,,,,3256.888429158748,594.413283123787,210077.447272036,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
787,INDIANA,VANDERBURGH,2017,0.0,,253.0,0.0,125.58350994078172,0.0,886.7119095914106,,,,,0.0,0.0,0.0,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
792,INDIANA,WARRICK,2017,0.0,,1852.0,10222.13769961031,216.73283167199426,53.0,1811.4897344935634,,,,,0.0,25748.243678727944,569.5194222720157,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
711,INDIANA,BROWN,2017,445.0,,320.0,0.0,532.7171470068645,0.0,2263.8023752447375,,,,,681.0692438795314,0.0,0.0,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
717,INDIANA,CRAWFORD,2017,3238.0,96.5672200101414,1795.0,9231.004753735931,442.5805955171098,185.0,1256.1752052544982,,,,,4955.735307150388,23251.707889608042,1987.9451532136397,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
726,INDIANA,FLOYD,2017,1021.0,24.920572905842942,786.0,71.37078123601793,398.01870489296147,0.0,1663.7044162283285,,,,,1562.633029215734,179.77377343256,0.0,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
735,INDIANA,HARRISON,2017,8659.0,322.9290905715481,7182.0,0.0,1389.5207712802624,0.0,7516.898688127184,,,,,13252.536141017668,0.0,0.0,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
740,INDIANA,JACKSON,2017,3576.0,1658.2564554429657,6741.0,24929.123200761358,1691.3263032347218,2118.0,,,,,,5473.041833962258,62793.239313798695,22759.285591926968,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
752,INDIANA,LAWRENCE,2017,8169.0,20.767144088202453,5408.0,115.11416328389988,1655.8793447836947,382.0,4552.235636867014,,,,,12502.594726408744,289.95769908477416,4104.838100149245,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
758,INDIANA,MONROE,2017,3340.0,80.99186194398956,3701.0,86.33562246292492,534.7426874897802,186.0,3331.887175434391,,,,,5111.845560803674,217.4682743135806,1998.6908026904703,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
764,INDIANA,ORANGE,2017,3515.0,289.7016600304242,3414.0,0.0,1390.5335415217203,296636.0,,,,,,5379.681780306861,0.0,3187546.478209088,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
767,INDIANA,PERRY,2017,3560.0,994.7462018248974,3713.0,17960.11175555406,374.7249893394293,46.0,3463.9982932775556,,,,,5448.553951036252,45239.20021120646,494.2998759342023,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
793,INDIANA,WASHINGTON,2017,10815.0,578.3649628564383,7365.0,23502.858717673837,3030.2085624420884,2658737.0,161970.46964720878,,,,,16552.278365296926,59200.663422138336,28569855.85307985,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
714,INDIANA,CLARK,2017,0.0,,3154.0,141.59042083919684,781.8586264055122,0.0,3786.438987674432,,,,,0.0,356.64796987427223,0.0,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
720,INDIANA,DEARBORN,2017,2732.0,475.56759961983613,2770.0,530.6762927387784,1632.5856292301626,196.0,2431.7402369097776,,,,,4181.30600961546,1336.7049927808089,2106.147297458775,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
728,INDIANA,FRANKLIN,2017,4992.0,1241.8752164745067,5996.0,17474.329986496003,1015.8085521822909,741.0,4684.346754710179,,,,,7640.219472913756,44015.57872106872,7962.526262331388,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
743,INDIANA,JEFFERSON,2017,4211.0,491.142957685988,3815.0,313.1105241322077,1169.7496288838943,67.0,4657.4766968437725,,,,,6444.904687588107,788.6849415105858,719.9585149476426,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
744,INDIANA,JENNINGS,2017,3327.0,3.1150716132303677,3233.0,9808.877853421109,752.4882894032324,3250.0,,,,,,5091.949155926294,24707.29553901361,34923.36079969907,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
763,INDIANA,OHIO,2017,0.0,,805.0,0.0,0.0,9.0,317.9623514191421,,,,,0.0,0.0,96.71084529147439,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
774,INDIANA,RIPLEY,2017,4759.0,463.1073131669147,4751.0,44728.75928559214,1650.815493576405,3878.0,4158.141454826387,,,,,7283.614677803798,112665.96355637982,41671.628671148625,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
777,INDIANA,SCOTT,2017,1776.0,,824.0,8755.583259373425,970.2338913166847,600.0,1491.2882115855539,,,,,2718.155004786624,22054.182592387922,6447.389686098291,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
783,INDIANA,SWITZERLAND,2017,2744.0,361.34830713472263,2093.0,775.8694605334852,666.4028188793095,42.0,3990.2035931613473,,,,,4199.671921809965,1954.3148918313777,451.3172780268804,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
808,IOWA,BUENA VISTA,2017,0.0,,20563.0,401008.24579089513,2982.608361093566,0.0,,,,,,0.0,620560.8324927907,0.0,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
815,IOWA,CHEROKEE,2017,0.0,,50995.0,298185.97286245006,961.1189591435634,0.0,736.6874198373082,,,,,0.0,461443.21843617316,0.0,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
818,IOWA,CLAY,2017,5129.0,6.2301432264607355,24195.0,270248.91657508037,4253.6350141232515,0.0,,,,,,792.732760486147,418210.5839727707,0.0,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
