OBJECTID,State,County,year,cattle_cow_beef,cattle_cow_milk,cattle_excl_cows,hogs,sheep_goats,broilers,layers,horses,donkeys,mules,rabbits,cattle_beef_slaughtered,hogs_slaughtered,broilers_slaughtered,标记
26,ALABAMA,COLBERT,2002,9280.0,64.75838940216249,7027.0,47.970925111270965,697.2101423743187,1846500.0,71751.24170251348,,,,,1212.4638160153872,47.076052756007115,13067643.609324878,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
181,ARKANSAS,SCOTT,2002,16917.0,260.7042449248184,13678.0,87.0170269460264,230.36921553287115,5882898.0,859267.9906980176,,,,,2884.584068500715,0.35453290363995016,42080917.41121112,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
183,ARKANSAS,SEBASTIAN,2002,15210.0,207.54102635191427,14261.0,56.8957483877865,673.562971243461,2507198.0,257131.9902449766,,,,,2593.5167985987987,0.23180997545689042,17934220.850260142,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
192,ARKANSAS,YELL,2002,21691.0,313.86746349772255,13606.0,7657.4983712503235,512.6096451592365,8108954.0,574134.5957230589,,,,,3698.617546246321,31.198895520315602,58004103.34588668,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
132,ARKANSAS,CONWAY,2002,16614.0,4169.223179621214,14034.0,19024.376416802414,527.1030726265363,6990904.0,3422.375180079783,,,,,2832.9183492386883,77.5108923816932,50006587.54472803,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
140,ARKANSAS,FAULKNER,2002,23495.0,1583.6504917197794,20218.0,306.7908001302213,1252.5372579634916,969.0,2941.5909105832384,,,,,4006.224666869085,1.2499557500126448,6931.347266511093,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
143,ARKANSAS,GARLAND,2002,0.0,,2894.0,0.0,355.4703789348277,84.0,212852.33933490296,,,,,0.0,0.0,600.8598249607139,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
144,ARKANSAS,GRANT,2002,4595.0,46.135964876507636,5350.0,15.618440733902174,276.13793385066015,236048.0,606.9076064725781,,,,,783.5114851782696,0.06363411090973463,1688473.3328848402,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
147,ARKANSAS,HOT SPRING,2002,8296.0,222.87657017102123,7358.0,0.0,526.3402606545732,0.0,477495.2212826848,,,,,1414.583521444815,0.0,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
170,ARKANSAS,PERRY,2002,0.0,17.33041843904684,6528.0,4602.977604862884,414.96971274795334,2467282.0,526.5333558856692,,,,,0.0,18.75388154382608,17648697.983913332,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
177,ARKANSAS,PULASKI,2002,5349.0,18.033261064743254,3429.0,543.2986169578828,623.9801930658564,0.0,1087.512819165728,,,,,912.0789845959881,2.2135580009314832,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
180,ARKANSAS,SALINE,2002,5550.0,388.50044341737646,4512.0,90.36383567471974,663.6464156079402,0.0,1901.0970700046435,,,,,946.3522835123823,0.36816878454917895,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
118,ARKANSAS,ARKANSAS,2002,1290.0,96.0890922351069,1519.0,107.09787931818634,0.0,0.0,246.0436242456398,,,,,219.96296319476994,0.4363481890953232,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
135,ARKANSAS,CRITTENDEN,2002,642.0,36.669107478116274,228.0,20.08085237215994,32.03810282245228,0.0,86.93541390012605,,,,,109.46993982251342,0.08181528545537307,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
136,ARKANSAS,CROSS,2002,1380.0,91.69052751940913,2925.0,100.4042618607997,46.531530289752126,0.0,136.144138749254,,,,,235.30921644091666,0.4090764272768655,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
156,ARKANSAS,LEE,2002,1387.0,25.230928278303153,1130.0,256.5886691998214,0.0,0.0,5665.182052664976,,,,,236.50281391561694,1.045417536374212,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
160,ARKANSAS,LONOKE,2002,7552.0,1184.9263524229982,7920.0,326.8716525023812,279.95199371047585,0.0,313.2955482061147,,,,,1287.7211612766685,1.3317710354680177,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
165,ARKANSAS,MONROE,2002,543.0,19.264144770542664,654.0,1838.513594962199,0.0,0.0,4325.440824460926,,,,,92.58906125175201,7.4906439128030495,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
171,ARKANSAS,PHILLIPS,2002,802.0,104.66686754339847,555.0,346.9525048745412,0.0,0.0,23501.190799445336,,,,,136.75216781566317,1.413586320923391,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
176,ARKANSAS,PRAIRIE,2002,0.0,94.48366026210368,1652.0,0.0,200.61954862630833,46.0,109.89948549638578,,,,,0.0,0.0,329.04228509753375,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
179,ARKANSAS,SAINT FRANCIS,2002,0.0,65.22811311069484,806.0,93.71064440341304,116.71023171036187,0.0,14645.879519291355,,,,,0.0,0.38180466545840774,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
191,ARKANSAS,WOODRUFF,2002,286.0,110.4909582302764,754.0,0.0,0.0,0.0,24808.892746375568,,,,,48.7669825377552,0.0,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
146,ARKANSAS,HEMPSTEAD,2002,0.0,26.06365887229887,27225.0,3870.0264932790456,129.67803523373541,11001979.0,969858.0386331195,,,,,0.0,15.76762362470496,78698180.66858868,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
148,ARKANSAS,HOWARD,2002,21317.0,54.18558816084461,23276.0,39891.72884020529,1536.303311533783,7645202.0,914494.942596194,,,,,3634.845338312334,162.5306098507351,54686842.089396425,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
154,ARKANSAS,LAFAYETTE,2002,0.0,22.1829138159141,22167.0,0.0,115.18460776643558,4382254.0,173486.99974642892,,,,,0.0,0.0,31346671.087778434,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
158,ARKANSAS,LITTLE RIVER,2002,13625.0,24.503415828313912,17652.0,0.0,79.33244508416756,2213940.0,5501.831325759156,,,,,2323.2522275416595,0.0,15836519.058018127,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
163,ARKANSAS,MILLER,2002,0.0,26.200217251539577,14467.0,98.1730560416708,22.884359158894483,1643915.0,194518.8087469462,,,,,0.0,0.3999858400040463,11759077.13274157,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
166,ARKANSAS,MONTGOMERY,2002,0.0,22.096371115333863,12047.0,13420.703002060227,218.16422398146076,1897618.0,800637.4353311099,,,,,0.0,54.679882446007696,13573838.325265475,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
172,ARKANSAS,PIKE,2002,0.0,25.74427648601345,9978.0,19160.479971769273,35.08935071030488,1578900.0,715319.3481876919,,,,,0.0,78.06541820533518,11294018.781315131,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
184,ARKANSAS,SEVIER,2002,20105.0,221.85420058308077,11532.0,14989.240692907832,180.02362538330328,6799414.0,91907.13540071629,,,,,3428.1824612642254,61.07056529879962,48636841.73661223,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
123,ARKANSAS,BRADLEY,2002,0.0,6.0056490987780995,1684.0,119.36951132339519,108.31930001876722,885100.0,411863.9046605745,,,,,0.0,0.48634641909582904,6331202.750865808,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
124,ARKANSAS,CALHOUN,2002,2104.0,27.85707482487689,1565.0,0.0,0.0,0.0,6254.839243205654,,,,,358.7612981099193,0.0,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
127,ARKANSAS,CLARK,2002,0.0,25.3150549283564,6527.0,4586.243561219417,170.10706974778233,253002.0,346495.034570993,,,,,0.0,18.685702139279936,1809746.8742227443,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
130,ARKANSAS,CLEVELAND,2002,5389.0,7.715631341024579,3799.0,124.9475258712174,0.0,4151280.0,420193.3014867036,,,,,918.8995415942754,0.5090728872778771,29694492.549558487,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
131,ARKANSAS,COLUMBIA,2002,0.0,16.38858779550576,4507.0,267.74469829546587,117.47304368232503,2475740.0,287597.1117990717,,,,,0.0,1.090870472738308,17709198.845812354,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
137,ARKANSAS,DALLAS,2002,0.0,24.571916585633158,1138.0,201.92412663116383,94.58868452343054,0.0,206.6766443663374,,,,,0.0,0.8226981481901408,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
167,ARKANSAS,NEVADA,2002,11484.0,11.969410496780066,10092.0,0.0,270.0354380749549,1508400.0,344267.5196261558,,,,,1958.181914208324,0.0,10789725.71393739,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
169,ARKANSAS,OUACHITA,2002,2561.0,17.797539154369197,3663.0,40.16170474431988,118.23585565428819,448030.0,3996.139114930549,,,,,436.68616181535333,0.16363057091074615,3204800.325918436,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
187,ARKANSAS,UNION,2002,4358.0,26.603494865095488,5364.0,119.36951132339519,259.35607046747083,3597125.0,5973.368874323463,,,,,743.0996849634166,0.48634641909582904,25730570.21264057,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
119,ARKANSAS,ASHLEY,2002,0.0,43.068503841092564,1876.0,324.6404466832524,263.93294229924976,56.0,498.6484118044966,,,,,0.0,1.3226804481951986,400.573216640476,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
126,ARKANSAS,CHICOT,2002,3206.0,73.27492056222083,3866.0,141.681569514684,57.97370986919937,0.0,16452.65526106369,,,,,546.6676434127382,0.5772522918240214,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
138,ARKANSAS,DESHA,2002,0.0,102.60142406898973,1874.0,0.0,13.730615495336693,0.0,23037.430085889795,,,,,0.0,0.0,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
139,ARKANSAS,DREW,2002,0.0,36.97981722738301,3723.0,110.44468804687968,159.42770214029827,410681.0,192750.57523403422,,,,,0.0,0.44998407000455204,2937639.4496987015,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
152,ARKANSAS,JEFFERSON,2002,0.0,23.406048216122894,1654.0,474.13123656488744,100.69118029913574,537852.0,5255.435821274038,,,,,0.0,1.931749795474087,3847305.4592234506,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
157,ARKANSAS,LINCOLN,2002,0.0,34.76793039631916,3810.0,0.0,40.429034514046926,2807100.0,255099.66990870764,,,,,0.0,0.0,20079447.793419283,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
200,CALIFORNIA,DEL NORTE,2002,1018.0,4808.204172084003,4154.0,10.04042618607997,158.66489016833512,150.0,375.62659968167674,,,,,6495.671041900132,508.62013641900694,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
204,CALIFORNIA,HUMBOLDT,2002,22333.0,17106.28794541985,24041.0,478.5936482031452,6402.280880686713,1046.0,2545.7313655282196,,,,,142502.77149190143,24244.22650263933,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
215,CALIFORNIA,MENDOCINO,2002,0.0,246.21511539982725,7691.0,995.1177953314814,12824.39487264447,59.0,7300.934476782284,,,,,0.0,50409.90685397268,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
237,CALIFORNIA,SHASTA,2002,16618.0,574.5717084225411,11225.0,419.4666939962299,3786.5986288250742,339.0,3424.9272494993056,,,,,106036.40606512415,21249.01903261629,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
239,CALIFORNIA,SISKIYOU,2002,34750.0,1551.957034493625,28421.0,217.54256736506602,5203.903272732607,128.0,1615.686465879701,,,,,221733.36808057915,11020.10295574515,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
245,CALIFORNIA,TRINITY,2002,2671.0,12.268435055285572,2252.0,85.90142403646196,160.95332608422456,111.0,831.6274499502624,,,,,17043.160464553293,4351.527833807059,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
210,CALIFORNIA,LASSEN,2002,25381.0,38.85004434173764,23905.0,252.1262575615637,5377.824402340205,0.0,752.8934901916576,,,,,161951.49971951597,12772.016758966174,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
217,CALIFORNIA,MODOC,2002,41564.0,14.313174231166501,33615.0,47.970925111270965,8982.873781838049,0.0,588.8644073612312,,,,,265212.2506734156,2430.073985113033,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
224,CALIFORNIA,PLUMAS,2002,5766.0,7.156587115583251,10644.0,0.0,144.17146270103527,0.0,974.3327520127336,,,,,36791.787060507035,0.0,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
193,CALIFORNIA,ALAMEDA,2002,9401.0,6.134217527642786,10405.0,0.0,1500.4511488515152,88.0,872.634720657869,,,,,59986.054484187734,0.0,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
199,CALIFORNIA,CONTRA COSTA,2002,0.0,132.76305242147546,11596.0,232.04540518940374,1939.068032730326,2236.0,912.0017005371715,,,,,0.0,11754.77648612816,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
209,CALIFORNIA,LAKE,2002,4764.0,4.089478351761858,4378.0,705.0610388447267,2438.709874366189,0.0,10059.903649990058,,,,,30398.20908016918,35716.436246312485,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
213,CALIFORNIA,MARIN,2002,9105.0,10539.608082078246,15998.0,0.0,13109.686550158689,0.0,587.2241165329269,,,,,58097.33284528554,0.0,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
219,CALIFORNIA,MONTEREY,2002,25430.0,1641.9255582323856,46025.0,645.9340846378115,3627.170926684776,365.0,13069.837319928385,,,,,162264.15972055044,32721.22877628945,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
220,CALIFORNIA,NAPA,2002,4300.0,250.48054904541377,3453.0,371.49576888495886,3105.407537861982,0.0,1641.9311191325696,,,,,27437.51029486303,18818.945047503257,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
227,CALIFORNIA,SAN BENITO,2002,14408.0,955.9155647243342,24054.0,826.6617559872508,6446.523975060577,0.0,577.3823715631014,,,,,91934.80193683408,41876.39123183157,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
232,CALIFORNIA,SAN LUIS OBISPO,2002,38268.0,562.3032733672554,44928.0,516.5241471283363,24712.819455690158,0.0,21745.335510829642,,,,,244181.07999158566,26165.680351333358,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
233,CALIFORNIA,SAN MATEO,2002,1474.0,6.134217527642786,941.0,12.27163200520885,395.13660147691144,0.0,3323.2292181444413,,,,,9405.32329642514,621.6468334010085,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
235,CALIFORNIA,SANTA CLARA,2002,0.0,110.03123224610249,12692.0,134.98795205729738,2231.2250179922125,0.0,687.281857059487,,,,,0.0,6838.115167411094,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
236,CALIFORNIA,SANTA CRUZ,2002,984.0,179.93704747752173,2275.0,71.39858621212423,273.8494979347707,0.0,31392.884521136097,,,,,6278.723286080284,3616.854303424049,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
241,CALIFORNIA,SONOMA,2002,14311.0,32701.513639863693,35301.0,1985.773179024705,34551.568270070864,0.0,1847580.9414403883,,,,,91315.86275111279,100593.76031398137,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
196,CALIFORNIA,BUTTE,2002,8979.0,1289.2080503929255,9191.0,1889.8313288021634,5674.55825943387,2152.0,2552.2925288414367,,,,,57293.349985482586,95733.6123437553,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
198,CALIFORNIA,COLUSA,2002,0.0,381.18623010385227,7957.0,95.94185022254193,7907.308901370008,0.0,218.15868016446726,,,,,0.0,4860.147970226066,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
203,CALIFORNIA,GLENN,2002,17438.0,17691.083349721797,30655.0,786.500051242931,8493.91130780967,0.0,1253.1821928244588,,,,,111268.67547019104,39841.91068615554,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
226,CALIFORNIA,SACRAMENTO,2002,16392.0,18747.191134064295,32807.0,2163.1540416454513,8247.523040865572,486017.0,4225.3891737117865,,,,,104594.34157055692,109579.3827240505,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
