year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CHICKPEAS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_HAY & HAYLAGE,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_HAY & HAYLAGE,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_HAY & HAYLAGE,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1995,-46,WYOMING,OTHER (COMBINED) COUNTIES,,244.93859999999998,,213.35999999999999,,,,,14.52,,,,,,,,,,89.82600000000001,,,281.2258,,223.51999999999998,,,71.148,,,,,,,,97.992,,2878.4973947935473,,313.5631951322924,,,,,749.2256231988223,,,,,,,,,,3816.292451829877,,,,381.92278,,7.8613,,,,,1.53912,,,,,,,,,,4.5185200000000005,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,1274,MICHIGAN,IRON,4.354,,,,,,7000.0,,5.808,,,,,,,,,,,,4.354,,,,,,6.534,,,,,,,,,152.60217245545587,,,,,,22000.0,,293.81396988189107,,,,,,,,,,,,,0.76195,,,,,,3.1,,0.726,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,1275,MICHIGAN,ISABELLA,10.885,576.0593,,1186.18,,,43000.0,,37.752,,,,,28.150521144,1700.0,,,,669.6120000000001,,13.062000000000001,589.6669999999999,,1193.8,,,46.464,,,,,28.397455539999996,1750.0,,680.5,523.2074484187059,6718.535408698981,,2476.345233352463,,,170000.0,,1983.2442967027648,,,,,24213.84079794147,24494.46515631563,,,,19870.85228128252,17.4,,1.04496,233.59884999999997,,3.4061399999999997,,,4.0,,0.75504,,,,,0.053090895140000004,15.6,,,,3.21196,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,1276,MICHIGAN,JACKSON,,,,1612.8999999999999,,,27000.0,,27.588,,,,,25.804644382000003,,,,,642.392,,,,,1625.6,,,31.944,,,,,25.92811158,,,653.28,,,,3210.672715969968,,,110000.0,,1689.430326820874,,,,,20507.64067580757,,,,,15379.495258800858,,,,,,2.9718,,,4.1,,0.88572,,,,,0.049386879200000004,,,,,2.6131200000000003,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,1277,MICHIGAN,KALAMAZOO,,90.71799999999999,,1407.1599999999999,,,12500.0,,13.068,,,,,30.619865104,,,,,375.636,,,90.71799999999999,,1422.3999999999999,,,14.52,,,,,30.8667995,,,381.08000000000004,,1237.1414335070137,,3186.5524701905615,,,51000.0,,617.0093367519713,,,,,25696.320846795024,,,,,9118.815772917324,,,,271.70041,,3.29692,,,4.1,,0.68244,,,,,0.051856223160000006,,,,,2.66756,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,1278,MICHIGAN,KALKASKA,,31.751299999999997,,29.209999999999997,,,3400.0,,,,,,,,,,,,29.942,,,31.751299999999997,,30.48,,,,,,,,,,,32.664,,260.28965803984204,,55.20856256175404,,,11000.0,,,,,,,,,,,,734.9493309515454,,,,54.884389999999996,,3.1242,,,3.2,,,,,,,,,,,,2.66756,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,1279,MICHIGAN,KENT,,163.2924,,1031.24,,,33000.0,,29.04,,,,,12.778854993,,,,,375.636,,,163.2924,,1041.3999999999999,,,31.944,,,,,12.96405579,,,381.08000000000004,,2082.3172643187363,,2038.9647765525474,,,130000.0,,1909.790804232292,,,,,10624.440350117173,,,,,9254.917500871312,,,,171.45702,,3.1496,,,3.9,,0.9438,,,,,0.051856223160000006,,,,,2.66756,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,1281,MICHIGAN,LAKE,,,,24.13,,,5500.0,,2.178,,,,,,,,,,,,,,,25.4,,,2.904,,,,,,,,,,,,28.408289473523926,,,16000.0,,114.58744825393752,,,,,,,,,,,,,,,,2.2098,,,2.9,,0.75504,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,1286,MICHIGAN,LAPEER,6.531000000000001,621.4182999999999,,1386.84,,,29500.0,,29.04,,,,,27.039316362,,,,,587.952,,7.6195,635.026,,1397.0,,,34.848,,,,,27.16278356,,,598.84,359.70512078786027,8390.513682696082,,2933.021886775904,,,115000.0,,1615.976834350401,,,,,21248.880700234346,,,,,17965.428089926667,,,1.1973500000000001,272.154,,3.3070799999999996,,,3.9,,0.7986,,,,,0.04815220722,,,,,3.32084,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,1287,MICHIGAN,LEELANAU,,,,95.25,,,6300.0,,3.3396,,,,,,,,,,19.054000000000002,,,,,96.52,,,4.356,,,,,,,,21.776,,,,149.00951837055945,,,18000.0,,161.5976834350401,,,,,,,,,,326.6441470895757,,,,,,2.95656,,,2.9,,0.69696,,,,,,,,,,1.8509600000000002,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,1288,MICHIGAN,LENAWEE,,20.41155,,2778.7599999999998,,,17000.0,,30.492,,,,,147.419834412,2500.0,,,,2046.9440000000002,,,20.41155,,2794.0,,,36.3,,,,,148.1606376,2600.0,,2068.7200000000003,,254.1651954977281,,7036.143696583936,,,80000.0,,2791.2327138779656,,,,,128481.60423397513,40207.895633952074,,,,71589.50890379869,16.7,,,83.46055999999999,,3.6931599999999998,,,4.7,,1.3068,,,,,0.05432556712,17.4,,,,3.8108,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,1289,MICHIGAN,LIVINGSTON,,,,779.78,,,23000.0,,7.26,,,,,15.309932552,,,,,430.076,,,,,787.4,,,8.712,,,,,15.43339975,,,435.52000000000004,,,,1419.8784682144315,,,87000.0,,484.79305030512035,,,,,11859.840390828474,,,,,11704.74860404313,,,,,,2.77368,,,3.8,,0.95832,,,,,0.04815220722,,,,,2.93976,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,1290,MICHIGAN,LUCE,,,,,,,3000.0,,3.63,,,,,,,,,,,,,,,,,,4.356,,,,,,,,,,,,,,,6000.0,,164.535823133859,,,,,,,,,,,,,,,,,,,2.0,,0.6534,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,1291,MICHIGAN,MACKINAC,,,,,,,7500.0,,7.26,,,,,,,,,,,,,,,,,,8.712,,,,,,,,,,,,,,,25000.0,,367.26746235236385,,,,,,,,,,,,,,,,,,,3.3,,0.726,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,1292,MICHIGAN,MACOMB,,,,353.06,,,5500.0,,6.0984,,,,,23.335300422,,,,,277.644,,,,,355.59999999999997,,,7.26,,,,,23.45876762,,,283.088,,,,752.0156628557371,,,15000.0,,411.33955783464756,,,,,17295.60056995819,,,,,7893.900221331413,,,,,,3.2283399999999998,,,2.7,,0.97284,,,,,0.04568286326,,,,,3.1030800000000003,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,1293,MICHIGAN,MANISTEE,,47.626949999999994,,29.209999999999997,,,8000.0,,3.4848,,,,,,,,,,32.664,,,49.89489999999999,,30.48,,,4.356,,,,,,,,38.108000000000004,,385.84114015317755,,39.664404170580575,,,20000.0,,143.96884524212663,,,,,,,,,,462.74587504356566,,,,54.4308,,2.6162,,,2.5,,0.59532,,,,,,,,,,1.5243200000000001,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,1294,MICHIGAN,MARQUETTE,7.6195,,,13.969999999999999,,,6000.0,,7.26,,,,,,,,,,,,8.708,,,15.24,,,9.438,,,,,,,,,392.4055863140294,,,8.576087388233637,,,18000.0,,426.0302563287421,,,,,,,,,,,,,1.11027,,,2.1717,,,3.0,,0.84216,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,1295,MICHIGAN,MASON,,,,275.59,,,14000.0,,13.794,,,,,,,,,,228.648,,,,,279.4,,,15.972,,,,,,,,234.092,,,,419.6922765616837,,,42000.0,,778.6070201870114,,,,,,,,,,6396.781213837524,,,,,,2.6339799999999998,,,3.0,,0.81312,,,,,,,,,,3.0486400000000002,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,1296,MICHIGAN,MECOSTA,,133.80904999999998,,426.71999999999997,,,35000.0,,15.972,,,,,,,,,,138.822,,,133.80904999999998,,431.79999999999995,,,21.78,,,,,,,,141.544,,1371.8796094335203,,659.2867179704609,,,135000.0,,690.462829222444,,,,,,,,,,2640.3735223074036,,,,68.94568,,2.8066999999999998,,,3.9,,0.62436,,,,,,,,,,2.06872,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,1297,MICHIGAN,MENOMINEE,55.5135,,,388.62,,,31000.0,,46.464,,,,,,,,,,,,56.602000000000004,,,393.7,,,52.272,,,,,,,,,2289.0325868318378,,,417.5482547146252,,,105000.0,,2203.6047741141833,,,,,,,,,,,,,0.8925700000000001,,,2.76098,,,3.4,,0.68244,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,1298,MICHIGAN,MIDLAND,,639.5618999999999,,528.3199999999999,,,7500.0,,7.26,,,,,22.038894843,5600.0,,,,193.262,,,653.1696,,533.4,,,8.712,,,,,22.22409564,5700.0,,195.984,,7165.621174273298,,1339.4776489497413,,,28000.0,,411.33955783464756,,,,,19519.32064323853,74869.87462873834,,,,5580.170846113586,17.1,,,227.24858999999998,,3.4620200000000003,,,3.7,,0.81312,,,,,0.05432556712,14.5,,,,3.1575200000000003,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,1299,MICHIGAN,MISSAUKEE,,,,327.65999999999997,,,32000.0,,24.684,,,,,,,,,,46.274,,,,,330.2,,,30.492,,,,,,,,48.996,,,,501.70111221166786,,,130000.0,,1395.6163569389828,,,,,,,,,,1252.1358971767067,,,,,,3.6118799999999998,,,4.1,,0.81312,,,,,,,,,,2.93976,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,1300,MICHIGAN,MONROE,,27.2154,,1765.3,,,6000.0,,14.52,,,,,105.194052696,650.0,,,,1399.108,,,27.2154,,1778.0,,,15.972,,,,,106.18179028,700.0,,1415.44,,330.72097727415223,,4541.038272069712,,,26000.0,,1145.8744825393753,,,,,85242.60280907965,9520.490230567962,,,,46274.58750435656,17.0,,,163.2924,,3.5229799999999996,,,4.3,,1.13256,,,,,0.049386879200000004,15.8,,,,3.5930400000000002,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,1301,MICHIGAN,MONTCALM,11.973500000000001,1750.8573999999999,,1188.72,,,34500.0,,26.136,,,,,15.062998155999999,,,,,958.144,,13.062000000000001,1778.0728,,1193.8,,,31.944,,,,,15.186465353999997,,,979.9200000000001,436.0062070155882,20633.314304381827,,2440.9688728759993,,,132000.0,,1101.8023870570917,,,,,11365.680374543954,,,,,23001.192024224292,,,0.7837200000000001,248.11372999999998,,3.22326,,,3.8,,0.60984,,,,,0.04691753524,,,,,2.6131200000000003,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
