year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_TOBACCO,YIELD_WHEAT,标记
1967,-26,ARIZONA,OTHER (COMBINED) COUNTIES,9.7965,,,35.920500000000004,,111800.0,,,,,,,,,,,50.071000000000005,,,35.920500000000004,,,,,,,,,,731.597459570258,,,179.73599613339513,,572600.0,,,,,,,,,,,1.5239,,,110.80930000000001,,13.51,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：690364.0,国家总量：389543.092; 种类：PRODUCTION_CORN,FAO总量：2503137.0,国家总量：123114549.29999998; 种类：PRODUCTION_PEANUTS,FAO总量：1123658.0,国家总量：865759.1039999999; 种类：PRODUCTION_OATS,FAO总量：11522678.0,国家总量：8859653.88; 种类：PRODUCTION_RICE,FAO总量：4054142.0,国家总量：2886034.4135; 种类：PRODUCTION_RYE,FAO总量：608329.0,国家总量：186461.4; 种类：PRODUCTION_COTTON,FAO总量：4532607.0,国家总量：960747.9798000001; 种类：PRODUCTION_SORGHUM,FAO总量：19186496.0,国家总量：9709073.8; 种类：PRODUCTION_SOYBEANS,FAO总量：26574768.0,国家总量：1118893.948689846; 种类：PRODUCTION_SUGARBEETS,FAO总量：17779008.0,国家总量：7668300.0; 种类：PRODUCTION_TOBACCO,FAO总量：892625.0,国家总量：573806.0411999999; 种类：PRODUCTION_WHEAT,FAO总量：41030784.0,国家总量：73492263.364; "
1967,1715,NEBRASKA,KEARNEY,0.4354,,1931.6699999999998,,,26380.0,2.3232,,,4.572,719.582,1.6915006126,,,3598.484,,0.4354,,2012.696,,,3.3396,,,30.733999999999998,765.048,,,3696.476,13.00617705902681,,3848.2850454592867,,,78540.0,160.13974725035192,,,223.74176542705354,73825.79897751976,974.1633288852238,,,52990.83806534392,,0.60956,,2.91084,,,7.57,0.76956,,,0.381,1.51638,0.029879061916000003,,,1.437216,"种类：PRODUCTION_BEANS,FAO总量：690364.0,国家总量：389543.092; 种类：PRODUCTION_CORN,FAO总量：2503137.0,国家总量：123114549.29999998; 种类：PRODUCTION_PEANUTS,FAO总量：1123658.0,国家总量：865759.1039999999; 种类：PRODUCTION_OATS,FAO总量：11522678.0,国家总量：8859653.88; 种类：PRODUCTION_RICE,FAO总量：4054142.0,国家总量：2886034.4135; 种类：PRODUCTION_RYE,FAO总量：608329.0,国家总量：186461.4; 种类：PRODUCTION_COTTON,FAO总量：4532607.0,国家总量：960747.9798000001; 种类：PRODUCTION_SORGHUM,FAO总量：19186496.0,国家总量：9709073.8; 种类：PRODUCTION_SOYBEANS,FAO总量：26574768.0,国家总量：1118893.948689846; 种类：PRODUCTION_SUGARBEETS,FAO总量：17779008.0,国家总量：7668300.0; 种类：PRODUCTION_TOBACCO,FAO总量：892625.0,国家总量：573806.0411999999; 种类：PRODUCTION_WHEAT,FAO总量：41030784.0,国家总量：73492263.364; "
1967,1716,NEBRASKA,KEITH,5.8779,,435.864,,,86660.0,12.0516,,,36.068,79.502,,,,4937.7080000000005,,6.531000000000001,,454.914,,,16.1172,,,60.198,140.208,,,5008.4800000000005,150.50004882588163,,623.8025258645529,,,123020.0,673.7955403175184,,,1765.073927257867,3807.2129319523756,,,,65610.38182848913,,0.52248,,2.4333199999999997,,,5.24,0.62436,,,0.381,0.9194800000000001,,,,1.2956720000000002,"种类：PRODUCTION_BEANS,FAO总量：690364.0,国家总量：389543.092; 种类：PRODUCTION_CORN,FAO总量：2503137.0,国家总量：123114549.29999998; 种类：PRODUCTION_PEANUTS,FAO总量：1123658.0,国家总量：865759.1039999999; 种类：PRODUCTION_OATS,FAO总量：11522678.0,国家总量：8859653.88; 种类：PRODUCTION_RICE,FAO总量：4054142.0,国家总量：2886034.4135; 种类：PRODUCTION_RYE,FAO总量：608329.0,国家总量：186461.4; 种类：PRODUCTION_COTTON,FAO总量：4532607.0,国家总量：960747.9798000001; 种类：PRODUCTION_SORGHUM,FAO总量：19186496.0,国家总量：9709073.8; 种类：PRODUCTION_SOYBEANS,FAO总量：26574768.0,国家总量：1118893.948689846; 种类：PRODUCTION_SUGARBEETS,FAO总量：17779008.0,国家总量：7668300.0; 种类：PRODUCTION_TOBACCO,FAO总量：892625.0,国家总量：573806.0411999999; 种类：PRODUCTION_WHEAT,FAO总量：41030784.0,国家总量：73492263.364; "
1967,1717,NEBRASKA,KEYA PAHA,6.0956,,178.308,,,193180.0,19.0212,,,6.604,59.943999999999996,,,,40.83,,6.3133,,193.548,,,23.8128,,,26.669999999999998,194.31,,,43.552,214.60192147394233,,75.07816015149074,,,128060.0,940.0656389295425,,,301.63704672387956,1405.9332132364673,,,,436.4562823669686,,0.71841,,0.9017,,,2.25,0.55176,,,0.35559999999999997,0.6578599999999999,,,,1.0398040000000002,"种类：PRODUCTION_BEANS,FAO总量：690364.0,国家总量：389543.092; 种类：PRODUCTION_CORN,FAO总量：2503137.0,国家总量：123114549.29999998; 种类：PRODUCTION_PEANUTS,FAO总量：1123658.0,国家总量：865759.1039999999; 种类：PRODUCTION_OATS,FAO总量：11522678.0,国家总量：8859653.88; 种类：PRODUCTION_RICE,FAO总量：4054142.0,国家总量：2886034.4135; 种类：PRODUCTION_RYE,FAO总量：608329.0,国家总量：186461.4; 种类：PRODUCTION_COTTON,FAO总量：4532607.0,国家总量：960747.9798000001; 种类：PRODUCTION_SORGHUM,FAO总量：19186496.0,国家总量：9709073.8; 种类：PRODUCTION_SOYBEANS,FAO总量：26574768.0,国家总量：1118893.948689846; 种类：PRODUCTION_SUGARBEETS,FAO总量：17779008.0,国家总量：7668300.0; 种类：PRODUCTION_TOBACCO,FAO总量：892625.0,国家总量：573806.0411999999; 种类：PRODUCTION_WHEAT,FAO总量：41030784.0,国家总量：73492263.364; "
1967,1718,NEBRASKA,KIMBALL,35.2674,,96.52,,,34200.0,26.5716,,,53.086,8.128,,,,7643.376,,50.288700000000006,,97.536,,,44.286,,,114.04599999999999,23.622,,,9167.696,1166.3753784005826,,26.182849908382032,,,43120.0,1157.613974816813,,,3810.2393979021936,70.77350341533092,,,,88581.47716883088,,0.6748700000000001,,2.0574,,,4.76,0.48642,,,0.5588,0.39624,,,,1.132352,"种类：PRODUCTION_BEANS,FAO总量：690364.0,国家总量：389543.092; 种类：PRODUCTION_CORN,FAO总量：2503137.0,国家总量：123114549.29999998; 种类：PRODUCTION_PEANUTS,FAO总量：1123658.0,国家总量：865759.1039999999; 种类：PRODUCTION_OATS,FAO总量：11522678.0,国家总量：8859653.88; 种类：PRODUCTION_RICE,FAO总量：4054142.0,国家总量：2886034.4135; 种类：PRODUCTION_RYE,FAO总量：608329.0,国家总量：186461.4; 种类：PRODUCTION_COTTON,FAO总量：4532607.0,国家总量：960747.9798000001; 种类：PRODUCTION_SORGHUM,FAO总量：19186496.0,国家总量：9709073.8; 种类：PRODUCTION_SOYBEANS,FAO总量：26574768.0,国家总量：1118893.948689846; 种类：PRODUCTION_SUGARBEETS,FAO总量：17779008.0,国家总量：7668300.0; 种类：PRODUCTION_TOBACCO,FAO总量：892625.0,国家总量：573806.0411999999; 种类：PRODUCTION_WHEAT,FAO总量：41030784.0,国家总量：73492263.364; "
1967,1719,NEBRASKA,KNOX,6.0956,,3242.564,,,208560.0,704.0748,,,20.32,614.4259999999999,15.3593194312,,,83.2932,,6.7487,,3292.348,,,809.3448,,,34.036,697.4839999999999,,,104.5248,260.12354118053617,,2720.8319041776003,,,332480.0,39403.25349354031,,,795.5262770739681,43108.59267604454,6228.252541298395,,,1023.0583888908191,,0.8708,,1.3842999999999999,,,4.74,0.62436,,,0.30479999999999996,1.30048,0.021112890858000003,,,1.19768,"种类：PRODUCTION_BEANS,FAO总量：690364.0,国家总量：389543.092; 种类：PRODUCTION_CORN,FAO总量：2503137.0,国家总量：123114549.29999998; 种类：PRODUCTION_PEANUTS,FAO总量：1123658.0,国家总量：865759.1039999999; 种类：PRODUCTION_OATS,FAO总量：11522678.0,国家总量：8859653.88; 种类：PRODUCTION_RICE,FAO总量：4054142.0,国家总量：2886034.4135; 种类：PRODUCTION_RYE,FAO总量：608329.0,国家总量：186461.4; 种类：PRODUCTION_COTTON,FAO总量：4532607.0,国家总量：960747.9798000001; 种类：PRODUCTION_SORGHUM,FAO总量：19186496.0,国家总量：9709073.8; 种类：PRODUCTION_SOYBEANS,FAO总量：26574768.0,国家总量：1118893.948689846; 种类：PRODUCTION_SUGARBEETS,FAO总量：17779008.0,国家总量：7668300.0; 种类：PRODUCTION_TOBACCO,FAO总量：892625.0,国家总量：573806.0411999999; 种类：PRODUCTION_WHEAT,FAO总量：41030784.0,国家总量：73492263.364; "
1967,1720,NEBRASKA,LANCASTER,2.6124,,429.006,,,73820.0,21.3444,,,1.27,3619.754,10.8898068636,,,3903.348,,2.8301000000000003,,440.69,,,23.232,,,6.604,3701.0339999999997,,,4121.108,83.61113823660091,,535.7517189734456,,,180480.0,1315.4875935683392,,,74.58058847568451,485543.3769699697,5739.7046466798565,,,63126.59301267935,,0.6531,,1.9558,,,6.619999999999999,0.688248,,,0.4572,2.0650199999999996,0.027409717955999995,,,1.5787600000000002,"种类：PRODUCTION_BEANS,FAO总量：690364.0,国家总量：389543.092; 种类：PRODUCTION_CORN,FAO总量：2503137.0,国家总量：123114549.29999998; 种类：PRODUCTION_PEANUTS,FAO总量：1123658.0,国家总量：865759.1039999999; 种类：PRODUCTION_OATS,FAO总量：11522678.0,国家总量：8859653.88; 种类：PRODUCTION_RICE,FAO总量：4054142.0,国家总量：2886034.4135; 种类：PRODUCTION_RYE,FAO总量：608329.0,国家总量：186461.4; 种类：PRODUCTION_COTTON,FAO总量：4532607.0,国家总量：960747.9798000001; 种类：PRODUCTION_SORGHUM,FAO总量：19186496.0,国家总量：9709073.8; 种类：PRODUCTION_SOYBEANS,FAO总量：26574768.0,国家总量：1118893.948689846; 种类：PRODUCTION_SUGARBEETS,FAO总量：17779008.0,国家总量：7668300.0; 种类：PRODUCTION_TOBACCO,FAO总量：892625.0,国家总量：573806.0411999999; 种类：PRODUCTION_WHEAT,FAO总量：41030784.0,国家总量：73492263.364; "
1967,1721,NEBRASKA,LINCOLN,5.4425,,1529.08,,,317100.0,11.9064,,,23.875999999999998,368.808,0.13581391780000002,,,2890.764,,6.0956,,1583.6899999999998,,,16.1172,,,79.502,510.032,,,3173.8520000000003,139.35189706100152,,2264.253611623367,,,419120.0,488.161847455377,,,1090.5339381555646,18001.064914780232,76.24396914815118,,,44311.25446119802,,0.52248,,2.36474,,,4.51,0.45738,,,0.35559999999999997,0.93218,0.029138258728000004,,,1.4971,"种类：PRODUCTION_BEANS,FAO总量：690364.0,国家总量：389543.092; 种类：PRODUCTION_CORN,FAO总量：2503137.0,国家总量：123114549.29999998; 种类：PRODUCTION_PEANUTS,FAO总量：1123658.0,国家总量：865759.1039999999; 种类：PRODUCTION_OATS,FAO总量：11522678.0,国家总量：8859653.88; 种类：PRODUCTION_RICE,FAO总量：4054142.0,国家总量：2886034.4135; 种类：PRODUCTION_RYE,FAO总量：608329.0,国家总量：186461.4; 种类：PRODUCTION_COTTON,FAO总量：4532607.0,国家总量：960747.9798000001; 种类：PRODUCTION_SORGHUM,FAO总量：19186496.0,国家总量：9709073.8; 种类：PRODUCTION_SOYBEANS,FAO总量：26574768.0,国家总量：1118893.948689846; 种类：PRODUCTION_SUGARBEETS,FAO总量：17779008.0,国家总量：7668300.0; 种类：PRODUCTION_TOBACCO,FAO总量：892625.0,国家总量：573806.0411999999; 种类：PRODUCTION_WHEAT,FAO总量：41030784.0,国家总量：73492263.364; "
1967,1722,NEBRASKA,LOGAN,0.8708,,238.506,,,91080.0,5.9532,,,25.4,7.366,,,,424.632,,0.8708,,251.206,,,9.2928,,,42.418,15.494,,,440.964,27.870379412200304,,194.95120000816996,,,91820.0,322.9233110826672,,,1243.0098079280751,510.47271612334424,,,,6951.690870680574,,0.6531,,1.27508,,,3.68,0.605484,,,0.381,1.45542,,,,1.5950920000000002,"种类：PRODUCTION_BEANS,FAO总量：690364.0,国家总量：389543.092; 种类：PRODUCTION_CORN,FAO总量：2503137.0,国家总量：123114549.29999998; 种类：PRODUCTION_PEANUTS,FAO总量：1123658.0,国家总量：865759.1039999999; 种类：PRODUCTION_OATS,FAO总量：11522678.0,国家总量：8859653.88; 种类：PRODUCTION_RICE,FAO总量：4054142.0,国家总量：2886034.4135; 种类：PRODUCTION_RYE,FAO总量：608329.0,国家总量：186461.4; 种类：PRODUCTION_COTTON,FAO总量：4532607.0,国家总量：960747.9798000001; 种类：PRODUCTION_SORGHUM,FAO总量：19186496.0,国家总量：9709073.8; 种类：PRODUCTION_SOYBEANS,FAO总量：26574768.0,国家总量：1118893.948689846; 种类：PRODUCTION_SUGARBEETS,FAO总量：17779008.0,国家总量：7668300.0; 种类：PRODUCTION_TOBACCO,FAO总量：892625.0,国家总量：573806.0411999999; 种类：PRODUCTION_WHEAT,FAO总量：41030784.0,国家总量：73492263.364; "
1967,1723,NEBRASKA,LOUP,,,229.61599999999999,,,88860.0,13.068,,,1.27,17.272,0.09877375840000001,,,4.3552,,,,241.046,,,18.7308,,,4.826,31.496,,,5.444,,,230.65696416330871,,,58460.0,861.1288295537793,,,62.15049039640376,738.3533583258992,46.91936562963149,,,69.29807268779166,,,,1.6001999999999998,,,2.71,0.736164,,,0.381,0.7797799999999999,0.024693439600000002,,,1.5515400000000001,"种类：PRODUCTION_BEANS,FAO总量：690364.0,国家总量：389543.092; 种类：PRODUCTION_CORN,FAO总量：2503137.0,国家总量：123114549.29999998; 种类：PRODUCTION_PEANUTS,FAO总量：1123658.0,国家总量：865759.1039999999; 种类：PRODUCTION_OATS,FAO总量：11522678.0,国家总量：8859653.88; 种类：PRODUCTION_RICE,FAO总量：4054142.0,国家总量：2886034.4135; 种类：PRODUCTION_RYE,FAO总量：608329.0,国家总量：186461.4; 种类：PRODUCTION_COTTON,FAO总量：4532607.0,国家总量：960747.9798000001; 种类：PRODUCTION_SORGHUM,FAO总量：19186496.0,国家总量：9709073.8; 种类：PRODUCTION_SOYBEANS,FAO总量：26574768.0,国家总量：1118893.948689846; 种类：PRODUCTION_SUGARBEETS,FAO总量：17779008.0,国家总量：7668300.0; 种类：PRODUCTION_TOBACCO,FAO总量：892625.0,国家总量：573806.0411999999; 种类：PRODUCTION_WHEAT,FAO总量：41030784.0,国家总量：73492263.364; "
1967,1724,NEBRASKA,MADISON,2.6124,,2931.6679999999997,,,65860.0,201.828,,,31.241999999999997,404.114,39.7070508768,,,138.822,,2.8301000000000003,,2975.6099999999997,,,229.416,,,84.328,434.34,,,146.988,103.12040382514112,,3382.8655223245496,,,156020.0,11576.895124334404,,,1630.8288680016346,37925.56291528776,18108.529164756274,,,1589.6005270050457,,0.80549,,1.76276,,,6.48,0.640332,,,0.4064,1.6078199999999998,0.023705702016,,,1.11602,"种类：PRODUCTION_BEANS,FAO总量：690364.0,国家总量：389543.092; 种类：PRODUCTION_CORN,FAO总量：2503137.0,国家总量：123114549.29999998; 种类：PRODUCTION_PEANUTS,FAO总量：1123658.0,国家总量：865759.1039999999; 种类：PRODUCTION_OATS,FAO总量：11522678.0,国家总量：8859653.88; 种类：PRODUCTION_RICE,FAO总量：4054142.0,国家总量：2886034.4135; 种类：PRODUCTION_RYE,FAO总量：608329.0,国家总量：186461.4; 种类：PRODUCTION_COTTON,FAO总量：4532607.0,国家总量：960747.9798000001; 种类：PRODUCTION_SORGHUM,FAO总量：19186496.0,国家总量：9709073.8; 种类：PRODUCTION_SOYBEANS,FAO总量：26574768.0,国家总量：1118893.948689846; 种类：PRODUCTION_SUGARBEETS,FAO总量：17779008.0,国家总量：7668300.0; 种类：PRODUCTION_TOBACCO,FAO总量：892625.0,国家总量：573806.0411999999; 种类：PRODUCTION_WHEAT,FAO总量：41030784.0,国家总量：73492263.364; "
1967,1725,NEBRASKA,MCPHERSON,,,34.798,,,141260.0,0.4356,,,10.921999999999999,0.762,,,,4.3552,,,,37.338,,,0.4356,,,109.982,4.826,,,4.3552,,,19.391834596839157,,,93280.0,19.828624364725183,,,356.3294782727149,75.29096108013928,,,,48.6302264475731,,,,1.00584,,,2.87,0.5082,,,0.254,1.27,,,,1.0888,"种类：PRODUCTION_BEANS,FAO总量：690364.0,国家总量：389543.092; 种类：PRODUCTION_CORN,FAO总量：2503137.0,国家总量：123114549.29999998; 种类：PRODUCTION_PEANUTS,FAO总量：1123658.0,国家总量：865759.1039999999; 种类：PRODUCTION_OATS,FAO总量：11522678.0,国家总量：8859653.88; 种类：PRODUCTION_RICE,FAO总量：4054142.0,国家总量：2886034.4135; 种类：PRODUCTION_RYE,FAO总量：608329.0,国家总量：186461.4; 种类：PRODUCTION_COTTON,FAO总量：4532607.0,国家总量：960747.9798000001; 种类：PRODUCTION_SORGHUM,FAO总量：19186496.0,国家总量：9709073.8; 种类：PRODUCTION_SOYBEANS,FAO总量：26574768.0,国家总量：1118893.948689846; 种类：PRODUCTION_SUGARBEETS,FAO总量：17779008.0,国家总量：7668300.0; 种类：PRODUCTION_TOBACCO,FAO总量：892625.0,国家总量：573806.0411999999; 种类：PRODUCTION_WHEAT,FAO总量：41030784.0,国家总量：73492263.364; "
1967,1726,NEBRASKA,MERRICK,0.2177,,2814.828,,,60900.0,14.6652,,,12.953999999999999,300.48199999999997,2.2347562838,,,696.832,,0.2177,,2950.464,,,21.4896,,,103.124,324.104,,,811.1560000000001,6.0385822059767325,,4866.782414084751,,,123560.0,959.327731169561,,,633.9350020433184,29984.3742802952,1285.883864287088,,,7324.927858665698,,0.5660200000000001,,2.54,,,5.91,0.730356,,,0.381,1.7297399999999998,0.029879061916000003,,,1.0234720000000002,"种类：PRODUCTION_BEANS,FAO总量：690364.0,国家总量：389543.092; 种类：PRODUCTION_CORN,FAO总量：2503137.0,国家总量：123114549.29999998; 种类：PRODUCTION_PEANUTS,FAO总量：1123658.0,国家总量：865759.1039999999; 种类：PRODUCTION_OATS,FAO总量：11522678.0,国家总量：8859653.88; 种类：PRODUCTION_RICE,FAO总量：4054142.0,国家总量：2886034.4135; 种类：PRODUCTION_RYE,FAO总量：608329.0,国家总量：186461.4; 种类：PRODUCTION_COTTON,FAO总量：4532607.0,国家总量：960747.9798000001; 种类：PRODUCTION_SORGHUM,FAO总量：19186496.0,国家总量：9709073.8; 种类：PRODUCTION_SOYBEANS,FAO总量：26574768.0,国家总量：1118893.948689846; 种类：PRODUCTION_SUGARBEETS,FAO总量：17779008.0,国家总量：7668300.0; 种类：PRODUCTION_TOBACCO,FAO总量：892625.0,国家总量：573806.0411999999; 种类：PRODUCTION_WHEAT,FAO总量：41030784.0,国家总量：73492263.364; "
1967,1727,NEBRASKA,MORRILL,5.4425,,483.36199999999997,,,157580.0,31.218,,,9.905999999999999,6.858,,,,1747.5240000000001,,6.0956,,521.462,,,36.7356,,,45.72,19.811999999999998,,,2204.82,150.9645551494183,,607.498924846651,,,172540.0,1474.8719646524157,,,387.81906007355946,178.18860788966296,,,,25299.571370434605,,0.5660200000000001,,2.15138,,,4.25,0.527076,,,0.30479999999999996,0.70358,,,,1.409996,"种类：PRODUCTION_BEANS,FAO总量：690364.0,国家总量：389543.092; 种类：PRODUCTION_CORN,FAO总量：2503137.0,国家总量：123114549.29999998; 种类：PRODUCTION_PEANUTS,FAO总量：1123658.0,国家总量：865759.1039999999; 种类：PRODUCTION_OATS,FAO总量：11522678.0,国家总量：8859653.88; 种类：PRODUCTION_RICE,FAO总量：4054142.0,国家总量：2886034.4135; 种类：PRODUCTION_RYE,FAO总量：608329.0,国家总量：186461.4; 种类：PRODUCTION_COTTON,FAO总量：4532607.0,国家总量：960747.9798000001; 种类：PRODUCTION_SORGHUM,FAO总量：19186496.0,国家总量：9709073.8; 种类：PRODUCTION_SOYBEANS,FAO总量：26574768.0,国家总量：1118893.948689846; 种类：PRODUCTION_SUGARBEETS,FAO总量：17779008.0,国家总量：7668300.0; 种类：PRODUCTION_TOBACCO,FAO总量：892625.0,国家总量：573806.0411999999; 种类：PRODUCTION_WHEAT,FAO总量：41030784.0,国家总量：73492263.364; "
1967,1728,NEBRASKA,NANCE,2.6124,,1103.884,,,45620.0,83.49,,,12.192,768.096,1.481606376,,,1159.5720000000001,,2.8301000000000003,,1122.68,,,99.3168,,,18.288,790.194,,,1290.228,78.03706235416084,,1591.3027262759595,,,113820.0,4484.857143217699,,,477.3157662443809,67607.26753204079,851.5864861778115,,,13972.071936218346,,0.60956,,2.1209,,,6.790000000000001,0.599676,,,0.30479999999999996,1.44526,0.029879061916000003,,,1.175904,"种类：PRODUCTION_BEANS,FAO总量：690364.0,国家总量：389543.092; 种类：PRODUCTION_CORN,FAO总量：2503137.0,国家总量：123114549.29999998; 种类：PRODUCTION_PEANUTS,FAO总量：1123658.0,国家总量：865759.1039999999; 种类：PRODUCTION_OATS,FAO总量：11522678.0,国家总量：8859653.88; 种类：PRODUCTION_RICE,FAO总量：4054142.0,国家总量：2886034.4135; 种类：PRODUCTION_RYE,FAO总量：608329.0,国家总量：186461.4; 种类：PRODUCTION_COTTON,FAO总量：4532607.0,国家总量：960747.9798000001; 种类：PRODUCTION_SORGHUM,FAO总量：19186496.0,国家总量：9709073.8; 种类：PRODUCTION_SOYBEANS,FAO总量：26574768.0,国家总量：1118893.948689846; 种类：PRODUCTION_SUGARBEETS,FAO总量：17779008.0,国家总量：7668300.0; 种类：PRODUCTION_TOBACCO,FAO总量：892625.0,国家总量：573806.0411999999; 种类：PRODUCTION_WHEAT,FAO总量：41030784.0,国家总量：73492263.364; "
1967,1729,NEBRASKA,NEMAHA,2.177,,1199.388,,,28480.0,19.8924,,,0.508,860.552,26.8911557244,,,1246.6760000000002,,2.3947000000000003,,1212.088,,,23.3772,,,2.54,890.778,,,1295.672,65.03088529513404,,1601.4969956485722,,,70420.0,1422.939853220993,,,33.14692821141534,124501.1332421183,17244.626345100685,,,20950.509431445083,,0.60956,,1.96342,,,6.859999999999999,0.7986,,,0.508,2.1336,0.033336143459999995,,,1.6386440000000002,"种类：PRODUCTION_BEANS,FAO总量：690364.0,国家总量：389543.092; 种类：PRODUCTION_CORN,FAO总量：2503137.0,国家总量：123114549.29999998; 种类：PRODUCTION_PEANUTS,FAO总量：1123658.0,国家总量：865759.1039999999; 种类：PRODUCTION_OATS,FAO总量：11522678.0,国家总量：8859653.88; 种类：PRODUCTION_RICE,FAO总量：4054142.0,国家总量：2886034.4135; 种类：PRODUCTION_RYE,FAO总量：608329.0,国家总量：186461.4; 种类：PRODUCTION_COTTON,FAO总量：4532607.0,国家总量：960747.9798000001; 种类：PRODUCTION_SORGHUM,FAO总量：19186496.0,国家总量：9709073.8; 种类：PRODUCTION_SOYBEANS,FAO总量：26574768.0,国家总量：1118893.948689846; 种类：PRODUCTION_SUGARBEETS,FAO总量：17779008.0,国家总量：7668300.0; 种类：PRODUCTION_TOBACCO,FAO总量：892625.0,国家总量：573806.0411999999; 种类：PRODUCTION_WHEAT,FAO总量：41030784.0,国家总量：73492263.364; "
1967,1730,NEBRASKA,NUCKOLLS,2.8301000000000003,,679.196,,,41200.0,7.5504,,,6.096,1938.274,0.28397455539999994,,,2798.216,,3.0478,,700.024,,,8.4216,,,41.402,2034.7939999999999,,,3081.304,75.48227757470914,,1298.2045711378485,,,84120.0,493.8271687024413,,,278.4341969758888,132848.39112720307,160.40558124630266,,,37656.20797184763,,0.54425,,2.8854399999999996,,,5.72,0.730356,,,0.35559999999999997,1.19888,0.029385193124,,,1.3120040000000002,"种类：PRODUCTION_BEANS,FAO总量：690364.0,国家总量：389543.092; 种类：PRODUCTION_CORN,FAO总量：2503137.0,国家总量：123114549.29999998; 种类：PRODUCTION_PEANUTS,FAO总量：1123658.0,国家总量：865759.1039999999; 种类：PRODUCTION_OATS,FAO总量：11522678.0,国家总量：8859653.88; 种类：PRODUCTION_RICE,FAO总量：4054142.0,国家总量：2886034.4135; 种类：PRODUCTION_RYE,FAO总量：608329.0,国家总量：186461.4; 种类：PRODUCTION_COTTON,FAO总量：4532607.0,国家总量：960747.9798000001; 种类：PRODUCTION_SORGHUM,FAO总量：19186496.0,国家总量：9709073.8; 种类：PRODUCTION_SOYBEANS,FAO总量：26574768.0,国家总量：1118893.948689846; 种类：PRODUCTION_SUGARBEETS,FAO总量：17779008.0,国家总量：7668300.0; 种类：PRODUCTION_TOBACCO,FAO总量：892625.0,国家总量：573806.0411999999; 种类：PRODUCTION_WHEAT,FAO总量：41030784.0,国家总量：73492263.364; "
1967,1731,NEBRASKA,OTOE,0.8708,,1752.346,,,56900.0,36.8808,,,0.762,1218.4379999999999,35.6573267824,,,1932.6200000000001,,0.8708,,1772.666,,,38.7684,,,2.54,1253.49,,,2046.9440000000002,27.870379412200304,,2523.324390420979,,,142060.0,2350.3529413654246,,,54.69243154883531,165600.96307654472,18631.680091526665,,,32910.5057483951,,0.6531,,2.14376,,,7.09,0.71148,,,0.5588,2.08534,0.02716278356,,,1.66042,"种类：PRODUCTION_BEANS,FAO总量：690364.0,国家总量：389543.092; 种类：PRODUCTION_CORN,FAO总量：2503137.0,国家总量：123114549.29999998; 种类：PRODUCTION_PEANUTS,FAO总量：1123658.0,国家总量：865759.1039999999; 种类：PRODUCTION_OATS,FAO总量：11522678.0,国家总量：8859653.88; 种类：PRODUCTION_RICE,FAO总量：4054142.0,国家总量：2886034.4135; 种类：PRODUCTION_RYE,FAO总量：608329.0,国家总量：186461.4; 种类：PRODUCTION_COTTON,FAO总量：4532607.0,国家总量：960747.9798000001; 种类：PRODUCTION_SORGHUM,FAO总量：19186496.0,国家总量：9709073.8; 种类：PRODUCTION_SOYBEANS,FAO总量：26574768.0,国家总量：1118893.948689846; 种类：PRODUCTION_SUGARBEETS,FAO总量：17779008.0,国家总量：7668300.0; 种类：PRODUCTION_TOBACCO,FAO总量：892625.0,国家总量：573806.0411999999; 种类：PRODUCTION_WHEAT,FAO总量：41030784.0,国家总量：73492263.364; "
