year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CANOLA,AREA HARVESTED_CHICKPEAS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_LENTILS,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_PEAS,AREA HARVESTED_RICE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CANOLA,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_LENTILS,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_PEAS,AREA PLANTED_RICE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CANOLA,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_LENTILS,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_PEAS,PRODUCTION_RICE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CANOLA,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_LENTILS,YIELD_OATS,YIELD_PEANUTS,YIELD_PEAS,YIELD_RICE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
2017,-46,WYOMING,OTHER (COMBINED) COUNTIES,814.1980000000001,,,,,,,176400.0,,,,,,,,,,,,,990.5350000000001,,,,,,,,,,,,,,,,,98267.77269580695,,,,,,,440100.0,,,,,,,,,,,,,,,4.835117,,,,,,,12.35,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,1887,NEW YORK,SCHENECTADY,,,,,,,,6000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11700.0,,,,,,,,,,,,,,,,,,,,,,4.1,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,1888,NEW YORK,SCHOHARIE,,,,,152.4,,,21200.0,,5.6628,,,,,0.740803188,,,,,,,,,,,,,,10.164,,,,,0.740803188,,,,,,,,24.02434465541255,,,25900.0,,466.9203891440232,,,,,411.0599631067899,,,,,,,,,,,,0.43179999999999996,,,1.2,,0.8973359999999999,,,,,0.0308667995,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,1889,NEW YORK,SCHUYLER,,,,,114.3,,,,,,,,,,,,,,,,,,,,116.83999999999999,,,,,,,,,,,,,,,,,114.46893629931861,,,,,,,,,,,,,,,,,,,,,,4.599939999999999,,,,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,1890,NEW YORK,SENECA,,,,,419.09999999999997,,,9600.0,,7.986,,,,,24.6934396,,,,,,,,,,518.16,,,,17.424,,,,,25.187308392000002,,,,,,,,663.9669370941957,,,17300.0,,639.3515701972102,,,,,24553.98179624558,,,,,,,,,,,,4.33832,,,1.8,,0.8712,,,,,0.055313304704000005,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,1891,NEW YORK,STEUBEN,,,,,1097.28,,,38500.0,,90.6048,,,,,5.2843960744,,,,,,,,,,1122.68,,,,107.448,,,,,5.432556712,,,,,,,,890.3139489947002,,,60600.0,,6587.258602031862,,,,,4576.467589255593,,,,,,,,,,,,4.44246,,,1.55,,0.79134,,,,,0.04815220722,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,1893,NEW YORK,SULLIVAN,,,,,30.48,,,16330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.333803349603832,,,21800.0,,,,,,,,,,,,,,,,,,,0.3937,,,4.3,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,1894,NEW YORK,TIOGA,,,,,208.28,,,,,,,,,,,,,,,,,,,,215.89999999999998,,,,,,,,,,,,,,,,,180.1825849155941,,,,,,,,,,,,,,,,,,,,,,4.83362,,,,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,1895,NEW YORK,TOMPKINS,,,,,355.59999999999997,,,15700.0,,,,,,,5.432556712,,,,,,,,,,358.14,,,,,,,,,5.432556712,,,,,,,,232.70639725046664,,,33700.0,,,,,,,4905.315559741026,,,,,,,,,,,,4.20116,,,4.75,,,,,,,0.050251149586,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,1896,NEW YORK,ULSTER,,,,,35.559999999999995,,,9900.0,,,,,,,,,,,,,,,,,35.559999999999995,,,,,,,,,,,,,,,,,32.1266726568458,,,14600.0,,,,,,,,,,,,,,,,,,,3.7083999999999997,,,1.45,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,1898,NEW YORK,WASHINGTON,,,,,685.8,,,30600.0,,,,,,,0.5802958306,,,,,,,,,,693.42,,,,,,,,,0.6173359900000001,,,,,,,,275.80889795576564,,,61900.0,,,,,,,731.6867343300861,,,,,,,,,,,,3.61442,,,2.0,,,,,,,0.070129368464,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,1899,NEW YORK,WAYNE,,,,,609.6,,,,,5.3724,,,,,23.211833224,,,,,,,,,,614.68,,,,7.26,,,,,23.582234817999996,,,,,,,,875.2398503873826,,,,,371.9863681147404,,,,,23128.973924142043,,,,,,,,,,,,5.00634,,,,,0.7535879999999999,,,,,0.055436771902,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,1900,NEW YORK,WESTCHESTER,,,,,,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.0,,,,,,,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,1901,NEW YORK,WYOMING,,,,,1407.1599999999999,,,11500.0,,20.1828,,,,,3.9879904954,,,,,,,,,,1463.04,,,,34.848,,,,,4.074417534,,,,,,,,862.5210796874583,,,21600.0,,2479.9091207649362,,,,,3644.731672880204,,,,,,,,,,,,4.66344,,,1.9,,1.337292,,,,,0.050868485576,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,1902,NEW YORK,YATES,,,,,,,,15100.0,,1.8876,,,,,4.568286326,,,,,,,,,,,,,,7.26,,,,,5.062155118000001,,,,,,,,,,,42300.0,,92.9965920286851,,,,,5179.3555351455525,,,,,,,,,,,,,,,2.8,,0.5357879999999999,,,,,0.063091738178,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,1903,NORTH CAROLINA,ALAMANCE,,,,,60.705999999999996,,,15600.0,,,,,,,5.815305025800001,,,,0.462672,24.498,,,,,83.82,,,,,,,,,5.926425504,,,48.996,,,,,69.48217326810492,,,30100.0,,,,,,,5425.991513009627,,,,1059.3271472463678,1404.5961826491493,,,,,,,3.13436,,,1.95,,,,,,,0.051856223160000006,,,,0.9480240000000001,1.494378,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,1904,NORTH CAROLINA,ALEXANDER,,,,,16.764,,,8800.0,,,,,,,2.8027053946,,,,,,,,,,55.879999999999995,,,,,,,,,2.839745554,,,,,,,,20.514906073396403,,,20800.0,,,,,,,2247.127798317118,,,,,,,,,,,,3.3528,,,2.35,,,,,,,0.044571658478,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,1905,NORTH CAROLINA,ALLEGHANY,,,,,,,,12700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29900.0,,,,,,,,,,,,,,,,,,,,,,2.35,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,1906,NORTH CAROLINA,ANSON,,,,,214.376,,,5300.0,,,,,,,,,,,,,,,,,248.92,,,,,,,,,,,,,,,,,236.47492190229602,,,12200.0,,,,,,,,,,,,,,,,,,,3.0225999999999997,,,2.3,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,1907,NORTH CAROLINA,ASHE,,,,,,,,9400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18800.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,1909,NORTH CAROLINA,BEAUFORT,,,,,1079.5,1939.707,,,,,,,,,87.167841788,,,,,280.366,,,,,1082.04,2046.38,,,,,,,,87.291308986,,,299.42,,,,,1651.3203958735035,12291.965869730506,,,,,,,,,89556.26396219929,,,,,18111.8981446864,,,,,,,4.191,227.4965,,,,,,,,,0.057165312674,,,,,1.682196,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,1910,NORTH CAROLINA,BERTIE,,,,,251.714,4158.07,,,,,3.99168,,,,43.090052102,,,,,220.482,,,,,254.0,4179.84,,,,4.03704,,,,43.213519299999994,,,239.536,,,,,321.0311937777186,25851.144715721883,,,,,18809.701066477883,,,,42777.6401606466,,,,,13363.566919941299,,,,,,,3.4924999999999997,223.1425,,,,,1.97316,,,,0.055189837506000004,,,,,1.5787600000000002,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,1911,NORTH CAROLINA,BLADEN,,,,,533.4,,,4100.0,,,,,,,22.594497234,,,,,,,,,,548.64,,,,,,,,,22.84143163,,,,,,,,683.0450931440822,,,12200.0,,,,,,,15839.510578381636,,,,,,,,,,,,3.5077399999999996,,,3.0,,,,,,,0.039015634568,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,1912,NORTH CAROLINA,BRUNSWICK,,,,,190.24599999999998,,,,,,,,,,9.1489193718,,,,,,,,,,195.57999999999998,,,,,,,,,9.26003985,,,,,,,,247.30943027630562,,,,,,,,,,7042.827367896335,,,,,,,,,,,,3.5610799999999996,,,,,,,,,,0.042843117706,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,1913,NORTH CAROLINA,BUNCOMBE,,,,,3.302,,,9400.0,,,,,,,,,,,,,,,,,17.779999999999998,,,,,,,,,,,,,,,,,4.875528768304311,,,25000.0,,,,,,,,,,,,,,,,,,,4.043679999999999,,,2.65,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,1914,NORTH CAROLINA,BURKE,,,,,31.75,,,5900.0,,,,,,,,,,,,,,,,,35.559999999999995,,,,,,,,,,,,,,,,,32.97459070350742,,,12000.0,,,,,,,,,,,,,,,,,,,2.8447999999999998,,,2.05,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
