year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CANOLA,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_HAY & HAYLAGE,AREA HARVESTED_LENTILS,AREA HARVESTED_MUSTARD,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_PEAS,AREA HARVESTED_RICE,AREA HARVESTED_SAFFLOWER,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CANOLA,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_LENTILS,AREA PLANTED_MUSTARD,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_PEAS,AREA PLANTED_RICE,AREA PLANTED_SAFFLOWER,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CANOLA,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_HAY & HAYLAGE,PRODUCTION_LENTILS,PRODUCTION_MUSTARD,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_PEAS,PRODUCTION_RICE,PRODUCTION_SAFFLOWER,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CANOLA,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_HAY & HAYLAGE,YIELD_LENTILS,YIELD_MUSTARD,YIELD_OATS,YIELD_PEANUTS,YIELD_PEAS,YIELD_RICE,YIELD_SAFFLOWER,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
2011,-46,WYOMING,OTHER (COMBINED) COUNTIES,237.293,226.795,,99.06,,,40800.0,,,,,,,,,,,1600.0,,,,144.26600000000002,439.754,240.40269999999998,,215.89999999999998,,,,,,,,,,,,1700.0,,204.15,16375.360304149737,5690.913261385662,,132.8714454350452,,,65200.0,,,,,,,,,,,33565.8734772979,,,,3232.7292243924717,16.88,,5.342358000000001,99.78979999999999,,8.48106,,,3.5,,,,,,,,,,,23.1,,,,1.458992,"种类：PRODUCTION_CORN,FAO总量：3684530.0,国家总量：312728256.94; 种类：PRODUCTION_LENTILS,FAO总量：214640.0,国家总量：150641.7749; 种类：PRODUCTION_MUSTARD,FAO总量：7100.0,国家总量：521.64; 种类：PRODUCTION_OATS,FAO总量：727580.0,国家总量：513493.992; 种类：PRODUCTION_PEAS,FAO总量：255146.0,国家总量：164925.32400000002; 种类：PRODUCTION_SAFFLOWER,FAO总量：76960.0,国家总量：4572.2880000000005; 种类：PRODUCTION_COTTON,FAO总量：9743176.0,国家总量：3364910.528; 种类：PRODUCTION_SOYBEANS,FAO总量：84291400.0,国家总量：3818660.17203092; "
2011,1373,MINNESOTA,MEEKER,,,,2978.15,,,14500.0,,,,8.712,,,,,,123.96106679200001,2300.0,,,,,,,,2997.2,,,,,17.424,,,,,,125.93654196000001,2400.0,,,,,,4919.535341231323,,,53600.0,,,,442.33414205165616,,,,,,94842.5215027932,26489.824473975637,,,,,15.98,,,,,4.14274,,,6.65,,,,0.519816,,,,,,0.042843117706,12.7,,,,,"种类：PRODUCTION_CORN,FAO总量：3684530.0,国家总量：312728256.94; 种类：PRODUCTION_LENTILS,FAO总量：214640.0,国家总量：150641.7749; 种类：PRODUCTION_MUSTARD,FAO总量：7100.0,国家总量：521.64; 种类：PRODUCTION_OATS,FAO总量：727580.0,国家总量：513493.992; 种类：PRODUCTION_PEAS,FAO总量：255146.0,国家总量：164925.32400000002; 种类：PRODUCTION_SAFFLOWER,FAO总量：76960.0,国家总量：4572.2880000000005; 种类：PRODUCTION_COTTON,FAO总量：9743176.0,国家总量：3364910.528; 种类：PRODUCTION_SOYBEANS,FAO总量：84291400.0,国家总量：3818660.17203092; "
2011,1374,MINNESOTA,MILLE LACS,,,,499.87199999999996,,,28000.0,,,,,,,,,,21.730226847999997,,,,,,,,,546.1,,,,,,,,,,,22.100628441999998,,,,,,,517.0614491501601,,,62600.0,,,,,,,,,,14471.660608615863,,,,,,,,,,,2.83464,,,5.050000000000001,,,,,,,,,,0.037287093796,,,,,,"种类：PRODUCTION_CORN,FAO总量：3684530.0,国家总量：312728256.94; 种类：PRODUCTION_LENTILS,FAO总量：214640.0,国家总量：150641.7749; 种类：PRODUCTION_MUSTARD,FAO总量：7100.0,国家总量：521.64; 种类：PRODUCTION_OATS,FAO总量：727580.0,国家总量：513493.992; 种类：PRODUCTION_PEAS,FAO总量：255146.0,国家总量：164925.32400000002; 种类：PRODUCTION_SAFFLOWER,FAO总量：76960.0,国家总量：4572.2880000000005; 种类：PRODUCTION_COTTON,FAO总量：9743176.0,国家总量：3364910.528; 种类：PRODUCTION_SOYBEANS,FAO总量：84291400.0,国家总量：3818660.17203092; "
2011,1375,MINNESOTA,MORRISON,,,,1783.08,,,80100.0,,,,27.588,,,,,,34.076946647999996,,,,,53.351200000000006,,,,2387.6,,,,,75.504,,,,,,34.323881044000004,,,59.884,,,,2971.651921554051,,,240600.0,,,,1820.7707707707707,,,,,,27934.938086311216,,,,,1543.2768210360584,,,,,,3.5941,,,5.95,,,,0.676632,,,,,,0.045806330458000005,,,,,0.7621600000000001,"种类：PRODUCTION_CORN,FAO总量：3684530.0,国家总量：312728256.94; 种类：PRODUCTION_LENTILS,FAO总量：214640.0,国家总量：150641.7749; 种类：PRODUCTION_MUSTARD,FAO总量：7100.0,国家总量：521.64; 种类：PRODUCTION_OATS,FAO总量：727580.0,国家总量：513493.992; 种类：PRODUCTION_PEAS,FAO总量：255146.0,国家总量：164925.32400000002; 种类：PRODUCTION_SAFFLOWER,FAO总量：76960.0,国家总量：4572.2880000000005; 种类：PRODUCTION_COTTON,FAO总量：9743176.0,国家总量：3364910.528; 种类：PRODUCTION_SOYBEANS,FAO总量：84291400.0,国家总量：3818660.17203092; "
2011,1376,MINNESOTA,MOWER,,,,5328.411999999999,,,,,,,7.26,,,,,,182.11411705,,,,,,,,,5334.0,,,,,17.424,,,,,,183.34878903,,,,,,,10912.815606383689,,,,,,,787.9719832827176,,,,,,190584.41174397495,,,,,,,,,,,5.03936,,,,,,,1.1122319999999999,,,,,,0.058523451851999995,,,,,,"种类：PRODUCTION_CORN,FAO总量：3684530.0,国家总量：312728256.94; 种类：PRODUCTION_LENTILS,FAO总量：214640.0,国家总量：150641.7749; 种类：PRODUCTION_MUSTARD,FAO总量：7100.0,国家总量：521.64; 种类：PRODUCTION_OATS,FAO总量：727580.0,国家总量：513493.992; 种类：PRODUCTION_PEAS,FAO总量：255146.0,国家总量：164925.32400000002; 种类：PRODUCTION_SAFFLOWER,FAO总量：76960.0,国家总量：4572.2880000000005; 种类：PRODUCTION_COTTON,FAO总量：9743176.0,国家总量：3364910.528; 种类：PRODUCTION_SOYBEANS,FAO总量：84291400.0,国家总量：3818660.17203092; "
2011,1377,MINNESOTA,MURRAY,,,,4450.08,,,8200.0,,,,21.78,,,,,,196.31284481999998,,,,,,,,,4737.099999999999,,,,,24.684,,,,,,196.93018081,,,,,,,8726.421956950264,,,40400.0,,,,2304.2522748737438,,,,,,199877.88870732335,,,,,,,,,,,4.22656,,,4.95,,,,1.084644,,,,,,0.056918378278,,,,,,"种类：PRODUCTION_CORN,FAO总量：3684530.0,国家总量：312728256.94; 种类：PRODUCTION_LENTILS,FAO总量：214640.0,国家总量：150641.7749; 种类：PRODUCTION_MUSTARD,FAO总量：7100.0,国家总量：521.64; 种类：PRODUCTION_OATS,FAO总量：727580.0,国家总量：513493.992; 种类：PRODUCTION_PEAS,FAO总量：255146.0,国家总量：164925.32400000002; 种类：PRODUCTION_SAFFLOWER,FAO总量：76960.0,国家总量：4572.2880000000005; 种类：PRODUCTION_COTTON,FAO总量：9743176.0,国家总量：3364910.528; 种类：PRODUCTION_SOYBEANS,FAO总量：84291400.0,国家总量：3818660.17203092; "
2011,1378,MINNESOTA,NICOLLET,,,,3172.46,,,4800.0,,,,10.164,,,,,,99.267627192,,,,,17.4208,,,,3175.0,,,,,13.068,,,,,,99.761495984,,,19.054000000000002,,,,5765.2441358246515,,,20700.0,,,,991.6514254367362,,,,,,93180.05201668105,,,,,691.5229471309113,,,,,,4.60756,,,7.800000000000001,,,,1.000428,,,,,,0.05247355915,,,,,1.045248,"种类：PRODUCTION_CORN,FAO总量：3684530.0,国家总量：312728256.94; 种类：PRODUCTION_LENTILS,FAO总量：214640.0,国家总量：150641.7749; 种类：PRODUCTION_MUSTARD,FAO总量：7100.0,国家总量：521.64; 种类：PRODUCTION_OATS,FAO总量：727580.0,国家总量：513493.992; 种类：PRODUCTION_PEAS,FAO总量：255146.0,国家总量：164925.32400000002; 种类：PRODUCTION_SAFFLOWER,FAO总量：76960.0,国家总量：4572.2880000000005; 种类：PRODUCTION_COTTON,FAO总量：9743176.0,国家总量：3364910.528; 种类：PRODUCTION_SOYBEANS,FAO总量：84291400.0,国家总量：3818660.17203092; "
2011,1379,MINNESOTA,NOBLES,,,,5168.9,,,5100.0,,,,13.068,,,,,,206.437155056,,,,,,,,,5422.9,,,,,15.972,,,,,,208.04222862999998,,,,,,,10631.21193486482,,,21000.0,,,,1468.9608252320118,,,,,,208762.56169867702,,,,,,,,,,,4.4348399999999994,,,4.1,,,,1.151436,,,,,,0.05654797668400001,,,,,,"种类：PRODUCTION_CORN,FAO总量：3684530.0,国家总量：312728256.94; 种类：PRODUCTION_LENTILS,FAO总量：214640.0,国家总量：150641.7749; 种类：PRODUCTION_MUSTARD,FAO总量：7100.0,国家总量：521.64; 种类：PRODUCTION_OATS,FAO总量：727580.0,国家总量：513493.992; 种类：PRODUCTION_PEAS,FAO总量：255146.0,国家总量：164925.32400000002; 种类：PRODUCTION_SAFFLOWER,FAO总量：76960.0,国家总量：4572.2880000000005; 种类：PRODUCTION_COTTON,FAO总量：9743176.0,国家总量：3364910.528; 种类：PRODUCTION_SOYBEANS,FAO总量：84291400.0,国家总量：3818660.17203092; "
2011,1380,MINNESOTA,NORMAN,41.363,163.2924,,1874.52,,,12600.0,,,,,,,,,,219.89507963799997,39900.0,,0.580608,,2730.166,41.363,167.82829999999998,,1907.54,,,,,,,,,,,221.00628441999996,40700.0,0.58968,2830.88,1594.8433020223747,2457.439817416536,,2600.569506375096,,,39100.0,,,,,,,,,,152129.58477833096,723934.2441860465,,904.0705929247853,,118908.21407982743,18.06,,0.7445340000000001,59.87387999999999,,2.99212,,,5.699999999999999,,,,,,,,,,0.038645232974,20.0,,0.6305040000000001,,1.148684,"种类：PRODUCTION_CORN,FAO总量：3684530.0,国家总量：312728256.94; 种类：PRODUCTION_LENTILS,FAO总量：214640.0,国家总量：150641.7749; 种类：PRODUCTION_MUSTARD,FAO总量：7100.0,国家总量：521.64; 种类：PRODUCTION_OATS,FAO总量：727580.0,国家总量：513493.992; 种类：PRODUCTION_PEAS,FAO总量：255146.0,国家总量：164925.32400000002; 种类：PRODUCTION_SAFFLOWER,FAO总量：76960.0,国家总量：4572.2880000000005; 种类：PRODUCTION_COTTON,FAO总量：9743176.0,国家总量：3364910.528; 种类：PRODUCTION_SOYBEANS,FAO总量：84291400.0,国家总量：3818660.17203092; "
2011,1381,MINNESOTA,OLMSTED,,,,3148.8379999999997,,,26500.0,,,,18.876,,,,,,83.710760244,,,,,,,,,3149.6,,,,,43.56,,,,,,84.204629036,,,,,,,6386.2086612249195,,,107100.0,,,,1619.148696719318,,,,,,86121.37010023752,,,,,,,,,,,5.12826,,,7.15,,,,0.87846,,,,,,0.057535714268,,,,,,"种类：PRODUCTION_CORN,FAO总量：3684530.0,国家总量：312728256.94; 种类：PRODUCTION_LENTILS,FAO总量：214640.0,国家总量：150641.7749; 种类：PRODUCTION_MUSTARD,FAO总量：7100.0,国家总量：521.64; 种类：PRODUCTION_OATS,FAO总量：727580.0,国家总量：513493.992; 种类：PRODUCTION_PEAS,FAO总量：255146.0,国家总量：164925.32400000002; 种类：PRODUCTION_SAFFLOWER,FAO总量：76960.0,国家总量：4572.2880000000005; 种类：PRODUCTION_COTTON,FAO总量：9743176.0,国家总量：3364910.528; 种类：PRODUCTION_SOYBEANS,FAO总量：84291400.0,国家总量：3818660.17203092; "
2011,1382,MINNESOTA,OTTER TAIL,29.1718,566.9875,,4221.48,,,94700.0,,,,169.884,,,,,,173.224478794,2700.0,,,,1488.934,32.655,576.0593,,4241.8,,,,,209.088,,,,,,174.70608517,2900.0,,1535.208,2061.028267228915,11743.975548495866,,5890.933340965911,,,327300.0,,,,13496.334752831926,,,,,,151639.0200119372,41911.982558139534,,,,70585.93984738692,17.35,,1.3649790000000002,82.55337999999999,,3.8404799999999994,,,5.9,,,,0.814572,,,,,,0.049016477606,17.1,,,,1.249398,"种类：PRODUCTION_CORN,FAO总量：3684530.0,国家总量：312728256.94; 种类：PRODUCTION_LENTILS,FAO总量：214640.0,国家总量：150641.7749; 种类：PRODUCTION_MUSTARD,FAO总量：7100.0,国家总量：521.64; 种类：PRODUCTION_OATS,FAO总量：727580.0,国家总量：513493.992; 种类：PRODUCTION_PEAS,FAO总量：255146.0,国家总量：164925.32400000002; 种类：PRODUCTION_SAFFLOWER,FAO总量：76960.0,国家总量：4572.2880000000005; 种类：PRODUCTION_COTTON,FAO总量：9743176.0,国家总量：3364910.528; 种类：PRODUCTION_SOYBEANS,FAO总量：84291400.0,国家总量：3818660.17203092; "
2011,1383,MINNESOTA,PENNINGTON,39.186,,,,,,23800.0,,,,20.328,,,,,,126.67734514800001,,,,,2022.4460000000001,39.186,,,,,,,,21.78,,,,,,127.17121394,,,2082.33,1815.6677592254728,,,,,,73500.0,,,,1668.5255311808983,,,,,,85003.97257678506,,,,,105105.86582611696,,,0.8947470000000001,,,,,,5.9,,,,0.840708,,,,,,0.03753402819199999,,,,,1.3691659999999999,"种类：PRODUCTION_CORN,FAO总量：3684530.0,国家总量：312728256.94; 种类：PRODUCTION_LENTILS,FAO总量：214640.0,国家总量：150641.7749; 种类：PRODUCTION_MUSTARD,FAO总量：7100.0,国家总量：521.64; 种类：PRODUCTION_OATS,FAO总量：727580.0,国家总量：513493.992; 种类：PRODUCTION_PEAS,FAO总量：255146.0,国家总量：164925.32400000002; 种类：PRODUCTION_SAFFLOWER,FAO总量：76960.0,国家总量：4572.2880000000005; 种类：PRODUCTION_COTTON,FAO总量：9743176.0,国家总量：3364910.528; 种类：PRODUCTION_SOYBEANS,FAO总量：84291400.0,国家总量：3818660.17203092; "
2011,1384,MINNESOTA,PINE,7.8372,,,431.03799999999995,,,73500.0,,,,14.52,,,,,,19.260882887999998,,,,,,10.885,,,441.96,,,,,23.232,,,,,,19.75475168,,,,397.48402296557646,,,529.091701642252,,,170100.0,,,,818.8325048212052,,,,,,15698.072524600255,,,,,,,,0.97965,,,3.7541200000000003,,,5.15,,,,0.577896,,,,,,0.045559396062,,,,,,"种类：PRODUCTION_CORN,FAO总量：3684530.0,国家总量：312728256.94; 种类：PRODUCTION_LENTILS,FAO总量：214640.0,国家总量：150641.7749; 种类：PRODUCTION_MUSTARD,FAO总量：7100.0,国家总量：521.64; 种类：PRODUCTION_OATS,FAO总量：727580.0,国家总量：513493.992; 种类：PRODUCTION_PEAS,FAO总量：255146.0,国家总量：164925.32400000002; 种类：PRODUCTION_SAFFLOWER,FAO总量：76960.0,国家总量：4572.2880000000005; 种类：PRODUCTION_COTTON,FAO总量：9743176.0,国家总量：3364910.528; 种类：PRODUCTION_SOYBEANS,FAO总量：84291400.0,国家总量：3818660.17203092; "
2011,1385,MINNESOTA,PIPESTONE,,,,2527.2999999999997,,,10900.0,,,,,,,,,,113.219420566,,,,,47.3628,,,,2844.7999999999997,,,,,,,,,,,114.947961338,,,48.996,,,,4530.796585330144,,,51900.0,,,,,,,,,,96968.30215716615,,,,,2220.7444237130894,,,,,,3.8658799999999998,,,4.75,,,,,,,,,,0.04790527282399999,,,,,1.235788,"种类：PRODUCTION_CORN,FAO总量：3684530.0,国家总量：312728256.94; 种类：PRODUCTION_LENTILS,FAO总量：214640.0,国家总量：150641.7749; 种类：PRODUCTION_MUSTARD,FAO总量：7100.0,国家总量：521.64; 种类：PRODUCTION_OATS,FAO总量：727580.0,国家总量：513493.992; 种类：PRODUCTION_PEAS,FAO总量：255146.0,国家总量：164925.32400000002; 种类：PRODUCTION_SAFFLOWER,FAO总量：76960.0,国家总量：4572.2880000000005; 种类：PRODUCTION_COTTON,FAO总量：9743176.0,国家总量：3364910.528; 种类：PRODUCTION_SOYBEANS,FAO总量：84291400.0,国家总量：3818660.17203092; "
2011,1386,MINNESOTA,POLK,128.443,1791.6805,,1531.62,,,25300.0,,,,27.588,,,,,,311.13733896,96300.0,,,,7812.14,128.443,1877.8626,,1582.4199999999998,,,,,33.396,,,,,,314.84135489999994,96700.0,,8057.12,7998.752560912218,37301.34964962784,,2248.938991991812,,,89200.0,,,,2057.368102565843,,,,,,231219.52656025792,2101042.242524917,,,,429053.4447991504,18.4,,1.203881,83.00697,,3.16484,,,3.55,,,,0.763752,,,,,,0.041608445726000004,24.0,,,,1.448104,"种类：PRODUCTION_CORN,FAO总量：3684530.0,国家总量：312728256.94; 种类：PRODUCTION_LENTILS,FAO总量：214640.0,国家总量：150641.7749; 种类：PRODUCTION_MUSTARD,FAO总量：7100.0,国家总量：521.64; 种类：PRODUCTION_OATS,FAO总量：727580.0,国家总量：513493.992; 种类：PRODUCTION_PEAS,FAO总量：255146.0,国家总量：164925.32400000002; 种类：PRODUCTION_SAFFLOWER,FAO总量：76960.0,国家总量：4572.2880000000005; 种类：PRODUCTION_COTTON,FAO总量：9743176.0,国家总量：3364910.528; 种类：PRODUCTION_SOYBEANS,FAO总量：84291400.0,国家总量：3818660.17203092; "
2011,1387,MINNESOTA,POPE,,142.88084999999998,,2875.2799999999997,,,12300.0,,,,17.424,,,,,,95.440144054,3200.0,,,,296.69800000000004,,149.6847,,2971.7999999999997,,,,,29.04,,,,,,97.53908642,3200.0,,310.308,,3559.407567121214,,4632.544989492116,,,47400.0,,,,1645.894482052674,,,,,,75465.21323023977,58422.76356589147,,,,12481.145875045717,16.16,,,98.88261999999999,,3.4721799999999994,,,3.85,,,,0.968484,,,,,,0.044201256883999986,20.1,,,,1.1078540000000001,"种类：PRODUCTION_CORN,FAO总量：3684530.0,国家总量：312728256.94; 种类：PRODUCTION_LENTILS,FAO总量：214640.0,国家总量：150641.7749; 种类：PRODUCTION_MUSTARD,FAO总量：7100.0,国家总量：521.64; 种类：PRODUCTION_OATS,FAO总量：727580.0,国家总量：513493.992; 种类：PRODUCTION_PEAS,FAO总量：255146.0,国家总量：164925.32400000002; 种类：PRODUCTION_SAFFLOWER,FAO总量：76960.0,国家总量：4572.2880000000005; 种类：PRODUCTION_COTTON,FAO总量：9743176.0,国家总量：3364910.528; 种类：PRODUCTION_SOYBEANS,FAO总量：84291400.0,国家总量：3818660.17203092; "
2011,1389,MINNESOTA,RED LAKE,,,,391.15999999999997,,,10200.0,,,,,,,,,,90.37798893600001,,,,,1584.2040000000002,,,,391.15999999999997,,,,,,,,,,,91.11879212400001,,,1630.478,,,,514.1287010301974,,,37200.0,,,,,,,,,,64182.22360318334,,,,,81858.32609939892,,,,,,3.5737799999999997,,,3.65,,,,,,,,,,0.039756437756,,,,,1.361,"种类：PRODUCTION_CORN,FAO总量：3684530.0,国家总量：312728256.94; 种类：PRODUCTION_LENTILS,FAO总量：214640.0,国家总量：150641.7749; 种类：PRODUCTION_MUSTARD,FAO总量：7100.0,国家总量：521.64; 种类：PRODUCTION_OATS,FAO总量：727580.0,国家总量：513493.992; 种类：PRODUCTION_PEAS,FAO总量：255146.0,国家总量：164925.32400000002; 种类：PRODUCTION_SAFFLOWER,FAO总量：76960.0,国家总量：4572.2880000000005; 种类：PRODUCTION_COTTON,FAO总量：9743176.0,国家总量：3364910.528; 种类：PRODUCTION_SOYBEANS,FAO总量：84291400.0,国家总量：3818660.17203092; "
2011,1390,MINNESOTA,REDWOOD,,,,6048.755999999999,,,7200.0,,,,2.904,,,,,,254.34242788,,,,,39.469,,,,6083.3,,,,,7.26,,,,,,258.04644382000004,,,40.83,,,,10578.572098711611,,,24400.0,,,,261.285749025862,,,,,,212360.0366522312,,,,,1324.013447555525,,,,,,4.21894,,,6.2,,,,0.92202,,,,,,0.046670600843999994,,,,,0.88465,"种类：PRODUCTION_CORN,FAO总量：3684530.0,国家总量：312728256.94; 种类：PRODUCTION_LENTILS,FAO总量：214640.0,国家总量：150641.7749; 种类：PRODUCTION_MUSTARD,FAO总量：7100.0,国家总量：521.64; 种类：PRODUCTION_OATS,FAO总量：727580.0,国家总量：513493.992; 种类：PRODUCTION_PEAS,FAO总量：255146.0,国家总量：164925.32400000002; 种类：PRODUCTION_SAFFLOWER,FAO总量：76960.0,国家总量：4572.2880000000005; 种类：PRODUCTION_COTTON,FAO总量：9743176.0,国家总量：3364910.528; 种类：PRODUCTION_SOYBEANS,FAO总量：84291400.0,国家总量：3818660.17203092; "
2011,1391,MINNESOTA,RENVILLE,,,,6464.3,,,5900.0,,,,,,,,,,225.69803794399996,36800.0,,,,94.9978,,,,6565.9,,,,,,,,,,,227.79698030999998,37600.0,,103.436,,,,11153.420656225528,,,26900.0,,,,,,,,,,184316.08417338805,573341.4064230343,,,,3794.9430025476836,16.58,,,,,3.71856,,,7.050000000000001,,,,,,,,,,0.04568286326,17.2,,,,1.053414,"种类：PRODUCTION_CORN,FAO总量：3684530.0,国家总量：312728256.94; 种类：PRODUCTION_LENTILS,FAO总量：214640.0,国家总量：150641.7749; 种类：PRODUCTION_MUSTARD,FAO总量：7100.0,国家总量：521.64; 种类：PRODUCTION_OATS,FAO总量：727580.0,国家总量：513493.992; 种类：PRODUCTION_PEAS,FAO总量：255146.0,国家总量：164925.32400000002; 种类：PRODUCTION_SAFFLOWER,FAO总量：76960.0,国家总量：4572.2880000000005; 种类：PRODUCTION_COTTON,FAO总量：9743176.0,国家总量：3364910.528; 种类：PRODUCTION_SOYBEANS,FAO总量：84291400.0,国家总量：3818660.17203092; "
2011,1392,MINNESOTA,RICE,,,,2339.848,,,11400.0,,,,,,,,,,80.747547492,,,,,13.0656,,,,2352.04,,,,,,,,,,,80.99448188800001,,,13.610000000000001,,,,4221.960252697337,,,46200.0,,,,,,,,,,69387.66084658376,,,,,556.5916403736603,,,,,,4.4907200000000005,,,4.05,,,,,,,,,,0.048028740022,,,,,1.124186,"种类：PRODUCTION_CORN,FAO总量：3684530.0,国家总量：312728256.94; 种类：PRODUCTION_LENTILS,FAO总量：214640.0,国家总量：150641.7749; 种类：PRODUCTION_MUSTARD,FAO总量：7100.0,国家总量：521.64; 种类：PRODUCTION_OATS,FAO总量：727580.0,国家总量：513493.992; 种类：PRODUCTION_PEAS,FAO总量：255146.0,国家总量：164925.32400000002; 种类：PRODUCTION_SAFFLOWER,FAO总量：76960.0,国家总量：4572.2880000000005; 种类：PRODUCTION_COTTON,FAO总量：9743176.0,国家总量：3364910.528; 种类：PRODUCTION_SOYBEANS,FAO总量：84291400.0,国家总量：3818660.17203092; "
2011,1393,MINNESOTA,ROCK,,,,3647.44,,,4100.0,,,,,,,,,,129.6405579,,,,,,,,,3657.6,,,,,,,,,,,130.25789389,,,,,,,7255.558996785294,,,20400.0,,,,,,,,,,141664.20309526412,,,,,,,,,,,5.04444,,,5.0,,,,,,,,,,0.061116263010000005,,,,,,"种类：PRODUCTION_CORN,FAO总量：3684530.0,国家总量：312728256.94; 种类：PRODUCTION_LENTILS,FAO总量：214640.0,国家总量：150641.7749; 种类：PRODUCTION_MUSTARD,FAO总量：7100.0,国家总量：521.64; 种类：PRODUCTION_OATS,FAO总量：727580.0,国家总量：513493.992; 种类：PRODUCTION_PEAS,FAO总量：255146.0,国家总量：164925.32400000002; 种类：PRODUCTION_SAFFLOWER,FAO总量：76960.0,国家总量：4572.2880000000005; 种类：PRODUCTION_COTTON,FAO总量：9743176.0,国家总量：3364910.528; 种类：PRODUCTION_SOYBEANS,FAO总量：84291400.0,国家总量：3818660.17203092; "
2011,1394,MINNESOTA,ROSEAU,70.7525,,,269.49399999999997,,,31000.0,,,,,,,,,,147.666768808,,,,,3119.4120000000003,74.018,,,274.32,,,,,,,,,,,148.1606376,,,3211.96,4122.05653445783,,,259.78761662649265,,,80000.0,,,,,,,,,,98903.3076246082,,,,,138332.70011509003,,,1.125509,,,2.98958,,,2.6,,,,,,,,,,0.037410560994,,,,,1.167738,"种类：PRODUCTION_CORN,FAO总量：3684530.0,国家总量：312728256.94; 种类：PRODUCTION_LENTILS,FAO总量：214640.0,国家总量：150641.7749; 种类：PRODUCTION_MUSTARD,FAO总量：7100.0,国家总量：521.64; 种类：PRODUCTION_OATS,FAO总量：727580.0,国家总量：513493.992; 种类：PRODUCTION_PEAS,FAO总量：255146.0,国家总量：164925.32400000002; 种类：PRODUCTION_SAFFLOWER,FAO总量：76960.0,国家总量：4572.2880000000005; 种类：PRODUCTION_COTTON,FAO总量：9743176.0,国家总量：3364910.528; 种类：PRODUCTION_SOYBEANS,FAO总量：84291400.0,国家总量：3818660.17203092; "
2011,1395,MINNESOTA,ST. LOUIS,,,,,,,49500.0,,,,8.712,,,,,,,,,,,13.337800000000001,,,,,,,,,13.068,,,,,,,,,13.610000000000001,,,,,,,81200.0,,,,432.04730153882696,,,,,,,,,,,477.8817114319306,,,,,,,,,1.65,,,,0.5082,,,,,,,,,,,0.9445340000000001,"种类：PRODUCTION_CORN,FAO总量：3684530.0,国家总量：312728256.94; 种类：PRODUCTION_LENTILS,FAO总量：214640.0,国家总量：150641.7749; 种类：PRODUCTION_MUSTARD,FAO总量：7100.0,国家总量：521.64; 种类：PRODUCTION_OATS,FAO总量：727580.0,国家总量：513493.992; 种类：PRODUCTION_PEAS,FAO总量：255146.0,国家总量：164925.32400000002; 种类：PRODUCTION_SAFFLOWER,FAO总量：76960.0,国家总量：4572.2880000000005; 种类：PRODUCTION_COTTON,FAO总量：9743176.0,国家总量：3364910.528; 种类：PRODUCTION_SOYBEANS,FAO总量：84291400.0,国家总量：3818660.17203092; "
