year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_OATS","AREA PLANTED, NET_SORGHUM","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1987,-42,CONNECTICUT,OTHER (COMBINED) COUNTIES,,,,,,,,,,,,,,,,0.44452800000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.3034447542716,,,,,,,,,,,,,,,,,,,,0.77112,,"种类：PRODUCTION_BEANS,FAO总量：1180750.0,国家总量：1479283.9952; 种类：PRODUCTION_CORN,FAO总量：3311000.0,国家总量：183025569.94; 种类：PRODUCTION_RYE,FAO总量：495980.0,国家总量：356946.19999999995; 种类：PRODUCTION_COTTON,FAO总量：8447700.0,国家总量：3212504.2005000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52737008.0,国家总量：2679415.742430724; 种类：PRODUCTION_SUNFLOWER,FAO总量：1183000.0,国家总量：2359509.2640000004; 种类：PRODUCTION_WHEAT,FAO总量：57361808.0,国家总量：114739818.164; "
1987,60,ALABAMA,MONTGOMERY,,,17.779999999999998,457.17,,50000.0,21.78,,,,12.7,7.531499078000001,,,,,217.76000000000002,,,,,,,,,35.559999999999995,461.524,,40.656,,,20.32,8.02536787,,,489.96000000000004,,,,24.353254036915146,795.7341698423718,,88000.0,1321.437948479197,,,,683.6940637899095,2527.3204623582997,,,,,2721.615632209344,,,,,,1.92278,76.08615,,3.52,1.337292,,,,1.3716,0.02098942366,,,,,1.9652840000000003,"种类：PRODUCTION_BEANS,FAO总量：1180750.0,国家总量：1479283.9952; 种类：PRODUCTION_CORN,FAO总量：3311000.0,国家总量：183025569.94; 种类：PRODUCTION_RYE,FAO总量：495980.0,国家总量：356946.19999999995; 种类：PRODUCTION_COTTON,FAO总量：8447700.0,国家总量：3212504.2005000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52737008.0,国家总量：2679415.742430724; 种类：PRODUCTION_SUNFLOWER,FAO总量：1183000.0,国家总量：2359509.2640000004; 种类：PRODUCTION_WHEAT,FAO总量：57361808.0,国家总量：114739818.164; "
1987,61,ALABAMA,MORGAN,,,73.66,957.88,,46000.0,,,,,58.419999999999995,13.58139178,,,,,146.988,,,,,,,,,101.6,957.88,,,,,88.89999999999999,13.828326176000001,,,195.984,,,,73.51925746993251,2141.0401404391873,,104000.0,,,,,2785.420259884817,4811.629341797534,,,,,2449.4540689884093,,,,,,1.40208,97.70376,,4.52,,,,,1.2141199999999999,0.02222409564,,,,,3.173852,"种类：PRODUCTION_BEANS,FAO总量：1180750.0,国家总量：1479283.9952; 种类：PRODUCTION_CORN,FAO总量：3311000.0,国家总量：183025569.94; 种类：PRODUCTION_RYE,FAO总量：495980.0,国家总量：356946.19999999995; 种类：PRODUCTION_COTTON,FAO总量：8447700.0,国家总量：3212504.2005000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52737008.0,国家总量：2679415.742430724; 种类：PRODUCTION_SUNFLOWER,FAO总量：1183000.0,国家总量：2359509.2640000004; 种类：PRODUCTION_WHEAT,FAO总量：57361808.0,国家总量：114739818.164; "
1987,62,ALABAMA,PERRY,,,58.419999999999995,2.177,,28000.0,,,,,17.779999999999998,30.496397906,,,,,288.53200000000004,,,,,,,,,60.96,2.177,,,,,30.48,32.965741866,,,517.1800000000001,,,,71.22178067399713,5.72470625785879,,66000.0,,,,,810.3040756028557,11664.555980115234,,,,,3674.181103482614,,,,,,1.7119600000000001,114.9456,,4.72,,,,,1.16078,0.023952636411999996,,,,,2.161268,"种类：PRODUCTION_BEANS,FAO总量：1180750.0,国家总量：1479283.9952; 种类：PRODUCTION_CORN,FAO总量：3311000.0,国家总量：183025569.94; 种类：PRODUCTION_RYE,FAO总量：495980.0,国家总量：356946.19999999995; 种类：PRODUCTION_COTTON,FAO总量：8447700.0,国家总量：3212504.2005000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52737008.0,国家总量：2679415.742430724; 种类：PRODUCTION_SUNFLOWER,FAO总量：1183000.0,国家总量：2359509.2640000004; 种类：PRODUCTION_WHEAT,FAO总量：57361808.0,国家总量：114739818.164; "
1987,63,ALABAMA,PICKENS,,,25.4,735.826,,20000.0,,,,,17.779999999999998,14.198727769999998,,,,,54.440000000000005,,,,,,,,,35.559999999999995,740.1800000000001,,,,,27.939999999999998,14.445662166,,,108.88000000000001,,,,32.16467514309547,2410.1013345585507,,36000.0,,,,,860.9480803280342,4471.413125710839,,,,,707.6200643744294,,,,,,1.778,143.11598,,3.6,,,,,1.23444,0.019754751679999998,,,,,2.12316,"种类：PRODUCTION_BEANS,FAO总量：1180750.0,国家总量：1479283.9952; 种类：PRODUCTION_CORN,FAO总量：3311000.0,国家总量：183025569.94; 种类：PRODUCTION_RYE,FAO总量：495980.0,国家总量：356946.19999999995; 种类：PRODUCTION_COTTON,FAO总量：8447700.0,国家总量：3212504.2005000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52737008.0,国家总量：2679415.742430724; 种类：PRODUCTION_SUNFLOWER,FAO总量：1183000.0,国家总量：2359509.2640000004; 种类：PRODUCTION_WHEAT,FAO总量：57361808.0,国家总量：114739818.164; "
1987,64,ALABAMA,PIKE,,,114.3,457.17,,23000.0,13.068,8.07408,,,,1.7285407720000001,,,,,81.66,,,,,,,,,124.46,459.34700000000004,,17.424,,,,1.7285407720000001,,,97.992,,,,175.06773185027677,1202.1883141503458,,68000.0,557.9404671356609,15093.83445309951,,,,558.9266407138549,,,,,1170.2947218500178,,,,,,2.15138,114.90205999999999,,5.92,1.073028,0.8414280000000001,,,,0.020248620471999997,,,,,2.863544,"种类：PRODUCTION_BEANS,FAO总量：1180750.0,国家总量：1479283.9952; 种类：PRODUCTION_CORN,FAO总量：3311000.0,国家总量：183025569.94; 种类：PRODUCTION_RYE,FAO总量：495980.0,国家总量：356946.19999999995; 种类：PRODUCTION_COTTON,FAO总量：8447700.0,国家总量：3212504.2005000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52737008.0,国家总量：2679415.742430724; 种类：PRODUCTION_SUNFLOWER,FAO总量：1183000.0,国家总量：2359509.2640000004; 种类：PRODUCTION_WHEAT,FAO总量：57361808.0,国家总量：114739818.164; "
1987,65,ALABAMA,RANDOLPH,,,27.939999999999998,,,14000.0,,,,,,,,,,,,,,,,,,,,45.72,,,,,,,,,,,,,,28.948207628785926,,,27000.0,,,,,,,,,,,,,,,,,1.45542,,,3.86,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1180750.0,国家总量：1479283.9952; 种类：PRODUCTION_CORN,FAO总量：3311000.0,国家总量：183025569.94; 种类：PRODUCTION_RYE,FAO总量：495980.0,国家总量：356946.19999999995; 种类：PRODUCTION_COTTON,FAO总量：8447700.0,国家总量：3212504.2005000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52737008.0,国家总量：2679415.742430724; 种类：PRODUCTION_SUNFLOWER,FAO总量：1183000.0,国家总量：2359509.2640000004; 种类：PRODUCTION_WHEAT,FAO总量：57361808.0,国家总量：114739818.164; "
1987,66,ALABAMA,RUSSELL,,,48.26,1166.872,,14000.0,,0.8210160000000001,,,,3.580548742,,,,,81.66,,,,,,,,,55.879999999999995,1173.403,,,,,,4.074417534,,,163.32,,,,57.43691989838477,2593.2919348100318,,32000.0,,1372.1667684635916,,,,850.5405402167358,,,,,1388.023972426765,,,,,,1.67132,97.15951000000001,,4.58,,0.7529760000000001,,,,0.014939530957999998,,,,,2.77644,"种类：PRODUCTION_BEANS,FAO总量：1180750.0,国家总量：1479283.9952; 种类：PRODUCTION_CORN,FAO总量：3311000.0,国家总量：183025569.94; 种类：PRODUCTION_RYE,FAO总量：495980.0,国家总量：356946.19999999995; 种类：PRODUCTION_COTTON,FAO总量：8447700.0,国家总量：3212504.2005000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52737008.0,国家总量：2679415.742430724; 种类：PRODUCTION_SUNFLOWER,FAO总量：1183000.0,国家总量：2359509.2640000004; 种类：PRODUCTION_WHEAT,FAO总量：57361808.0,国家总量：114739818.164; "
1987,67,ALABAMA,SAINT CLAIR,,,15.24,,,24600.0,,,,,,0.740803188,,,,,,,,,,,,,,15.24,,,,,,,0.8642703860000001,,,,,,,19.298805085857285,,,54000.0,,,,,,218.71042462716065,,,,,,,,,,,1.778,,,4.4,,,,,,0.018520079699999997,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1180750.0,国家总量：1479283.9952; 种类：PRODUCTION_CORN,FAO总量：3311000.0,国家总量：183025569.94; 种类：PRODUCTION_RYE,FAO总量：495980.0,国家总量：356946.19999999995; 种类：PRODUCTION_COTTON,FAO总量：8447700.0,国家总量：3212504.2005000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52737008.0,国家总量：2679415.742430724; 种类：PRODUCTION_SUNFLOWER,FAO总量：1183000.0,国家总量：2359509.2640000004; 种类：PRODUCTION_WHEAT,FAO总量：57361808.0,国家总量：114739818.164; "
1987,68,ALABAMA,SHELBY,,,12.7,957.88,,28400.0,,,,,,0.740803188,,,,,,,,,,,,,,17.779999999999998,962.234,,,,,,0.740803188,,,,,,,13.784860775612346,3022.6449041494407,,46000.0,,,,,,145.80694975144044,,,,,,,,,,,1.524,137.86941,,3.24,,,,,,0.012346719799999998,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1180750.0,国家总量：1479283.9952; 种类：PRODUCTION_CORN,FAO总量：3311000.0,国家总量：183025569.94; 种类：PRODUCTION_RYE,FAO总量：495980.0,国家总量：356946.19999999995; 种类：PRODUCTION_COTTON,FAO总量：8447700.0,国家总量：3212504.2005000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52737008.0,国家总量：2679415.742430724; 种类：PRODUCTION_SUNFLOWER,FAO总量：1183000.0,国家总量：2359509.2640000004; 种类：PRODUCTION_WHEAT,FAO总量：57361808.0,国家总量：114739818.164; "
1987,69,ALABAMA,SUMTER,,,58.419999999999995,15.239,,26000.0,7.26,,,,40.64,11.729383810000002,,,,,70.772,,,,,,,,,76.2,15.239,,13.068,,,63.5,11.852851008,,,125.212,,,,62.49136884944264,40.072943805011526,,52000.0,367.0660967997769,,,,2633.4882457092813,4277.003859375585,,,,,1360.807816104672,,,,,,1.50114,114.9456,,4.0,1.129656,,,,1.651,0.02284143163,,,,,3.2772880000000004,"种类：PRODUCTION_BEANS,FAO总量：1180750.0,国家总量：1479283.9952; 种类：PRODUCTION_CORN,FAO总量：3311000.0,国家总量：183025569.94; 种类：PRODUCTION_RYE,FAO总量：495980.0,国家总量：356946.19999999995; 种类：PRODUCTION_COTTON,FAO总量：8447700.0,国家总量：3212504.2005000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52737008.0,国家总量：2679415.742430724; 种类：PRODUCTION_SUNFLOWER,FAO总量：1183000.0,国家总量：2359509.2640000004; 种类：PRODUCTION_WHEAT,FAO总量：57361808.0,国家总量：114739818.164; "
1987,70,ALABAMA,TALLADEGA,,,45.72,121.912,,28600.0,,,,,20.32,18.5200797,,,,,190.54000000000002,,,,,,,,,63.5,124.089,,,,,27.939999999999998,19.13741569,,,299.42,,,,63.41035956781678,366.38120050296254,,54000.0,,,,,1012.8800945035697,4009.6911181646115,,,,,3048.2095080744652,,,,,,1.94818,131.25133,,3.78,,,,,1.27,0.01358139178,,,,,2.852656,"种类：PRODUCTION_BEANS,FAO总量：1180750.0,国家总量：1479283.9952; 种类：PRODUCTION_CORN,FAO总量：3311000.0,国家总量：183025569.94; 种类：PRODUCTION_RYE,FAO总量：495980.0,国家总量：356946.19999999995; 种类：PRODUCTION_COTTON,FAO总量：8447700.0,国家总量：3212504.2005000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52737008.0,国家总量：2679415.742430724; 种类：PRODUCTION_SUNFLOWER,FAO总量：1183000.0,国家总量：2359509.2640000004; 种类：PRODUCTION_WHEAT,FAO总量：57361808.0,国家总量：114739818.164; "
1987,71,ALABAMA,TALLAPOOSA,,,12.7,398.391,,7400.0,,,,,,,,,,,,,,,,,,,,15.24,398.391,,,,,,,,,,,,,9.649402542928643,1391.103620659686,,18000.0,,,,,,,,,,,,,,,,,1.0668,152.54239,,4.86,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1180750.0,国家总量：1479283.9952; 种类：PRODUCTION_CORN,FAO总量：3311000.0,国家总量：183025569.94; 种类：PRODUCTION_RYE,FAO总量：495980.0,国家总量：356946.19999999995; 种类：PRODUCTION_COTTON,FAO总量：8447700.0,国家总量：3212504.2005000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52737008.0,国家总量：2679415.742430724; 种类：PRODUCTION_SUNFLOWER,FAO总量：1183000.0,国家总量：2359509.2640000004; 种类：PRODUCTION_WHEAT,FAO总量：57361808.0,国家总量：114739818.164; "
1987,72,ALABAMA,TUSCALOOSA,,,58.419999999999995,1190.819,,20000.0,,,,,,6.1733599,,,,,163.32,,,,,,,,,152.4,1197.3500000000001,,,,,,6.1733599,,,228.648,,,,79.49269713936452,4608.388537576326,,54000.0,,,,,,2187.1042462716064,,,,,2150.0763494453813,,,,,,1.91008,169.00051,,5.4,,,,,,0.02222409564,,,,,2.455244,"种类：PRODUCTION_BEANS,FAO总量：1180750.0,国家总量：1479283.9952; 种类：PRODUCTION_CORN,FAO总量：3311000.0,国家总量：183025569.94; 种类：PRODUCTION_RYE,FAO总量：495980.0,国家总量：356946.19999999995; 种类：PRODUCTION_COTTON,FAO总量：8447700.0,国家总量：3212504.2005000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52737008.0,国家总量：2679415.742430724; 种类：PRODUCTION_SUNFLOWER,FAO总量：1183000.0,国家总量：2359509.2640000004; 种类：PRODUCTION_WHEAT,FAO总量：57361808.0,国家总量：114739818.164; "
1987,73,ALABAMA,WALKER,,,12.7,,,21000.0,,,,,,,,,,,,,,,,,,,,17.779999999999998,,,,,,,,,,,,,,9.189907183741564,,,40000.0,,,,,,,,,,,,,,,,,1.016,,,3.8,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1180750.0,国家总量：1479283.9952; 种类：PRODUCTION_CORN,FAO总量：3311000.0,国家总量：183025569.94; 种类：PRODUCTION_RYE,FAO总量：495980.0,国家总量：356946.19999999995; 种类：PRODUCTION_COTTON,FAO总量：8447700.0,国家总量：3212504.2005000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52737008.0,国家总量：2679415.742430724; 种类：PRODUCTION_SUNFLOWER,FAO总量：1183000.0,国家总量：2359509.2640000004; 种类：PRODUCTION_WHEAT,FAO总量：57361808.0,国家总量：114739818.164; "
1987,74,ALABAMA,WASHINGTON,,,43.18,306.957,,8000.0,,,,,,1.2346719800000001,,,,,27.220000000000002,,,,,,,,,45.72,309.134,,,,,,1.2346719800000001,,,32.664,,,,68.00531315968756,732.7624010059251,,22000.0,,,,,,486.02316583813473,,,,,435.45850115349504,,,,,,2.2123399999999998,104.34361,,5.5,,,,,,0.024693439600000002,,,,,3.195628,"种类：PRODUCTION_BEANS,FAO总量：1180750.0,国家总量：1479283.9952; 种类：PRODUCTION_CORN,FAO总量：3311000.0,国家总量：183025569.94; 种类：PRODUCTION_RYE,FAO总量：495980.0,国家总量：356946.19999999995; 种类：PRODUCTION_COTTON,FAO总量：8447700.0,国家总量：3212504.2005000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52737008.0,国家总量：2679415.742430724; 种类：PRODUCTION_SUNFLOWER,FAO总量：1183000.0,国家总量：2359509.2640000004; 种类：PRODUCTION_WHEAT,FAO总量：57361808.0,国家总量：114739818.164; "
1987,75,ALABAMA,WILCOX,,,91.44,69.664,,19000.0,,,,,,4.568286326,,,,,114.324,,,,,,,,,114.3,69.664,,,,,,4.9386879200000005,,,190.54000000000002,,,,108.90040012733753,148.8423627043285,,32000.0,,,,,,1798.2857136010985,,,,,1605.7532230035129,,,,,,1.67132,93.3933,,3.36,,,,,,0.024693439600000002,,,,,2.4498,"种类：PRODUCTION_BEANS,FAO总量：1180750.0,国家总量：1479283.9952; 种类：PRODUCTION_CORN,FAO总量：3311000.0,国家总量：183025569.94; 种类：PRODUCTION_RYE,FAO总量：495980.0,国家总量：356946.19999999995; 种类：PRODUCTION_COTTON,FAO总量：8447700.0,国家总量：3212504.2005000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52737008.0,国家总量：2679415.742430724; 种类：PRODUCTION_SUNFLOWER,FAO总量：1183000.0,国家总量：2359509.2640000004; 种类：PRODUCTION_WHEAT,FAO总量：57361808.0,国家总量：114739818.164; "
1987,76,ALABAMA,WINSTON,,,15.24,10.885,,16000.0,,,,,,,,,,,,,,,,,,,,20.32,10.885,,,,,,,,,,,,,13.784860775612346,22.89882503143516,,28000.0,,,,,,,,,,,,,,,,,1.27,91.95648,,3.5,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1180750.0,国家总量：1479283.9952; 种类：PRODUCTION_CORN,FAO总量：3311000.0,国家总量：183025569.94; 种类：PRODUCTION_RYE,FAO总量：495980.0,国家总量：356946.19999999995; 种类：PRODUCTION_COTTON,FAO总量：8447700.0,国家总量：3212504.2005000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52737008.0,国家总量：2679415.742430724; 种类：PRODUCTION_SUNFLOWER,FAO总量：1183000.0,国家总量：2359509.2640000004; 种类：PRODUCTION_WHEAT,FAO总量：57361808.0,国家总量：114739818.164; "
1987,103,ARIZONA,APACHE,,,,,,8600.0,,,,,17.779999999999998,,,,,,,,,,,,,,,,,,,,,17.779999999999998,,,,,,,,,,,30000.0,,,,,1291.4221204920514,,,,,,,,,,,,,,,10.2,,,,,1.85166,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1180750.0,国家总量：1479283.9952; 种类：PRODUCTION_CORN,FAO总量：3311000.0,国家总量：183025569.94; 种类：PRODUCTION_RYE,FAO总量：495980.0,国家总量：356946.19999999995; 种类：PRODUCTION_COTTON,FAO总量：8447700.0,国家总量：3212504.2005000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52737008.0,国家总量：2679415.742430724; 种类：PRODUCTION_SUNFLOWER,FAO总量：1183000.0,国家总量：2359509.2640000004; 种类：PRODUCTION_WHEAT,FAO总量：57361808.0,国家总量：114739818.164; "
1987,104,ARIZONA,COCHISE,10.885,,175.26,3243.73,,16600.0,,,,,17.779999999999998,,,,,,29.942,,,,,,10.885,,,218.44,3265.5,,,,,38.1,,,,40.83,1044.280418764943,,,472.4071787802351,14712.49508269709,,77800.0,,,,,1797.8621677438362,,,,,,933.5141618478048,,,4.17984,,,3.7845999999999997,404.57368,,13.0,,,,,2.57556,,,,,,5.884964,"种类：PRODUCTION_BEANS,FAO总量：1180750.0,国家总量：1479283.9952; 种类：PRODUCTION_CORN,FAO总量：3311000.0,国家总量：183025569.94; 种类：PRODUCTION_RYE,FAO总量：495980.0,国家总量：356946.19999999995; 种类：PRODUCTION_COTTON,FAO总量：8447700.0,国家总量：3212504.2005000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52737008.0,国家总量：2679415.742430724; 种类：PRODUCTION_SUNFLOWER,FAO总量：1183000.0,国家总量：2359509.2640000004; 种类：PRODUCTION_WHEAT,FAO总量：57361808.0,国家总量：114739818.164; "
1987,105,ARIZONA,COCONINO,,,,,,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7200.0,,,,,,,,,,,,,,,,,,,,10.8,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1180750.0,国家总量：1479283.9952; 种类：PRODUCTION_CORN,FAO总量：3311000.0,国家总量：183025569.94; 种类：PRODUCTION_RYE,FAO总量：495980.0,国家总量：356946.19999999995; 种类：PRODUCTION_COTTON,FAO总量：8447700.0,国家总量：3212504.2005000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52737008.0,国家总量：2679415.742430724; 种类：PRODUCTION_SUNFLOWER,FAO总量：1183000.0,国家总量：2359509.2640000004; 种类：PRODUCTION_WHEAT,FAO总量：57361808.0,国家总量：114739818.164; "
1987,107,ARIZONA,GRAHAM,26.124000000000002,,88.89999999999999,4702.32,,12400.0,,,,,30.48,,,,,,70.772,,,,,,34.832,,,99.06,4745.86,,,,,35.559999999999995,,,,76.21600000000001,2752.1140202867773,,,281.4409075020854,22898.82503143516,,69400.0,,,,,3038.640283510709,,,,,,2612.7510069209698,,,4.016565,,,4.444999999999999,434.26796,,15.6,,,,,2.54,,,,,,11.299022,"种类：PRODUCTION_BEANS,FAO总量：1180750.0,国家总量：1479283.9952; 种类：PRODUCTION_CORN,FAO总量：3311000.0,国家总量：183025569.94; 种类：PRODUCTION_RYE,FAO总量：495980.0,国家总量：356946.19999999995; 种类：PRODUCTION_COTTON,FAO总量：8447700.0,国家总量：3212504.2005000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52737008.0,国家总量：2679415.742430724; 种类：PRODUCTION_SUNFLOWER,FAO总量：1183000.0,国家总量：2359509.2640000004; 种类：PRODUCTION_WHEAT,FAO总量：57361808.0,国家总量：114739818.164; "
1987,107,ARIZONA,LAPAZ,,,40.64,6182.68,,92000.0,,,,,33.019999999999996,,,,,,522.624,,,,,,,,,40.64,6182.68,,,,,33.019999999999996,,,,522.624,,,,82.3415683663244,44194.73231066985,,716000.0,,,,,2709.4542527970493,,,,,,22807.1389979143,,,,,,2.8447999999999998,555.3309300000001,,21.6,,,,,2.09042,,,,,,14.203396,"种类：PRODUCTION_BEANS,FAO总量：1180750.0,国家总量：1479283.9952; 种类：PRODUCTION_CORN,FAO总量：3311000.0,国家总量：183025569.94; 种类：PRODUCTION_RYE,FAO总量：495980.0,国家总量：356946.19999999995; 种类：PRODUCTION_COTTON,FAO总量：8447700.0,国家总量：3212504.2005000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52737008.0,国家总量：2679415.742430724; 种类：PRODUCTION_SUNFLOWER,FAO总量：1183000.0,国家总量：2359509.2640000004; 种类：PRODUCTION_WHEAT,FAO总量：57361808.0,国家总量：114739818.164; "
1987,108,ARIZONA,GREENLEE,,,,195.93,,500.0,,,,,,,,,,,21.776,,,,,,,,,,195.93,,,,,,,,,21.776,,,,,973.2000638359942,,2900.0,,,,,,,,,,,840.9792303526872,,,,,,,217.19929000000002,,5.8,,,,,,,,,,,4.208212,"种类：PRODUCTION_BEANS,FAO总量：1180750.0,国家总量：1479283.9952; 种类：PRODUCTION_CORN,FAO总量：3311000.0,国家总量：183025569.94; 种类：PRODUCTION_RYE,FAO总量：495980.0,国家总量：356946.19999999995; 种类：PRODUCTION_COTTON,FAO总量：8447700.0,国家总量：3212504.2005000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52737008.0,国家总量：2679415.742430724; 种类：PRODUCTION_SUNFLOWER,FAO总量：1183000.0,国家总量：2359509.2640000004; 种类：PRODUCTION_WHEAT,FAO总量：57361808.0,国家总量：114739818.164; "
1987,110,ARIZONA,MARICOPA,178.514,,25.4,30891.63,,108600.0,,,,,96.52,,,,,,1660.42,,,,,,200.28400000000002,,,144.78,30935.170000000002,,,,,127.0,,,,1682.1960000000001,17654.865829744816,,,39.057105530901644,242613.0512080555,,842400.0,,,,,9014.632841081771,,,,,,83703.28876859837,,,4.075344,,,2.159,650.35698,,20.5,,,,,2.3799799999999998,,,,,,16.190456,"种类：PRODUCTION_BEANS,FAO总量：1180750.0,国家总量：1479283.9952; 种类：PRODUCTION_CORN,FAO总量：3311000.0,国家总量：183025569.94; 种类：PRODUCTION_RYE,FAO总量：495980.0,国家总量：356946.19999999995; 种类：PRODUCTION_COTTON,FAO总量：8447700.0,国家总量：3212504.2005000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52737008.0,国家总量：2679415.742430724; 种类：PRODUCTION_SUNFLOWER,FAO总量：1183000.0,国家总量：2359509.2640000004; 种类：PRODUCTION_WHEAT,FAO总量：57361808.0,国家总量：114739818.164; "
1987,111,ARIZONA,MOHAVE,15.239,,,979.65,,7800.0,,,,,,,,,,,,,,,,,15.239,,,,979.65,,,,,,,,,,1501.1531019746055,,,,6984.141634587724,,33600.0,,,,,,,,,,,,,,4.293044,,,,311.55046999999996,,11.9,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1180750.0,国家总量：1479283.9952; 种类：PRODUCTION_CORN,FAO总量：3311000.0,国家总量：183025569.94; 种类：PRODUCTION_RYE,FAO总量：495980.0,国家总量：356946.19999999995; 种类：PRODUCTION_COTTON,FAO总量：8447700.0,国家总量：3212504.2005000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52737008.0,国家总量：2679415.742430724; 种类：PRODUCTION_SUNFLOWER,FAO总量：1183000.0,国家总量：2359509.2640000004; 种类：PRODUCTION_WHEAT,FAO总量：57361808.0,国家总量：114739818.164; "
1987,112,ARIZONA,NAVAJO,,,,,,7200.0,,,,,,,,,,,13.610000000000001,,,,,,,,,,,,,,,,,,,13.610000000000001,,,,,,,25800.0,,,,,,,,,,,255.83186942767833,,,,,,,,,9.9,,,,,,,,,,,2.0469440000000003,"种类：PRODUCTION_BEANS,FAO总量：1180750.0,国家总量：1479283.9952; 种类：PRODUCTION_CORN,FAO总量：3311000.0,国家总量：183025569.94; 种类：PRODUCTION_RYE,FAO总量：495980.0,国家总量：356946.19999999995; 种类：PRODUCTION_COTTON,FAO总量：8447700.0,国家总量：3212504.2005000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52737008.0,国家总量：2679415.742430724; 种类：PRODUCTION_SUNFLOWER,FAO总量：1183000.0,国家总量：2359509.2640000004; 种类：PRODUCTION_WHEAT,FAO总量：57361808.0,国家总量：114739818.164; "
