year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_TOBACCO,YIELD_WHEAT,标记
1966,-26,ARIZONA,OTHER (COMBINED) COUNTIES,4.354,,,,,124200.0,,,,,,,,,,,61.826800000000006,,,,,,,,,,,,,268.6482465802446,,,,,688200.0,,,,,,,,,,,1.251775,,,,,14.2,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：905366.0,国家总量：527162.298; 种类：PRODUCTION_CORN,FAO总量：2331725.0,国家总量：105174364.19999999; 种类：PRODUCTION_PEANUTS,FAO总量：1095756.0,国家总量：808748.8416; 种类：PRODUCTION_OATS,FAO总量：11660712.0,国家总量：8613351.120000001; 种类：PRODUCTION_RICE,FAO总量：3856422.0,国家总量：2910850.3224; 种类：PRODUCTION_RYE,FAO总量：705919.0,国家总量：277545.8; 种类：PRODUCTION_COTTON,FAO总量：5672745.0,国家总量：1290135.917; 种类：PRODUCTION_SORGHUM,FAO总量：18161520.0,国家总量：9561652.2; 种类：PRODUCTION_SOYBEANS,FAO总量：25270000.0,国家总量：1078913.417969476; 种类：PRODUCTION_SUGARBEETS,FAO总量：18577008.0,国家总量：7672700.0; 种类：PRODUCTION_TOBACCO,FAO总量：855017.0,国家总量：534995.70768; 种类：PRODUCTION_WHEAT,FAO总量：35513856.0,国家总量：62806203.1; "
1966,1360,MINNESOTA,KITTSON,1253.952,,22.86,,129.54,70500.0,650.496,,,,,,8700.0,,4796.164,,,,,,,,,,,,,,,37676.16452909727,,20.27232925264501,,1036.32,117100.0,38748.08328708745,,,,,,232191.41465194782,,59959.4676300786,,0.60956,,1.016,,0.2032,3.4,0.63888,,,,,,11.0,,1.8564040000000002,"种类：PRODUCTION_BEANS,FAO总量：905366.0,国家总量：527162.298; 种类：PRODUCTION_CORN,FAO总量：2331725.0,国家总量：105174364.19999999; 种类：PRODUCTION_PEANUTS,FAO总量：1095756.0,国家总量：808748.8416; 种类：PRODUCTION_OATS,FAO总量：11660712.0,国家总量：8613351.120000001; 种类：PRODUCTION_RICE,FAO总量：3856422.0,国家总量：2910850.3224; 种类：PRODUCTION_RYE,FAO总量：705919.0,国家总量：277545.8; 种类：PRODUCTION_COTTON,FAO总量：5672745.0,国家总量：1290135.917; 种类：PRODUCTION_SORGHUM,FAO总量：18161520.0,国家总量：9561652.2; 种类：PRODUCTION_SOYBEANS,FAO总量：25270000.0,国家总量：1078913.417969476; 种类：PRODUCTION_SUGARBEETS,FAO总量：18577008.0,国家总量：7672700.0; 种类：PRODUCTION_TOBACCO,FAO总量：855017.0,国家总量：534995.70768; 种类：PRODUCTION_WHEAT,FAO总量：35513856.0,国家总量：62806203.1; "
1966,1361,MINNESOTA,KOOCHICHING,4.354,,2.54,,12.7,26600.0,40.656,,,,,,,,32.664,,,,,,,,,,,,,,,74.7542947005898,,2.139856976668084,,63.5,38200.0,1596.1568399510452,,,,,,,,369.3980960883782,,0.34832,,0.9652,,0.127,2.8,0.42108,,,,,,,,1.0888,"种类：PRODUCTION_BEANS,FAO总量：905366.0,国家总量：527162.298; 种类：PRODUCTION_CORN,FAO总量：2331725.0,国家总量：105174364.19999999; 种类：PRODUCTION_PEANUTS,FAO总量：1095756.0,国家总量：808748.8416; 种类：PRODUCTION_OATS,FAO总量：11660712.0,国家总量：8613351.120000001; 种类：PRODUCTION_RICE,FAO总量：3856422.0,国家总量：2910850.3224; 种类：PRODUCTION_RYE,FAO总量：705919.0,国家总量：277545.8; 种类：PRODUCTION_COTTON,FAO总量：5672745.0,国家总量：1290135.917; 种类：PRODUCTION_SORGHUM,FAO总量：18161520.0,国家总量：9561652.2; 种类：PRODUCTION_SOYBEANS,FAO总量：25270000.0,国家总量：1078913.417969476; 种类：PRODUCTION_SUGARBEETS,FAO总量：18577008.0,国家总量：7672700.0; 种类：PRODUCTION_TOBACCO,FAO总量：855017.0,国家总量：534995.70768; 种类：PRODUCTION_WHEAT,FAO总量：35513856.0,国家总量：62806203.1; "
1966,1362,MINNESOTA,LAC QUI PARLE,10.885,,2844.7999999999997,,779.78,51500.0,545.952,,,30.48,,113.095953368,800.0,,451.85200000000003,,,,,,,,,,,,,,,420.4929076908176,,3847.237595946409,,10137.14,149000.0,35477.14119142423,,,2325.7146517799943,,55626.919245057084,27117.245506796822,,5978.092521696921,,0.7837200000000001,,1.5493999999999999,,0.3302,5.9,0.69696,,,0.762,,0.025928111580000003,14.0,,2.06872,"种类：PRODUCTION_BEANS,FAO总量：905366.0,国家总量：527162.298; 种类：PRODUCTION_CORN,FAO总量：2331725.0,国家总量：105174364.19999999; 种类：PRODUCTION_PEANUTS,FAO总量：1095756.0,国家总量：808748.8416; 种类：PRODUCTION_OATS,FAO总量：11660712.0,国家总量：8613351.120000001; 种类：PRODUCTION_RICE,FAO总量：3856422.0,国家总量：2910850.3224; 种类：PRODUCTION_RYE,FAO总量：705919.0,国家总量：277545.8; 种类：PRODUCTION_COTTON,FAO总量：5672745.0,国家总量：1290135.917; 种类：PRODUCTION_SORGHUM,FAO总量：18161520.0,国家总量：9561652.2; 种类：PRODUCTION_SOYBEANS,FAO总量：25270000.0,国家总量：1078913.417969476; 种类：PRODUCTION_SUGARBEETS,FAO总量：18577008.0,国家总量：7672700.0; 种类：PRODUCTION_TOBACCO,FAO总量：855017.0,国家总量：534995.70768; 种类：PRODUCTION_WHEAT,FAO总量：35513856.0,国家总量：62806203.1; "
1966,1363,MINNESOTA,LAKE,,,,,,2600.0,1.452,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600.0,64.86844300293657,,,,,,,,,,,,,,,2.5,0.47916,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：905366.0,国家总量：527162.298; 种类：PRODUCTION_CORN,FAO总量：2331725.0,国家总量：105174364.19999999; 种类：PRODUCTION_PEANUTS,FAO总量：1095756.0,国家总量：808748.8416; 种类：PRODUCTION_OATS,FAO总量：11660712.0,国家总量：8613351.120000001; 种类：PRODUCTION_RICE,FAO总量：3856422.0,国家总量：2910850.3224; 种类：PRODUCTION_RYE,FAO总量：705919.0,国家总量：277545.8; 种类：PRODUCTION_COTTON,FAO总量：5672745.0,国家总量：1290135.917; 种类：PRODUCTION_SORGHUM,FAO总量：18161520.0,国家总量：9561652.2; 种类：PRODUCTION_SOYBEANS,FAO总量：25270000.0,国家总量：1078913.417969476; 种类：PRODUCTION_SUGARBEETS,FAO总量：18577008.0,国家总量：7672700.0; 种类：PRODUCTION_TOBACCO,FAO总量：855017.0,国家总量：534995.70768; 种类：PRODUCTION_WHEAT,FAO总量：35513856.0,国家总量：62806203.1; "
1966,1364,MINNESOTA,LAKE OF THE WOODS,6.531000000000001,,2.54,,66.03999999999999,24000.0,88.572,,,,,,,,217.76000000000002,,,,,,,,,,,,,,,112.1314420508847,,2.252481028071668,,396.24,36700.0,4676.425027393519,,,,,,,,2690.4494665103553,,0.34832,,1.016,,0.15239999999999998,3.1,0.56628,,,,,,,,1.739358,"种类：PRODUCTION_BEANS,FAO总量：905366.0,国家总量：527162.298; 种类：PRODUCTION_CORN,FAO总量：2331725.0,国家总量：105174364.19999999; 种类：PRODUCTION_PEANUTS,FAO总量：1095756.0,国家总量：808748.8416; 种类：PRODUCTION_OATS,FAO总量：11660712.0,国家总量：8613351.120000001; 种类：PRODUCTION_RICE,FAO总量：3856422.0,国家总量：2910850.3224; 种类：PRODUCTION_RYE,FAO总量：705919.0,国家总量：277545.8; 种类：PRODUCTION_COTTON,FAO总量：5672745.0,国家总量：1290135.917; 种类：PRODUCTION_SORGHUM,FAO总量：18161520.0,国家总量：9561652.2; 种类：PRODUCTION_SOYBEANS,FAO总量：25270000.0,国家总量：1078913.417969476; 种类：PRODUCTION_SUGARBEETS,FAO总量：18577008.0,国家总量：7672700.0; 种类：PRODUCTION_TOBACCO,FAO总量：855017.0,国家总量：534995.70768; 种类：PRODUCTION_WHEAT,FAO总量：35513856.0,国家总量：62806203.1; "
1966,1366,MINNESOTA,LE SUEUR,4.354,,1465.58,,,40000.0,214.896,,,,,60.128525425999996,,,195.984,,,,,,,,,,,,,,,149.5085894011796,,2924.2834946940425,,,137300.0,17455.508298972025,,,,,39432.76517080466,,,3115.25727701199,,0.69664,,2.286,,,6.9,0.8712,,,,,0.03457081544,,,2.506962,"种类：PRODUCTION_BEANS,FAO总量：905366.0,国家总量：527162.298; 种类：PRODUCTION_CORN,FAO总量：2331725.0,国家总量：105174364.19999999; 种类：PRODUCTION_PEANUTS,FAO总量：1095756.0,国家总量：808748.8416; 种类：PRODUCTION_OATS,FAO总量：11660712.0,国家总量：8613351.120000001; 种类：PRODUCTION_RICE,FAO总量：3856422.0,国家总量：2910850.3224; 种类：PRODUCTION_RYE,FAO总量：705919.0,国家总量：277545.8; 种类：PRODUCTION_COTTON,FAO总量：5672745.0,国家总量：1290135.917; 种类：PRODUCTION_SORGHUM,FAO总量：18161520.0,国家总量：9561652.2; 种类：PRODUCTION_SOYBEANS,FAO总量：25270000.0,国家总量：1078913.417969476; 种类：PRODUCTION_SUGARBEETS,FAO总量：18577008.0,国家总量：7672700.0; 种类：PRODUCTION_TOBACCO,FAO总量：855017.0,国家总量：534995.70768; 种类：PRODUCTION_WHEAT,FAO总量：35513856.0,国家总量：62806203.1; "
1966,1367,MINNESOTA,LINCOLN,6.531000000000001,,1856.74,,850.9,59800.0,506.748,,,27.939999999999998,,29.261725926,,,38.108000000000004,,,,,,,,,,,,,,,210.2464538454088,,2552.1736288566035,,9359.9,127500.0,33615.61344827934,,,2060.841594216162,,13707.194698563662,,,443.27771530605395,,0.6531,,1.5748,,0.2794,4.3,0.71148,,,0.7365999999999999,,0.024693439600000002,,,1.894512,"种类：PRODUCTION_BEANS,FAO总量：905366.0,国家总量：527162.298; 种类：PRODUCTION_CORN,FAO总量：2331725.0,国家总量：105174364.19999999; 种类：PRODUCTION_PEANUTS,FAO总量：1095756.0,国家总量：808748.8416; 种类：PRODUCTION_OATS,FAO总量：11660712.0,国家总量：8613351.120000001; 种类：PRODUCTION_RICE,FAO总量：3856422.0,国家总量：2910850.3224; 种类：PRODUCTION_RYE,FAO总量：705919.0,国家总量：277545.8; 种类：PRODUCTION_COTTON,FAO总量：5672745.0,国家总量：1290135.917; 种类：PRODUCTION_SORGHUM,FAO总量：18161520.0,国家总量：9561652.2; 种类：PRODUCTION_SOYBEANS,FAO总量：25270000.0,国家总量：1078913.417969476; 种类：PRODUCTION_SUGARBEETS,FAO总量：18577008.0,国家总量：7672700.0; 种类：PRODUCTION_TOBACCO,FAO总量：855017.0,国家总量：534995.70768; 种类：PRODUCTION_WHEAT,FAO总量：35513856.0,国家总量：62806203.1; "
1966,1368,MINNESOTA,LYON,4.354,,3119.12,,314.96,61800.0,522.72,,,,,84.328096234,,,43.552,,,,,,,,,,,,,,,158.85287623875334,,4079.918886146212,,3149.6,156700.0,37505.75431806151,,,,,41477.27712267903,,,566.41041400218,,0.7401800000000001,,1.4986,,0.254,5.1,0.76956,,,,,0.025928111580000003,,,1.8781800000000002,"种类：PRODUCTION_BEANS,FAO总量：905366.0,国家总量：527162.298; 种类：PRODUCTION_CORN,FAO总量：2331725.0,国家总量：105174364.19999999; 种类：PRODUCTION_PEANUTS,FAO总量：1095756.0,国家总量：808748.8416; 种类：PRODUCTION_OATS,FAO总量：11660712.0,国家总量：8613351.120000001; 种类：PRODUCTION_RICE,FAO总量：3856422.0,国家总量：2910850.3224; 种类：PRODUCTION_RYE,FAO总量：705919.0,国家总量：277545.8; 种类：PRODUCTION_COTTON,FAO总量：5672745.0,国家总量：1290135.917; 种类：PRODUCTION_SORGHUM,FAO总量：18161520.0,国家总量：9561652.2; 种类：PRODUCTION_SOYBEANS,FAO总量：25270000.0,国家总量：1078913.417969476; 种类：PRODUCTION_SUGARBEETS,FAO总量：18577008.0,国家总量：7672700.0; 种类：PRODUCTION_TOBACCO,FAO总量：855017.0,国家总量：534995.70768; 种类：PRODUCTION_WHEAT,FAO总量：35513856.0,国家总量：62806203.1; "
1966,1369,MINNESOTA,MAHNOMEN,291.718,,76.2,,68.58,38600.0,634.524,,,,,2.592811158,,,822.044,,,,,,,,,,,,,,,10017.075489879033,,87.84676009479504,,754.38,109200.0,35219.633129806505,,,,,850.1930888982523,,,10256.9538013873,,0.69664,,1.3208,,0.2794,5.7,0.59532,,,,,0.01728540772,,,1.935342,"种类：PRODUCTION_BEANS,FAO总量：905366.0,国家总量：527162.298; 种类：PRODUCTION_CORN,FAO总量：2331725.0,国家总量：105174364.19999999; 种类：PRODUCTION_PEANUTS,FAO总量：1095756.0,国家总量：808748.8416; 种类：PRODUCTION_OATS,FAO总量：11660712.0,国家总量：8613351.120000001; 种类：PRODUCTION_RICE,FAO总量：3856422.0,国家总量：2910850.3224; 种类：PRODUCTION_RYE,FAO总量：705919.0,国家总量：277545.8; 种类：PRODUCTION_COTTON,FAO总量：5672745.0,国家总量：1290135.917; 种类：PRODUCTION_SORGHUM,FAO总量：18161520.0,国家总量：9561652.2; 种类：PRODUCTION_SOYBEANS,FAO总量：25270000.0,国家总量：1078913.417969476; 种类：PRODUCTION_SUGARBEETS,FAO总量：18577008.0,国家总量：7672700.0; 种类：PRODUCTION_TOBACCO,FAO总量：855017.0,国家总量：534995.70768; 种类：PRODUCTION_WHEAT,FAO总量：35513856.0,国家总量：62806203.1; "
1966,1370,MINNESOTA,MARSHALL,1547.847,,45.72,,495.29999999999995,107600.0,1524.6,,,43.18,,0.123467198,13700.0,,5678.092000000001,,,,,,,,,,,,,,,49828.40956136189,,45.61274081845127,,4457.7,193800.0,88751.82429038141,,,1976.8574540129953,,40.48538518563106,345502.76194820594,,72365.0870237133,,0.6531,,1.143,,0.2286,3.7,0.62436,,,0.4572,,0.01728540772,10.4,,1.921732,"种类：PRODUCTION_BEANS,FAO总量：905366.0,国家总量：527162.298; 种类：PRODUCTION_CORN,FAO总量：2331725.0,国家总量：105174364.19999999; 种类：PRODUCTION_PEANUTS,FAO总量：1095756.0,国家总量：808748.8416; 种类：PRODUCTION_OATS,FAO总量：11660712.0,国家总量：8613351.120000001; 种类：PRODUCTION_RICE,FAO总量：3856422.0,国家总量：2910850.3224; 种类：PRODUCTION_RYE,FAO总量：705919.0,国家总量：277545.8; 种类：PRODUCTION_COTTON,FAO总量：5672745.0,国家总量：1290135.917; 种类：PRODUCTION_SORGHUM,FAO总量：18161520.0,国家总量：9561652.2; 种类：PRODUCTION_SOYBEANS,FAO总量：25270000.0,国家总量：1078913.417969476; 种类：PRODUCTION_SUGARBEETS,FAO总量：18577008.0,国家总量：7672700.0; 种类：PRODUCTION_TOBACCO,FAO总量：855017.0,国家总量：534995.70768; 种类：PRODUCTION_WHEAT,FAO总量：35513856.0,国家总量：62806203.1; "
1966,1371,MINNESOTA,MARTIN,2.177,,4081.7799999999997,,,41600.0,322.344,,,,,132.72723785,1100.0,,,,,,,,,,,,,,,,,84.09858153816351,,8415.888553158471,,,163200.0,26183.262448458037,,,,,90152.27736871774,37528.33083529918,,,,0.7837200000000001,,2.3622,,,7.9,0.8712,,,,,0.035805487420000004,14.1,,,"种类：PRODUCTION_BEANS,FAO总量：905366.0,国家总量：527162.298; 种类：PRODUCTION_CORN,FAO总量：2331725.0,国家总量：105174364.19999999; 种类：PRODUCTION_PEANUTS,FAO总量：1095756.0,国家总量：808748.8416; 种类：PRODUCTION_OATS,FAO总量：11660712.0,国家总量：8613351.120000001; 种类：PRODUCTION_RICE,FAO总量：3856422.0,国家总量：2910850.3224; 种类：PRODUCTION_RYE,FAO总量：705919.0,国家总量：277545.8; 种类：PRODUCTION_COTTON,FAO总量：5672745.0,国家总量：1290135.917; 种类：PRODUCTION_SORGHUM,FAO总量：18161520.0,国家总量：9561652.2; 种类：PRODUCTION_SOYBEANS,FAO总量：25270000.0,国家总量：1078913.417969476; 种类：PRODUCTION_SUGARBEETS,FAO总量：18577008.0,国家总量：7672700.0; 种类：PRODUCTION_TOBACCO,FAO总量：855017.0,国家总量：534995.70768; 种类：PRODUCTION_WHEAT,FAO总量：35513856.0,国家总量：62806203.1; "
1966,1372,MINNESOTA,MCLEOD,4.354,,1557.02,,,77800.0,458.832,,,,,60.745861416000004,,,59.884,,,,,,,,,,,,,,,144.83644598239275,,2796.0610121710633,,,264600.0,34164.04664821326,,,,,38414.846914708796,,,926.5735576883487,,0.6748700000000001,,2.0574,,,6.8,0.7986,,,,,0.033336143459999995,,,2.297368,"种类：PRODUCTION_BEANS,FAO总量：905366.0,国家总量：527162.298; 种类：PRODUCTION_CORN,FAO总量：2331725.0,国家总量：105174364.19999999; 种类：PRODUCTION_PEANUTS,FAO总量：1095756.0,国家总量：808748.8416; 种类：PRODUCTION_OATS,FAO总量：11660712.0,国家总量：8613351.120000001; 种类：PRODUCTION_RICE,FAO总量：3856422.0,国家总量：2910850.3224; 种类：PRODUCTION_RYE,FAO总量：705919.0,国家总量：277545.8; 种类：PRODUCTION_COTTON,FAO总量：5672745.0,国家总量：1290135.917; 种类：PRODUCTION_SORGHUM,FAO总量：18161520.0,国家总量：9561652.2; 种类：PRODUCTION_SOYBEANS,FAO总量：25270000.0,国家总量：1078913.417969476; 种类：PRODUCTION_SUGARBEETS,FAO总量：18577008.0,国家总量：7672700.0; 种类：PRODUCTION_TOBACCO,FAO总量：855017.0,国家总量：534995.70768; 种类：PRODUCTION_WHEAT,FAO总量：35513856.0,国家总量：62806203.1; "
1966,1373,MINNESOTA,MEEKER,2.177,,1739.8999999999999,,2.54,79600.0,464.64,,,,,76.302728364,100.0,,114.324,,,,,,,,,,,,,,,81.76250982877009,,3047.325270852458,,22.86,262200.0,33338.44828272134,,,,,44678.51436557143,1936.9461076283446,,1754.6409564197966,,0.76195,,2.0065999999999997,,0.2286,6.6,0.76956,,,,,0.0308667995,8.0,,2.234762,"种类：PRODUCTION_BEANS,FAO总量：905366.0,国家总量：527162.298; 种类：PRODUCTION_CORN,FAO总量：2331725.0,国家总量：105174364.19999999; 种类：PRODUCTION_PEANUTS,FAO总量：1095756.0,国家总量：808748.8416; 种类：PRODUCTION_OATS,FAO总量：11660712.0,国家总量：8613351.120000001; 种类：PRODUCTION_RICE,FAO总量：3856422.0,国家总量：2910850.3224; 种类：PRODUCTION_RYE,FAO总量：705919.0,国家总量：277545.8; 种类：PRODUCTION_COTTON,FAO总量：5672745.0,国家总量：1290135.917; 种类：PRODUCTION_SORGHUM,FAO总量：18161520.0,国家总量：9561652.2; 种类：PRODUCTION_SOYBEANS,FAO总量：25270000.0,国家总量：1078913.417969476; 种类：PRODUCTION_SUGARBEETS,FAO总量：18577008.0,国家总量：7672700.0; 种类：PRODUCTION_TOBACCO,FAO总量：855017.0,国家总量：534995.70768; 种类：PRODUCTION_WHEAT,FAO总量：35513856.0,国家总量：62806203.1; "
1966,1374,MINNESOTA,MILLE LACS,,,218.44,,,50900.0,196.02,,,,,4.815220721999999,,,16.332,,,,,,,,,,,,,,,,,314.78422367301556,,,103600.0,10084.094321365596,,,,,2030.0528857366437,,,203.16895284860803,,,,1.651,,,4.0,0.55176,,,,,0.02222409564,,,1.74208,"种类：PRODUCTION_BEANS,FAO总量：905366.0,国家总量：527162.298; 种类：PRODUCTION_CORN,FAO总量：2331725.0,国家总量：105174364.19999999; 种类：PRODUCTION_PEANUTS,FAO总量：1095756.0,国家总量：808748.8416; 种类：PRODUCTION_OATS,FAO总量：11660712.0,国家总量：8613351.120000001; 种类：PRODUCTION_RICE,FAO总量：3856422.0,国家总量：2910850.3224; 种类：PRODUCTION_RYE,FAO总量：705919.0,国家总量：277545.8; 种类：PRODUCTION_COTTON,FAO总量：5672745.0,国家总量：1290135.917; 种类：PRODUCTION_SORGHUM,FAO总量：18161520.0,国家总量：9561652.2; 种类：PRODUCTION_SOYBEANS,FAO总量：25270000.0,国家总量：1078913.417969476; 种类：PRODUCTION_SUGARBEETS,FAO总量：18577008.0,国家总量：7672700.0; 种类：PRODUCTION_TOBACCO,FAO总量：855017.0,国家总量：534995.70768; 种类：PRODUCTION_WHEAT,FAO总量：35513856.0,国家总量：62806203.1; "
1966,1375,MINNESOTA,MORRISON,2.177,,599.4399999999999,,,137300.0,572.088,,,73.66,,6.2968270980000005,,,16.332,,,,,,,,,,,,,,,46.721434187868624,,863.8264742654846,,,263000.0,25558.16654315701,,,3184.9370092431595,,2802.1670174911787,,,190.85568297899545,,0.4354,,1.651,,,3.9,0.47916,,,0.43179999999999996,,0.02345876762,,,1.6794740000000001,"种类：PRODUCTION_BEANS,FAO总量：905366.0,国家总量：527162.298; 种类：PRODUCTION_CORN,FAO总量：2331725.0,国家总量：105174364.19999999; 种类：PRODUCTION_PEANUTS,FAO总量：1095756.0,国家总量：808748.8416; 种类：PRODUCTION_OATS,FAO总量：11660712.0,国家总量：8613351.120000001; 种类：PRODUCTION_RICE,FAO总量：3856422.0,国家总量：2910850.3224; 种类：PRODUCTION_RYE,FAO总量：705919.0,国家总量：277545.8; 种类：PRODUCTION_COTTON,FAO总量：5672745.0,国家总量：1290135.917; 种类：PRODUCTION_SORGHUM,FAO总量：18161520.0,国家总量：9561652.2; 种类：PRODUCTION_SOYBEANS,FAO总量：25270000.0,国家总量：1078913.417969476; 种类：PRODUCTION_SUGARBEETS,FAO总量：18577008.0,国家总量：7672700.0; 种类：PRODUCTION_TOBACCO,FAO总量：855017.0,国家总量：534995.70768; 种类：PRODUCTION_WHEAT,FAO总量：35513856.0,国家总量：62806203.1; "
1966,1376,MINNESOTA,MOWER,2.177,,2443.48,,15.24,59500.0,792.792,,,,,116.05916612,,,43.552,,,,,,,,,,,,,,,86.43465324755697,,4333.7734980098885,,198.12,170000.0,60103.56100781178,,,,,65239.306413416925,,,689.543112698306,,0.80549,,2.032,,0.3302,5.699999999999999,0.81312,,,,,0.029632127520000003,,,2.28648,"种类：PRODUCTION_BEANS,FAO总量：905366.0,国家总量：527162.298; 种类：PRODUCTION_CORN,FAO总量：2331725.0,国家总量：105174364.19999999; 种类：PRODUCTION_PEANUTS,FAO总量：1095756.0,国家总量：808748.8416; 种类：PRODUCTION_OATS,FAO总量：11660712.0,国家总量：8613351.120000001; 种类：PRODUCTION_RICE,FAO总量：3856422.0,国家总量：2910850.3224; 种类：PRODUCTION_RYE,FAO总量：705919.0,国家总量：277545.8; 种类：PRODUCTION_COTTON,FAO总量：5672745.0,国家总量：1290135.917; 种类：PRODUCTION_SORGHUM,FAO总量：18161520.0,国家总量：9561652.2; 种类：PRODUCTION_SOYBEANS,FAO总量：25270000.0,国家总量：1078913.417969476; 种类：PRODUCTION_SUGARBEETS,FAO总量：18577008.0,国家总量：7672700.0; 种类：PRODUCTION_TOBACCO,FAO总量：855017.0,国家总量：534995.70768; 种类：PRODUCTION_WHEAT,FAO总量：35513856.0,国家总量：62806203.1; "
1966,1377,MINNESOTA,MURRAY,6.531000000000001,,3106.42,,299.71999999999997,66700.0,528.528,,,,,83.21689145200001,,,,,,,,,,,,,,,,,,231.2710992299497,,4269.915660864058,,2697.48,170000.0,35775.92917131654,,,,,44828.888653403774,,,,,0.71841,,1.5748,,0.2286,5.1,0.726,,,,,0.028397455540000005,,,,"种类：PRODUCTION_BEANS,FAO总量：905366.0,国家总量：527162.298; 种类：PRODUCTION_CORN,FAO总量：2331725.0,国家总量：105174364.19999999; 种类：PRODUCTION_PEANUTS,FAO总量：1095756.0,国家总量：808748.8416; 种类：PRODUCTION_OATS,FAO总量：11660712.0,国家总量：8613351.120000001; 种类：PRODUCTION_RICE,FAO总量：3856422.0,国家总量：2910850.3224; 种类：PRODUCTION_RYE,FAO总量：705919.0,国家总量：277545.8; 种类：PRODUCTION_COTTON,FAO总量：5672745.0,国家总量：1290135.917; 种类：PRODUCTION_SORGHUM,FAO总量：18161520.0,国家总量：9561652.2; 种类：PRODUCTION_SOYBEANS,FAO总量：25270000.0,国家总量：1078913.417969476; 种类：PRODUCTION_SUGARBEETS,FAO总量：18577008.0,国家总量：7672700.0; 种类：PRODUCTION_TOBACCO,FAO总量：855017.0,国家总量：534995.70768; 种类：PRODUCTION_WHEAT,FAO总量：35513856.0,国家总量：62806203.1; "
1966,1378,MINNESOTA,NICOLLET,6.531000000000001,,1790.6999999999998,,,35900.0,257.004,,,10.16,,68.277360494,100.0,,103.436,,,,,,,,,,,,,,,245.28752948631026,,3612.698008898446,,,120200.0,21223.77512432443,,,904.4445868033313,,47975.18144497282,2421.1826345354307,,1754.6409564197966,,0.76195,,2.3114,,,6.7,0.88572,,,0.889,,0.037040159399999995,10.0,,2.4498,"种类：PRODUCTION_BEANS,FAO总量：905366.0,国家总量：527162.298; 种类：PRODUCTION_CORN,FAO总量：2331725.0,国家总量：105174364.19999999; 种类：PRODUCTION_PEANUTS,FAO总量：1095756.0,国家总量：808748.8416; 种类：PRODUCTION_OATS,FAO总量：11660712.0,国家总量：8613351.120000001; 种类：PRODUCTION_RICE,FAO总量：3856422.0,国家总量：2910850.3224; 种类：PRODUCTION_RYE,FAO总量：705919.0,国家总量：277545.8; 种类：PRODUCTION_COTTON,FAO总量：5672745.0,国家总量：1290135.917; 种类：PRODUCTION_SORGHUM,FAO总量：18161520.0,国家总量：9561652.2; 种类：PRODUCTION_SOYBEANS,FAO总量：25270000.0,国家总量：1078913.417969476; 种类：PRODUCTION_SUGARBEETS,FAO总量：18577008.0,国家总量：7672700.0; 种类：PRODUCTION_TOBACCO,FAO总量：855017.0,国家总量：534995.70768; 种类：PRODUCTION_WHEAT,FAO总量：35513856.0,国家总量：62806203.1; "
