year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CANOLA,AREA HARVESTED_CHICKPEAS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_HAY & HAYLAGE,AREA HARVESTED_LENTILS,AREA HARVESTED_MUSTARD,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_PEAS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SAFFLOWER,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CANOLA,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_LENTILS,AREA PLANTED_MUSTARD,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_PEAS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SAFFLOWER,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CANOLA,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_HAY & HAYLAGE,PRODUCTION_LENTILS,PRODUCTION_MUSTARD,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_PEAS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SAFFLOWER,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CANOLA,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_HAY & HAYLAGE,YIELD_LENTILS,YIELD_MUSTARD,YIELD_OATS,YIELD_PEANUTS,YIELD_PEAS,YIELD_RICE,YIELD_RYE,YIELD_SAFFLOWER,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
2008,-46,WYOMING,OTHER (COMBINED) COUNTIES,487.648,226.795,,,210.82,,,,,,,26.136,,,,,,,,,,,,1258.925,,746.711,235.86679999999998,,,436.88,,,,,121.968,,,,,,,,,,1532.486,33346.3497494546,4852.995350550623,,,336.4374299205711,,,,,,,2387.571552945028,,,,,,,,,,,,35429.83138310183,,,7.22764,632.30446,,,7.378699999999999,,,,,,,3.7026,,,,,,,,,,,,3.44333,"种类：PRODUCTION_CHICKPEAS,FAO总量：50712.0,国家总量：744.792874922; 种类：PRODUCTION_CORN,FAO总量：3880410.0,国家总量：307900036.98; 种类：PRODUCTION_LENTILS,FAO总量：108545.0,国家总量：64495.9621; 种类：PRODUCTION_MUSTARD,FAO总量：18713.0,国家总量：4217.1192; 种类：PRODUCTION_RYE,FAO总量：211210.0,国家总量：51257.200000000004; 种类：PRODUCTION_SAFFLOWER,FAO总量：140810.0,国家总量：5306.6664; 种类：PRODUCTION_COTTON,FAO总量：6691370.0,国家总量：2773454.46; 种类：PRODUCTION_SOYBEANS,FAO总量：80748700.0,国家总量：4032719.080686658; 种类：PRODUCTION_SUNFLOWER,FAO总量：1552570.0,国家总量：2519912.2032000003; "
2008,1903,NORTH CAROLINA,ALAMANCE,,,,,104.14,,,17000.0,,,,6.8244,,,,,,,3.580548742,,,,0.648648,83.021,,,,,,106.67999999999999,,,,,11.0352,,,,,,,3.950950336,,,97.992,,,,,83.06899435241502,,,30000.0,,,,596.892888236257,,,,,,,2299.1754308817044,,,,1422.1114711861417,4758.4834798228185,,,,,,,2.413,,,1.75,,,,1.19064,,,,,,,0.039509503359999996,,,,0.9570960000000001,1.5243200000000001,"种类：PRODUCTION_CHICKPEAS,FAO总量：50712.0,国家总量：744.792874922; 种类：PRODUCTION_CORN,FAO总量：3880410.0,国家总量：307900036.98; 种类：PRODUCTION_LENTILS,FAO总量：108545.0,国家总量：64495.9621; 种类：PRODUCTION_MUSTARD,FAO总量：18713.0,国家总量：4217.1192; 种类：PRODUCTION_RYE,FAO总量：211210.0,国家总量：51257.200000000004; 种类：PRODUCTION_SAFFLOWER,FAO总量：140810.0,国家总量：5306.6664; 种类：PRODUCTION_COTTON,FAO总量：6691370.0,国家总量：2773454.46; 种类：PRODUCTION_SOYBEANS,FAO总量：80748700.0,国家总量：4032719.080686658; 种类：PRODUCTION_SUNFLOWER,FAO总量：1552570.0,国家总量：2519912.2032000003; "
2008,1904,NORTH CAROLINA,ALEXANDER,2.177,,,,55.879999999999995,,,9600.0,,,,,,,,,,,1.975475168,,,,,29.942,,13.062000000000001,,,,55.879999999999995,,,,,,,,,,,,2.098942366,,,46.274,172.9973581947096,,,,37.5811172908421,,,23000.0,,,,,,,,,,,1458.616671204522,,,,,1711.3844094099613,,,1.6980600000000001,,,,3.1242,,,2.4,,,,,,,,,,,0.04568286326,,,,,1.5243200000000001,"种类：PRODUCTION_CHICKPEAS,FAO总量：50712.0,国家总量：744.792874922; 种类：PRODUCTION_CORN,FAO总量：3880410.0,国家总量：307900036.98; 种类：PRODUCTION_LENTILS,FAO总量：108545.0,国家总量：64495.9621; 种类：PRODUCTION_MUSTARD,FAO总量：18713.0,国家总量：4217.1192; 种类：PRODUCTION_RYE,FAO总量：211210.0,国家总量：51257.200000000004; 种类：PRODUCTION_SAFFLOWER,FAO总量：140810.0,国家总量：5306.6664; 种类：PRODUCTION_COTTON,FAO总量：6691370.0,国家总量：2773454.46; 种类：PRODUCTION_SOYBEANS,FAO总量：80748700.0,国家总量：4032719.080686658; 种类：PRODUCTION_SUNFLOWER,FAO总量：1552570.0,国家总量：2519912.2032000003; "
2008,1905,NORTH CAROLINA,ALLEGHANY,,,,,48.26,,,15600.0,,,,,,,,,,,,,,,0.07938,,,,,,,,,,,,,,,,,,,,,,,,,,,13.188603342271673,,,22500.0,,,,,,,,,,,,,,,154.9767055383374,,,,,,,,0.5461,,,1.45,,,,,,,,,,,,,,,0.8527680000000001,,"种类：PRODUCTION_CHICKPEAS,FAO总量：50712.0,国家总量：744.792874922; 种类：PRODUCTION_CORN,FAO总量：3880410.0,国家总量：307900036.98; 种类：PRODUCTION_LENTILS,FAO总量：108545.0,国家总量：64495.9621; 种类：PRODUCTION_MUSTARD,FAO总量：18713.0,国家总量：4217.1192; 种类：PRODUCTION_RYE,FAO总量：211210.0,国家总量：51257.200000000004; 种类：PRODUCTION_SAFFLOWER,FAO总量：140810.0,国家总量：5306.6664; 种类：PRODUCTION_COTTON,FAO总量：6691370.0,国家总量：2773454.46; 种类：PRODUCTION_SOYBEANS,FAO总量：80748700.0,国家总量：4032719.080686658; 种类：PRODUCTION_SUNFLOWER,FAO总量：1552570.0,国家总量：2519912.2032000003; "
2008,1906,NORTH CAROLINA,ANSON,,,,,182.88,,,4600.0,,,,,,,,,,,15.186465353999997,,,,,149.71,,,,,,193.04,,,,,,,,,,,,15.309932552,,,174.208,,,,,206.151955155897,,,11800.0,,,,,,,,,,,11718.378002558366,,,,,9850.89562489636,,,,,,,2.2605999999999997,,,2.55,,,,,,,,,,,0.047534871230000005,,,,,1.75569,"种类：PRODUCTION_CHICKPEAS,FAO总量：50712.0,国家总量：744.792874922; 种类：PRODUCTION_CORN,FAO总量：3880410.0,国家总量：307900036.98; 种类：PRODUCTION_LENTILS,FAO总量：108545.0,国家总量：64495.9621; 种类：PRODUCTION_MUSTARD,FAO总量：18713.0,国家总量：4217.1192; 种类：PRODUCTION_RYE,FAO总量：211210.0,国家总量：51257.200000000004; 种类：PRODUCTION_SAFFLOWER,FAO总量：140810.0,国家总量：5306.6664; 种类：PRODUCTION_COTTON,FAO总量：6691370.0,国家总量：2773454.46; 种类：PRODUCTION_SOYBEANS,FAO总量：80748700.0,国家总量：4032719.080686658; 种类：PRODUCTION_SUNFLOWER,FAO总量：1552570.0,国家总量：2519912.2032000003; "
2008,1907,NORTH CAROLINA,ASHE,,,,,,,,9000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16200.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：50712.0,国家总量：744.792874922; 种类：PRODUCTION_CORN,FAO总量：3880410.0,国家总量：307900036.98; 种类：PRODUCTION_LENTILS,FAO总量：108545.0,国家总量：64495.9621; 种类：PRODUCTION_MUSTARD,FAO总量：18713.0,国家总量：4217.1192; 种类：PRODUCTION_RYE,FAO总量：211210.0,国家总量：51257.200000000004; 种类：PRODUCTION_SAFFLOWER,FAO总量：140810.0,国家总量：5306.6664; 种类：PRODUCTION_COTTON,FAO总量：6691370.0,国家总量：2773454.46; 种类：PRODUCTION_SOYBEANS,FAO总量：80748700.0,国家总量：4032719.080686658; 种类：PRODUCTION_SUNFLOWER,FAO总量：1552570.0,国家总量：2519912.2032000003; "
2008,1908,NORTH CAROLINA,AVERY,,,,,,,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,,,,,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：50712.0,国家总量：744.792874922; 种类：PRODUCTION_CORN,FAO总量：3880410.0,国家总量：307900036.98; 种类：PRODUCTION_LENTILS,FAO总量：108545.0,国家总量：64495.9621; 种类：PRODUCTION_MUSTARD,FAO总量：18713.0,国家总量：4217.1192; 种类：PRODUCTION_RYE,FAO总量：211210.0,国家总量：51257.200000000004; 种类：PRODUCTION_SAFFLOWER,FAO总量：140810.0,国家总量：5306.6664; 种类：PRODUCTION_COTTON,FAO总量：6691370.0,国家总量：2773454.46; 种类：PRODUCTION_SOYBEANS,FAO总量：80748700.0,国家总量：4032719.080686658; 种类：PRODUCTION_SUNFLOWER,FAO总量：1552570.0,国家总量：2519912.2032000003; "
2008,1909,NORTH CAROLINA,BEAUFORT,,,,,1112.52,3026.03,,1200.0,,,,28.314,,,,,,12.7,85.439301016,,,,1.0931760000000001,1189.5140000000001,,,,,,1181.1,3047.8,,,,28.314,,,,,,12.7,86.180104204,,,1227.622,,,,,1113.9888259977045,15757.005604483587,,1300.0,,,,3178.260833465784,,,,,,1068.2039842581667,61261.90019058992,,,,2302.9821075286673,75133.94968141294,,,,,,,2.0065999999999997,225.5372,,1.1,,,,1.5246,,,,,,2.0827999999999998,0.04444819128,,,,0.9208080000000001,1.68764,"种类：PRODUCTION_CHICKPEAS,FAO总量：50712.0,国家总量：744.792874922; 种类：PRODUCTION_CORN,FAO总量：3880410.0,国家总量：307900036.98; 种类：PRODUCTION_LENTILS,FAO总量：108545.0,国家总量：64495.9621; 种类：PRODUCTION_MUSTARD,FAO总量：18713.0,国家总量：4217.1192; 种类：PRODUCTION_RYE,FAO总量：211210.0,国家总量：51257.200000000004; 种类：PRODUCTION_SAFFLOWER,FAO总量：140810.0,国家总量：5306.6664; 种类：PRODUCTION_COTTON,FAO总量：6691370.0,国家总量：2773454.46; 种类：PRODUCTION_SOYBEANS,FAO总量：80748700.0,国家总量：4032719.080686658; 种类：PRODUCTION_SUNFLOWER,FAO总量：1552570.0,国家总量：2519912.2032000003; "
2008,1910,NORTH CAROLINA,BERTIE,,,,,419.09999999999997,5507.81,,,,,,,4.39992,,,,,,37.0401594,,,,1.583064,,,,,,,419.09999999999997,5529.58,,,,,4.39992,,,,,,37.163626598,,,,,,,,430.87039074508914,20904.294101948228,,,,,,,16654.97767687796,,,,,,22991.754308817042,,,,4045.4101737484543,,,,,,,,2.0827999999999998,164.36350000000002,,,,,,,1.612548,,,,,,0.03827483138,,,,1.115856,,"种类：PRODUCTION_CHICKPEAS,FAO总量：50712.0,国家总量：744.792874922; 种类：PRODUCTION_CORN,FAO总量：3880410.0,国家总量：307900036.98; 种类：PRODUCTION_LENTILS,FAO总量：108545.0,国家总量：64495.9621; 种类：PRODUCTION_MUSTARD,FAO总量：18713.0,国家总量：4217.1192; 种类：PRODUCTION_RYE,FAO总量：211210.0,国家总量：51257.200000000004; 种类：PRODUCTION_SAFFLOWER,FAO总量：140810.0,国家总量：5306.6664; 种类：PRODUCTION_COTTON,FAO总量：6691370.0,国家总量：2773454.46; 种类：PRODUCTION_SOYBEANS,FAO总量：80748700.0,国家总量：4032719.080686658; 种类：PRODUCTION_SUNFLOWER,FAO总量：1552570.0,国家总量：2519912.2032000003; "
2008,1911,NORTH CAROLINA,BLADEN,,,,,574.04,890.393,,3000.0,,,,6.0984,2.7216,,,,,,29.138258728000004,,,,0.31298400000000004,168.764,,,,,,584.1999999999999,892.57,,,,11.7612,2.7216,,,,,,29.508660321999997,,,212.316,,,,,329.0748600935748,3676.634641046171,,7500.0,,,,457.35948579141774,12358.476189219587,,,,,,16044.783383249745,,,,743.7939758207744,7307.472291236681,,,,,,,1.143,178.9494,,2.5,,,,1.0164,1.934604,,,,,,0.033953479450000004,,,,1.0387440000000001,1.1568500000000002,"种类：PRODUCTION_CHICKPEAS,FAO总量：50712.0,国家总量：744.792874922; 种类：PRODUCTION_CORN,FAO总量：3880410.0,国家总量：307900036.98; 种类：PRODUCTION_LENTILS,FAO总量：108545.0,国家总量：64495.9621; 种类：PRODUCTION_MUSTARD,FAO总量：18713.0,国家总量：4217.1192; 种类：PRODUCTION_RYE,FAO总量：211210.0,国家总量：51257.200000000004; 种类：PRODUCTION_SAFFLOWER,FAO总量：140810.0,国家总量：5306.6664; 种类：PRODUCTION_COTTON,FAO总量：6691370.0,国家总量：2773454.46; 种类：PRODUCTION_SOYBEANS,FAO总量：80748700.0,国家总量：4032719.080686658; 种类：PRODUCTION_SUNFLOWER,FAO总量：1552570.0,国家总量：2519912.2032000003; "
2008,1912,NORTH CAROLINA,BRUNSWICK,,,,,180.34,,,2300.0,,,,,,,,,,,9.26003985,,,,0.235872,35.386,,,,,,182.88,,,,,,,,,,,,9.506974246,,,40.83,,,,,201.67039091337753,,,6500.0,,,,,,,,,,,5562.521203746059,,,,492.7222917723433,1780.9528813371955,,,,,,,2.2605999999999997,,,2.85,,,,,,,,,,,0.037040159399999995,,,,0.911736,1.33378,"种类：PRODUCTION_CHICKPEAS,FAO总量：50712.0,国家总量：744.792874922; 种类：PRODUCTION_CORN,FAO总量：3880410.0,国家总量：307900036.98; 种类：PRODUCTION_LENTILS,FAO总量：108545.0,国家总量：64495.9621; 种类：PRODUCTION_MUSTARD,FAO总量：18713.0,国家总量：4217.1192; 种类：PRODUCTION_RYE,FAO总量：211210.0,国家总量：51257.200000000004; 种类：PRODUCTION_SAFFLOWER,FAO总量：140810.0,国家总量：5306.6664; 种类：PRODUCTION_COTTON,FAO总量：6691370.0,国家总量：2773454.46; 种类：PRODUCTION_SOYBEANS,FAO总量：80748700.0,国家总量：4032719.080686658; 种类：PRODUCTION_SUNFLOWER,FAO总量：1552570.0,国家总量：2519912.2032000003; "
2008,1913,NORTH CAROLINA,BUNCOMBE,,,,,30.48,,,19500.0,,,,,,,,,,,,,,,0.06804,,,,,,,30.48,,,,,,,,,,,,,,,,,,,,6.9784357490660796,,,30000.0,,,,,,,,,,,,,,,68.3028033527627,,,,,,,,2.0446999999999997,,,1.55,,,,,,,,,,,,,,,0.437724,,"种类：PRODUCTION_CHICKPEAS,FAO总量：50712.0,国家总量：744.792874922; 种类：PRODUCTION_CORN,FAO总量：3880410.0,国家总量：307900036.98; 种类：PRODUCTION_LENTILS,FAO总量：108545.0,国家总量：64495.9621; 种类：PRODUCTION_MUSTARD,FAO总量：18713.0,国家总量：4217.1192; 种类：PRODUCTION_RYE,FAO总量：211210.0,国家总量：51257.200000000004; 种类：PRODUCTION_SAFFLOWER,FAO总量：140810.0,国家总量：5306.6664; 种类：PRODUCTION_COTTON,FAO总量：6691370.0,国家总量：2773454.46; 种类：PRODUCTION_SOYBEANS,FAO总量：80748700.0,国家总量：4032719.080686658; 种类：PRODUCTION_SUNFLOWER,FAO总量：1552570.0,国家总量：2519912.2032000003; "
2008,1914,NORTH CAROLINA,BURKE,,,,,22.86,,,5100.0,,,,,,,,,,,0.8642703860000001,,,,,,,,,,,30.48,,,,,,,,,,,,0.8642703860000001,,,,,,,,27.625642437816637,,,10000.0,,,,,,,,,,,568.6132786051527,,,,,,,,,,,,2.4383999999999997,,,1.95,,,,,,,,,,,0.040744175339999994,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：50712.0,国家总量：744.792874922; 种类：PRODUCTION_CORN,FAO总量：3880410.0,国家总量：307900036.98; 种类：PRODUCTION_LENTILS,FAO总量：108545.0,国家总量：64495.9621; 种类：PRODUCTION_MUSTARD,FAO总量：18713.0,国家总量：4217.1192; 种类：PRODUCTION_RYE,FAO总量：211210.0,国家总量：51257.200000000004; 种类：PRODUCTION_SAFFLOWER,FAO总量：140810.0,国家总量：5306.6664; 种类：PRODUCTION_COTTON,FAO总量：6691370.0,国家总量：2773454.46; 种类：PRODUCTION_SOYBEANS,FAO总量：80748700.0,国家总量：4032719.080686658; 种类：PRODUCTION_SUNFLOWER,FAO总量：1552570.0,国家总量：2519912.2032000003; "
2008,1915,NORTH CAROLINA,CABARRUS,,,,,88.89999999999999,,,26000.0,,,,18.5856,,,,,,,7.654966276,,,,,84.382,,,,,,88.89999999999999,,,,,23.6676,,,,,,,7.778433474000001,,,106.158,,,,,95.07318428773512,,,70500.0,,,,1368.977715097701,,,,,,,5611.965836668246,,,,,5148.06692261533,,,,,,,3.0225999999999997,,,2.7,,,,1.00188,,,,,,,0.045065527269999996,,,,,1.61959,"种类：PRODUCTION_CHICKPEAS,FAO总量：50712.0,国家总量：744.792874922; 种类：PRODUCTION_CORN,FAO总量：3880410.0,国家总量：307900036.98; 种类：PRODUCTION_LENTILS,FAO总量：108545.0,国家总量：64495.9621; 种类：PRODUCTION_MUSTARD,FAO总量：18713.0,国家总量：4217.1192; 种类：PRODUCTION_RYE,FAO总量：211210.0,国家总量：51257.200000000004; 种类：PRODUCTION_SAFFLOWER,FAO总量：140810.0,国家总量：5306.6664; 种类：PRODUCTION_COTTON,FAO总量：6691370.0,国家总量：2773454.46; 种类：PRODUCTION_SOYBEANS,FAO总量：80748700.0,国家总量：4032719.080686658; 种类：PRODUCTION_SUNFLOWER,FAO总量：1552570.0,国家总量：2519912.2032000003; "
2008,1916,NORTH CAROLINA,CALDWELL,,,,,22.86,,,7000.0,,,,,,,,,,,0.987737584,,,,,10.888,,,,,,22.86,,,,,,,,,,,,0.987737584,,,13.610000000000001,,,,,21.383463671450187,,,11800.0,,,,,,,,,,,692.2248609106206,,,,,486.9793034906394,,,,,,,2.9844999999999997,,,1.7,,,,,,,,,,,0.043213519299999996,,,,,1.19768,"种类：PRODUCTION_CHICKPEAS,FAO总量：50712.0,国家总量：744.792874922; 种类：PRODUCTION_CORN,FAO总量：3880410.0,国家总量：307900036.98; 种类：PRODUCTION_LENTILS,FAO总量：108545.0,国家总量：64495.9621; 种类：PRODUCTION_MUSTARD,FAO总量：18713.0,国家总量：4217.1192; 种类：PRODUCTION_RYE,FAO总量：211210.0,国家总量：51257.200000000004; 种类：PRODUCTION_SAFFLOWER,FAO总量：140810.0,国家总量：5306.6664; 种类：PRODUCTION_COTTON,FAO总量：6691370.0,国家总量：2773454.46; 种类：PRODUCTION_SOYBEANS,FAO总量：80748700.0,国家总量：4032719.080686658; 种类：PRODUCTION_SUNFLOWER,FAO总量：1552570.0,国家总量：2519912.2032000003; "
2008,1917,NORTH CAROLINA,CAMDEN,,,,,370.84,,,,,,,,,,,,,,38.768700171999996,,,,,334.80600000000004,,,,,,370.84,,,,,,,,,,,,39.015634568,,,394.69,,,,,612.3737425671289,,,,,,,,,,,,,,28356.496980874355,,,,,24070.691286823032,,,,,,,3.3274,,,,,,,,,,,,,,0.045065527269999996,,,,,1.91901,"种类：PRODUCTION_CHICKPEAS,FAO总量：50712.0,国家总量：744.792874922; 种类：PRODUCTION_CORN,FAO总量：3880410.0,国家总量：307900036.98; 种类：PRODUCTION_LENTILS,FAO总量：108545.0,国家总量：64495.9621; 种类：PRODUCTION_MUSTARD,FAO总量：18713.0,国家总量：4217.1192; 种类：PRODUCTION_RYE,FAO总量：211210.0,国家总量：51257.200000000004; 种类：PRODUCTION_SAFFLOWER,FAO总量：140810.0,国家总量：5306.6664; 种类：PRODUCTION_COTTON,FAO总量：6691370.0,国家总量：2773454.46; 种类：PRODUCTION_SOYBEANS,FAO总量：80748700.0,国家总量：4032719.080686658; 种类：PRODUCTION_SUNFLOWER,FAO总量：1552570.0,国家总量：2519912.2032000003; "
2008,1918,NORTH CAROLINA,CARTERET,,,,,558.8,,,,,,,,,,,,,,26.54544757,,,,,217.76000000000002,,,,,,558.8,,,,,,,,,,,,26.668914768,,,266.75600000000003,,,,,864.3016753430466,,,,,,,,,,,,,,22373.696397289703,,,,,14609.379104719183,,,,,,,3.1242,,,,,,,,,,,,,,0.051856223160000006,,,,,1.78291,"种类：PRODUCTION_CHICKPEAS,FAO总量：50712.0,国家总量：744.792874922; 种类：PRODUCTION_CORN,FAO总量：3880410.0,国家总量：307900036.98; 种类：PRODUCTION_LENTILS,FAO总量：108545.0,国家总量：64495.9621; 种类：PRODUCTION_MUSTARD,FAO总量：18713.0,国家总量：4217.1192; 种类：PRODUCTION_RYE,FAO总量：211210.0,国家总量：51257.200000000004; 种类：PRODUCTION_SAFFLOWER,FAO总量：140810.0,国家总量：5306.6664; 种类：PRODUCTION_COTTON,FAO总量：6691370.0,国家总量：2773454.46; 种类：PRODUCTION_SOYBEANS,FAO总量：80748700.0,国家总量：4032719.080686658; 种类：PRODUCTION_SUNFLOWER,FAO总量：1552570.0,国家总量：2519912.2032000003; "
2008,1919,NORTH CAROLINA,CASWELL,,,,,20.32,,,16000.0,,,,4.2108,,,,,,,2.716278356,,,,1.1340000000000001,57.162,,,,,,38.1,,,,,7.8408,,,,,,,2.963212752,,,70.772,,,,,18.246368701686535,,,26900.0,,,,342.6320215589943,,,,,,,1310.2827724379606,,,,2851.2887496156727,2921.875820943836,,,,,,,1.8034,,,1.7,,,,1.10352,,,,,,,0.029632127520000003,,,,1.932336,1.361,"种类：PRODUCTION_CHICKPEAS,FAO总量：50712.0,国家总量：744.792874922; 种类：PRODUCTION_CORN,FAO总量：3880410.0,国家总量：307900036.98; 种类：PRODUCTION_LENTILS,FAO总量：108545.0,国家总量：64495.9621; 种类：PRODUCTION_MUSTARD,FAO总量：18713.0,国家总量：4217.1192; 种类：PRODUCTION_RYE,FAO总量：211210.0,国家总量：51257.200000000004; 种类：PRODUCTION_SAFFLOWER,FAO总量：140810.0,国家总量：5306.6664; 种类：PRODUCTION_COTTON,FAO总量：6691370.0,国家总量：2773454.46; 种类：PRODUCTION_SOYBEANS,FAO总量：80748700.0,国家总量：4032719.080686658; 种类：PRODUCTION_SUNFLOWER,FAO总量：1552570.0,国家总量：2519912.2032000003; "
2008,1920,NORTH CAROLINA,CATAWBA,10.885,,,,53.339999999999996,,,18400.0,,,,,,,,,,,7.778433474000001,,,,,114.324,,13.062000000000001,,,,66.03999999999999,,,,,,,,,,,,7.901900672,,,122.49000000000001,860.5509612762477,,,,82.90893848661075,,,35600.0,,,,,,,,,,,6081.689849429025,,,,,7582.963440068528,,,1.6980600000000001,,,,3.1242,,,1.95,,,,,,,,,,,0.04815220722,,,,,1.7693,"种类：PRODUCTION_CHICKPEAS,FAO总量：50712.0,国家总量：744.792874922; 种类：PRODUCTION_CORN,FAO总量：3880410.0,国家总量：307900036.98; 种类：PRODUCTION_LENTILS,FAO总量：108545.0,国家总量：64495.9621; 种类：PRODUCTION_MUSTARD,FAO总量：18713.0,国家总量：4217.1192; 种类：PRODUCTION_RYE,FAO总量：211210.0,国家总量：51257.200000000004; 种类：PRODUCTION_SAFFLOWER,FAO总量：140810.0,国家总量：5306.6664; 种类：PRODUCTION_COTTON,FAO总量：6691370.0,国家总量：2773454.46; 种类：PRODUCTION_SOYBEANS,FAO总量：80748700.0,国家总量：4032719.080686658; 种类：PRODUCTION_SUNFLOWER,FAO总量：1552570.0,国家总量：2519912.2032000003; "
2008,1921,NORTH CAROLINA,CHATHAM,,,,,76.2,,,21600.0,,,,,,,,,,,3.08667995,,,,,47.635000000000005,,,,,,76.2,,,,,,,,,,,,3.2101471480000003,,,57.162,,,,,63.926312802224594,,,44000.0,,,,,,,,,,,1631.6728864321772,,,,,2977.5305984856236,,,,,,,2.8194,,,2.05,,,,,,,,,,,0.03271880747,,,,,1.66042,"种类：PRODUCTION_CHICKPEAS,FAO总量：50712.0,国家总量：744.792874922; 种类：PRODUCTION_CORN,FAO总量：3880410.0,国家总量：307900036.98; 种类：PRODUCTION_LENTILS,FAO总量：108545.0,国家总量：64495.9621; 种类：PRODUCTION_MUSTARD,FAO总量：18713.0,国家总量：4217.1192; 种类：PRODUCTION_RYE,FAO总量：211210.0,国家总量：51257.200000000004; 种类：PRODUCTION_SAFFLOWER,FAO总量：140810.0,国家总量：5306.6664; 种类：PRODUCTION_COTTON,FAO总量：6691370.0,国家总量：2773454.46; 种类：PRODUCTION_SOYBEANS,FAO总量：80748700.0,国家总量：4032719.080686658; 种类：PRODUCTION_SUNFLOWER,FAO总量：1552570.0,国家总量：2519912.2032000003; "
2008,1922,NORTH CAROLINA,CHEROKEE,,,,,25.4,,,4000.0,,,,,,,,,,,,,,,,,,,,,,25.4,,,,,,,,,,,,,,,,,,,,31.43497204395821,,,9000.0,,,,,,,,,,,,,,,,,,,,,,,3.9116,,,2.25,,,,,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：50712.0,国家总量：744.792874922; 种类：PRODUCTION_CORN,FAO总量：3880410.0,国家总量：307900036.98; 种类：PRODUCTION_LENTILS,FAO总量：108545.0,国家总量：64495.9621; 种类：PRODUCTION_MUSTARD,FAO总量：18713.0,国家总量：4217.1192; 种类：PRODUCTION_RYE,FAO总量：211210.0,国家总量：51257.200000000004; 种类：PRODUCTION_SAFFLOWER,FAO总量：140810.0,国家总量：5306.6664; 种类：PRODUCTION_COTTON,FAO总量：6691370.0,国家总量：2773454.46; 种类：PRODUCTION_SOYBEANS,FAO总量：80748700.0,国家总量：4032719.080686658; 种类：PRODUCTION_SUNFLOWER,FAO总量：1552570.0,国家总量：2519912.2032000003; "
