year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_TOBACCO,YIELD_WHEAT,标记
1961,-22,OKLAHOMA,OTHER (COMBINED) COUNTIES,,,,,,,,,,,,13.828326176000001,,,,,,,,,,,,,,18.149678106,,,,,,,,,,,,,,6052.392410431343,,,,,,,,,,,,,,,,0.184706928208,,,,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
1961,1605,MISSOURI,WASHINGTON,,,127.0,,,22500.0,7.26,,,,2.54,,,,43.552,,,,137.16,,,,,,,,,43.552,,,149.38467419451243,,,30800.0,362.6954771184932,,,,290.01956947162427,,,,637.7031835864884,,,,1.2446,,,1.37,0.5082,,,,1.3208,,,,1.38822,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
1961,1606,MISSOURI,WAYNE,,,398.78,,,19200.0,10.164,,,,,6.9141630880000005,,,65.328,,,,472.44,,,,,,,,,70.772,,,409.77215278641546,,,24800.0,476.68548421287676,,,,,2816.2618766801806,,,1090.972603292571,,,,1.0871199999999999,,,1.29,0.47770799999999997,,,,,0.021730226848000002,,,1.5842040000000002,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
1961,1607,MISSOURI,WEBSTER,,,190.5,,,30700.0,26.136,,,,10.16,0.123467198,,,97.992,,,,226.06,,,,,,,,,119.768,,,193.49336265977632,,,50400.0,1268.3978971229592,,,,736.2035225048924,54.26873798876617,,,1187.8784792297336,,,,1.07442,,,1.64,0.49368,,,,0.8382,0.02345876762,,,1.148684,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
1961,1608,MISSOURI,WORTH,,,350.52,,,23000.0,33.396,,,,10.16,23.211833224,,,190.54000000000002,,,,360.68,,,,,,,,,195.984,,,521.8106584322998,,,36500.0,1440.4191805563016,,,,959.2954990215266,14521.171786046694,,,2966.57020207636,,,,1.57734,,,1.59,0.438504,,,,1.0922,0.033336143459999995,,,1.475324,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
1961,1609,MISSOURI,WRIGHT,,,106.67999999999999,,,35500.0,5.808,,,,12.7,0.246934396,,,32.664,,,,127.0,,,,,,,,,35.386,,,108.87047829755045,,,52200.0,271.5034714429863,,,,814.2857142857143,82.83123166706415,,,525.1673276594611,,,,1.0795,,,1.47,0.47625599999999996,,,,0.74168,0.01790274371,,,1.5243200000000001,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
1961,1610,MONTANA,BEAVERHEAD,91.43400000000001,,,,,,24.684,,,,,,,,353.86,332.084,93.611,,,,,29.04,,,,,,359.30400000000003,4115.253229397944,,,,,,2254.929594885261,,,,,,,,3335.437729837173,,0.772835,,,,,,0.92928,,,,,,,,2.526016,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
1961,1611,MONTANA,BIG HORN,559.489,27.2154,45.72,,,,59.532,,,,,,4970.0,,3092.192,3206.516,681.4010000000001,31.751299999999997,50.8,,,78.408,,,,,9490.0,3587.596,11185.755422189042,820.3023303144399,21.506031806958767,,,,4163.7440773203025,,,,,,195601.33777163672,,18918.527779732492,,0.34396600000000005,68.0385,2.2098,,,,0.71148,,,,,,15.4,,2.520572,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
1961,1612,MONTANA,BLAINE,875.154,,20.32,,,,52.272,,,,,,3340.0,,4431.416,3094.914,1042.7830000000001,,20.32,,,239.58,,,,,3600.0,4954.04,16814.53802723133,,6.153283888110016,,,,1890.161572183233,,,,,,105716.64991835196,,34892.36732937443,,0.328727,,0.3302,,,,0.367356,,,,,,12.4,,2.036056,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
1961,1613,MONTANA,BROADWATER,178.514,,7.62,,,,21.78,,,,,,1800.0,,1312.0040000000001,1113.298,213.346,,7.62,,,27.588,,,,,1900.0,1317.448,4568.207276123624,,3.655416171154464,,,,1204.1489840333973,,,,,,55156.513000879284,,12388.32213996693,,0.43975400000000003,,0.508,,,,0.5619240000000001,,,,,,12.0,,2.270148,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
1961,1614,MONTANA,CARBON,250.35500000000002,181.43599999999998,48.26,,,,74.05199999999999,,,,,,4200.0,,1317.448,1284.784,285.187,199.57959999999997,55.879999999999995,,,105.996,,,,,4550.0,1399.108,7609.075602007608,6398.358176452631,24.97867716955551,,,,5684.992535634438,,,,,,149126.86848385882,,15164.20658616694,,0.52248,79.83184,2.286,,,,0.781176,,,,,,13.9,,3.56582,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
1961,1615,MONTANA,CARTER,23.947000000000003,,10.16,,,,5.808,,,,,,,,1001.696,1510.71,171.983,,38.1,,,110.352,,,,,,2634.896,151.90532054824624,,0.24369441141029763,,,,58.03127633895891,,,,,,,,3601.147389664876,,0.10885,,0.0254,,,,0.10164,,,,,,,,0.729496,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
1961,1616,MONTANA,CASCADE,1064.553,,55.879999999999995,,,,90.024,,,,,,,,6587.240000000001,6736.950000000001,1399.8110000000001,,60.96,,,159.72,,,,,,6924.768,23606.086813197468,,22.298038644042233,,,,3450.788396584521,,,,,,,,82773.24803032662,,0.380975,,0.43179999999999996,,,,0.390588,,,,,,,,3.4678280000000004,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
1961,1617,MONTANA,CHOUTEAU,3914.246,,7.62,,,,60.984,,,,,,,,17709.332000000002,17486.128,4301.752,,10.16,,,191.664,,,,,,18433.384000000002,84818.4071643026,,1.2793956599040626,,,,2072.545583534247,,,,,,,,218332.064482425,,0.37226700000000007,,0.17779999999999999,,,,0.345576,,,,,,,,2.9778680000000004,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
1961,1618,MONTANA,CUSTER,17.416,,50.8,,,,24.684,,,,,,3570.0,,958.144,1165.016,158.92100000000002,,68.58,,,75.504,,,,,3690.0,1769.3000000000002,303.8106410964925,,27.050079666543034,,,,1595.86009932137,,,,,,136869.8655947745,,5314.19319655407,,0.300426,,2.032,,,,0.657756,,,,,,15.0,,1.9162879999999998,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
1961,1619,MONTANA,DANIELS,714.056,,7.62,,,,17.424,,,,,,,,9630.436,5547.436000000001,903.455,,33.019999999999996,,,120.516,,,,,,10131.284,9119.843062732894,,0.1827708085577232,,,,323.3171110313425,,,,,,,,46358.52064993933,,0.21987700000000002,,0.0254,,,,0.18876,,,,,,,,1.505266,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
1961,1620,MONTANA,DAWSON,413.63,54.4308,53.339999999999996,,,,55.176,,,,,,2440.0,,6021.064,5468.4980000000005,751.065,63.502599999999994,149.85999999999999,,,238.128,,,,,2490.0,7768.588000000001,4463.254509199382,1731.7493639971508,12.611185790482901,,,,1691.1971961639456,,,,,,87075.79135786962,,28749.78519335752,,0.18504500000000002,71.66722,1.3461999999999998,,,,0.31218,,,,,,14.0,,1.205846,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
1961,1621,MONTANA,DEER LODGE,13.062000000000001,,,,,,5.808,,,,,,,,43.552,29.942,15.239,,,,,7.26,,,,,,59.884,497.1446854306241,,,,,,370.98565945263016,,,,,,,,550.175295643245,,0.6531,,,,,,0.650496,,,,,,,,1.6332,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
