year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CANOLA,AREA HARVESTED_CHICKPEAS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_HAY & HAYLAGE,AREA HARVESTED_LENTILS,AREA HARVESTED_MUSTARD,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_PEAS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SAFFLOWER,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CANOLA,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_LENTILS,AREA PLANTED_MUSTARD,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_PEAS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SAFFLOWER,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CANOLA,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_HAY & HAYLAGE,PRODUCTION_LENTILS,PRODUCTION_MUSTARD,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_PEAS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SAFFLOWER,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CANOLA,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_HAY & HAYLAGE,YIELD_LENTILS,YIELD_MUSTARD,YIELD_OATS,YIELD_PEANUTS,YIELD_PEAS,YIELD_RICE,YIELD_RYE,YIELD_SAFFLOWER,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
2007,-46,WYOMING,OTHER (COMBINED) COUNTIES,43.54,195.04369999999997,,,154.94,,,66000.0,,,,26.136,,,,,,,,,,,,163.32,,84.903,204.1155,,,177.79999999999998,,,,,166.98,,,,,,,,,,247.702,2206.2999260115134,4391.6435821143095,,,107.26947814955162,,,184800.0,,,,1390.9605625325032,,,,,,,,,,,,2142.501441222602,,,2.177,797.41122,,,6.731,,,7.5,,,,2.13444,,,,,,,,,,,,3.3480600000000003,"种类：PRODUCTION_CHICKPEAS,FAO总量：68719.0,国家总量：1285.8993006249998; 种类：PRODUCTION_CORN,FAO总量：4190350.0,国家总量：333485042.96; 种类：PRODUCTION_LENTILS,FAO总量：165561.0,国家总量：109156.43349999998; 种类：PRODUCTION_MUSTARD,FAO总量：15726.0,国家总量：2800.5264; 种类：PRODUCTION_RYE,FAO总量：160310.0,国家总量：47307.5; 种类：PRODUCTION_SAFFLOWER,FAO总量：95547.0,国家总量：14072.940000000002; 种类：PRODUCTION_COTTON,FAO总量：10158983.0,国家总量：4161838.387; 种类：PRODUCTION_SOYBEANS,FAO总量：72859180.0,国家总量：3644444.745505772; 种类：PRODUCTION_SUNFLOWER,FAO总量：1301298.0,国家总量：2357419.5288000004; 种类：PRODUCTION_WHEAT,FAO总量：55820360.0,国家总量：111342068.05399999; "
2007,1935,NORTH CAROLINA,EDGECOMBE,,,,,558.8,6247.99,,800.0,,,,,4.309200000000001,,,,,,41.731912924,,,,2.8213920000000003,538.956,,,,,,566.42,6247.99,,,,,4.309200000000001,,,,,,41.855380122,,,653.28,,,,,491.8246528665845,24975.90931987816,,2300.0,,,,,11161.015682425976,,,,,,17342.53767712281,,,,6657.468576898332,9907.363352405153,,,,,,,1.778,171.1122,,2.88,,,,,1.12266,,,,,,0.025928111580000003,,,,1.0387440000000001,2.0142800000000003,"种类：PRODUCTION_CHICKPEAS,FAO总量：68719.0,国家总量：1285.8993006249998; 种类：PRODUCTION_CORN,FAO总量：4190350.0,国家总量：333485042.96; 种类：PRODUCTION_LENTILS,FAO总量：165561.0,国家总量：109156.43349999998; 种类：PRODUCTION_MUSTARD,FAO总量：15726.0,国家总量：2800.5264; 种类：PRODUCTION_RYE,FAO总量：160310.0,国家总量：47307.5; 种类：PRODUCTION_SAFFLOWER,FAO总量：95547.0,国家总量：14072.940000000002; 种类：PRODUCTION_COTTON,FAO总量：10158983.0,国家总量：4161838.387; 种类：PRODUCTION_SOYBEANS,FAO总量：72859180.0,国家总量：3644444.745505772; 种类：PRODUCTION_SUNFLOWER,FAO总量：1301298.0,国家总量：2357419.5288000004; 种类：PRODUCTION_WHEAT,FAO总量：55820360.0,国家总量：111342068.05399999; "
2007,1936,NORTH CAROLINA,FORSYTH,,,,,89.916,,,8000.0,,,,,,,,,,,2.6298513174,,,,0.349272,48.996,,,,,,93.97999999999999,,,,,,,,,,,,3.08667995,,,76.21600000000001,,,,,64.21487356051706,,,11600.0,,,,,,,,,,,863.918045401791,,,,724.1457048556082,736.9113237326147,,,,,,,1.905,,,1.45,,,,,,,,,,,0.019754751679999998,,,,0.914004,1.6332,"种类：PRODUCTION_CHICKPEAS,FAO总量：68719.0,国家总量：1285.8993006249998; 种类：PRODUCTION_CORN,FAO总量：4190350.0,国家总量：333485042.96; 种类：PRODUCTION_LENTILS,FAO总量：165561.0,国家总量：109156.43349999998; 种类：PRODUCTION_MUSTARD,FAO总量：15726.0,国家总量：2800.5264; 种类：PRODUCTION_RYE,FAO总量：160310.0,国家总量：47307.5; 种类：PRODUCTION_SAFFLOWER,FAO总量：95547.0,国家总量：14072.940000000002; 种类：PRODUCTION_COTTON,FAO总量：10158983.0,国家总量：4161838.387; 种类：PRODUCTION_SOYBEANS,FAO总量：72859180.0,国家总量：3644444.745505772; 种类：PRODUCTION_SUNFLOWER,FAO总量：1301298.0,国家总量：2357419.5288000004; 种类：PRODUCTION_WHEAT,FAO总量：55820360.0,国家总量：111342068.05399999; "
2007,1937,NORTH CAROLINA,FRANKLIN,,,,,81.28,,,8400.0,,,,10.164,,,,,,,20.37208767,,,,1.65564,266.75600000000003,,,,,,91.44,,,,,24.684,,,,,,,21.236358055999997,,,315.752,,,,,55.05499845521468,,,11200.0,,,,675.0472370941201,,,,,,,4356.615286097603,,,,4508.391001197818,5704.239505930239,,,,,,,1.3716,,,1.33,,,,0.92928,,,,,,,0.01358139178,,,,1.199772,2.34092,"种类：PRODUCTION_CHICKPEAS,FAO总量：68719.0,国家总量：1285.8993006249998; 种类：PRODUCTION_CORN,FAO总量：4190350.0,国家总量：333485042.96; 种类：PRODUCTION_LENTILS,FAO总量：165561.0,国家总量：109156.43349999998; 种类：PRODUCTION_MUSTARD,FAO总量：15726.0,国家总量：2800.5264; 种类：PRODUCTION_RYE,FAO总量：160310.0,国家总量：47307.5; 种类：PRODUCTION_SAFFLOWER,FAO总量：95547.0,国家总量：14072.940000000002; 种类：PRODUCTION_COTTON,FAO总量：10158983.0,国家总量：4161838.387; 种类：PRODUCTION_SOYBEANS,FAO总量：72859180.0,国家总量：3644444.745505772; 种类：PRODUCTION_SUNFLOWER,FAO总量：1301298.0,国家总量：2357419.5288000004; 种类：PRODUCTION_WHEAT,FAO总量：55820360.0,国家总量：111342068.05399999; "
2007,1939,NORTH CAROLINA,GATES,,,,,241.29999999999998,2329.39,,,,,,,1.67832,,,,,,19.878218878000002,,,,,234.092,,,,,,243.84,2351.16,,,,,1.701,,,,,,20.001686076,,,255.86800000000002,,,,,229.47561674956145,10096.644193142236,,,,,,,6649.115725700581,,,,,,12070.16926289931,,,,,6604.908901603435,,,,,,,1.9304,185.4804,,,,,,,1.716876,,,,,,0.037040159399999995,,,,,3.0486400000000002,"种类：PRODUCTION_CHICKPEAS,FAO总量：68719.0,国家总量：1285.8993006249998; 种类：PRODUCTION_CORN,FAO总量：4190350.0,国家总量：333485042.96; 种类：PRODUCTION_LENTILS,FAO总量：165561.0,国家总量：109156.43349999998; 种类：PRODUCTION_MUSTARD,FAO总量：15726.0,国家总量：2800.5264; 种类：PRODUCTION_RYE,FAO总量：160310.0,国家总量：47307.5; 种类：PRODUCTION_SAFFLOWER,FAO总量：95547.0,国家总量：14072.940000000002; 种类：PRODUCTION_COTTON,FAO总量：10158983.0,国家总量：4161838.387; 种类：PRODUCTION_SOYBEANS,FAO总量：72859180.0,国家总量：3644444.745505772; 种类：PRODUCTION_SUNFLOWER,FAO总量：1301298.0,国家总量：2357419.5288000004; 种类：PRODUCTION_WHEAT,FAO总量：55820360.0,国家总量：111342068.05399999; "
2007,1940,NORTH CAROLINA,GRAHAM,,,,,,,,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.67,,,,,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：68719.0,国家总量：1285.8993006249998; 种类：PRODUCTION_CORN,FAO总量：4190350.0,国家总量：333485042.96; 种类：PRODUCTION_LENTILS,FAO总量：165561.0,国家总量：109156.43349999998; 种类：PRODUCTION_MUSTARD,FAO总量：15726.0,国家总量：2800.5264; 种类：PRODUCTION_RYE,FAO总量：160310.0,国家总量：47307.5; 种类：PRODUCTION_SAFFLOWER,FAO总量：95547.0,国家总量：14072.940000000002; 种类：PRODUCTION_COTTON,FAO总量：10158983.0,国家总量：4161838.387; 种类：PRODUCTION_SOYBEANS,FAO总量：72859180.0,国家总量：3644444.745505772; 种类：PRODUCTION_SUNFLOWER,FAO总量：1301298.0,国家总量：2357419.5288000004; 种类：PRODUCTION_WHEAT,FAO总量：55820360.0,国家总量：111342068.05399999; "
2007,1941,NORTH CAROLINA,GRANVILLE,,,,,54.61,,,9800.0,,,,1.452,,,,,,,2.098942366,,,,1.4515200000000001,141.544,,,,,,71.11999999999999,,,,,18.876,,,,,,,6.1733599,,,223.204,,,,,11.489738808044804,,,11700.0,,,,51.461000137219926,,,,,,,417.14899906543616,,,,2335.9538866309936,2347.1990311483282,,,,,,,0.9398,,,1.19,,,,0.49368,,,,,,,0.012346719799999998,,,,0.7098840000000001,1.7965200000000001,"种类：PRODUCTION_CHICKPEAS,FAO总量：68719.0,国家总量：1285.8993006249998; 种类：PRODUCTION_CORN,FAO总量：4190350.0,国家总量：333485042.96; 种类：PRODUCTION_LENTILS,FAO总量：165561.0,国家总量：109156.43349999998; 种类：PRODUCTION_MUSTARD,FAO总量：15726.0,国家总量：2800.5264; 种类：PRODUCTION_RYE,FAO总量：160310.0,国家总量：47307.5; 种类：PRODUCTION_SAFFLOWER,FAO总量：95547.0,国家总量：14072.940000000002; 种类：PRODUCTION_COTTON,FAO总量：10158983.0,国家总量：4161838.387; 种类：PRODUCTION_SOYBEANS,FAO总量：72859180.0,国家总量：3644444.745505772; 种类：PRODUCTION_SUNFLOWER,FAO总量：1301298.0,国家总量：2357419.5288000004; 种类：PRODUCTION_WHEAT,FAO总量：55820360.0,国家总量：111342068.05399999; "
2007,1942,NORTH CAROLINA,GREENE,,,,,467.35999999999996,,,2700.0,,,,,0.58968,,,,,,30.496397906,,,,2.735208,310.308,,,,,,469.9,,,,,,0.58968,,,,,,30.619865104,,,375.636,,,,,686.1927343693424,,,6700.0,,,,,1852.253666445162,,,,,,12805.733770127117,,,,6867.704426695121,7259.941189365761,,,,,,,2.9718,,,2.48,,,,,1.3608,,,,,,0.025928111580000003,,,,1.106784,2.5586800000000003,"种类：PRODUCTION_CHICKPEAS,FAO总量：68719.0,国家总量：1285.8993006249998; 种类：PRODUCTION_CORN,FAO总量：4190350.0,国家总量：333485042.96; 种类：PRODUCTION_LENTILS,FAO总量：165561.0,国家总量：109156.43349999998; 种类：PRODUCTION_MUSTARD,FAO总量：15726.0,国家总量：2800.5264; 种类：PRODUCTION_RYE,FAO总量：160310.0,国家总量：47307.5; 种类：PRODUCTION_SAFFLOWER,FAO总量：95547.0,国家总量：14072.940000000002; 种类：PRODUCTION_COTTON,FAO总量：10158983.0,国家总量：4161838.387; 种类：PRODUCTION_SOYBEANS,FAO总量：72859180.0,国家总量：3644444.745505772; 种类：PRODUCTION_SUNFLOWER,FAO总量：1301298.0,国家总量：2357419.5288000004; 种类：PRODUCTION_WHEAT,FAO总量：55820360.0,国家总量：111342068.05399999; "
2007,1943,NORTH CAROLINA,GUILFORD,15.239,,,,96.52,,,16700.0,,,,5.082,,,,,,,9.877375840000001,,,,0.834624,244.98000000000002,,17.416,,,,127.0,,,,,13.068,,,,,,,11.11204782,,,293.976,1059.0239644855264,,,,39.06511194735233,,,19000.0,,,,257.3050006860996,,,,,,,2544.8557280264185,,,,1569.7610118160278,5704.239505930239,,,1.5021300000000002,,,,1.4731999999999998,,,1.14,,,,0.71148,,,,,,,0.01605073574,,,,0.82782,2.5042400000000002,"种类：PRODUCTION_CHICKPEAS,FAO总量：68719.0,国家总量：1285.8993006249998; 种类：PRODUCTION_CORN,FAO总量：4190350.0,国家总量：333485042.96; 种类：PRODUCTION_LENTILS,FAO总量：165561.0,国家总量：109156.43349999998; 种类：PRODUCTION_MUSTARD,FAO总量：15726.0,国家总量：2800.5264; 种类：PRODUCTION_RYE,FAO总量：160310.0,国家总量：47307.5; 种类：PRODUCTION_SAFFLOWER,FAO总量：95547.0,国家总量：14072.940000000002; 种类：PRODUCTION_COTTON,FAO总量：10158983.0,国家总量：4161838.387; 种类：PRODUCTION_SOYBEANS,FAO总量：72859180.0,国家总量：3644444.745505772; 种类：PRODUCTION_SUNFLOWER,FAO总量：1301298.0,国家总量：2357419.5288000004; 种类：PRODUCTION_WHEAT,FAO总量：55820360.0,国家总量：111342068.05399999; "
2007,1944,NORTH CAROLINA,HALIFAX,,,,,441.96,9252.25,,1800.0,,,,,3.08448,,,,,,38.27483138,,,,0.8210160000000001,190.54000000000002,,,,,,452.12,9274.02,,,,,3.10716,,,,,,38.27483138,,,1306.56,,,,,339.457949895457,35285.11444340234,,3600.0,,,,,6649.115725700581,,,,,,18838.350064304195,,,,2137.3978062673596,3138.6963788611365,,,,,,,2.032,163.275,,2.0,,,,,0.934416,,,,,,0.0308667995,,,,1.147608,1.7965200000000001,"种类：PRODUCTION_CHICKPEAS,FAO总量：68719.0,国家总量：1285.8993006249998; 种类：PRODUCTION_CORN,FAO总量：4190350.0,国家总量：333485042.96; 种类：PRODUCTION_LENTILS,FAO总量：165561.0,国家总量：109156.43349999998; 种类：PRODUCTION_MUSTARD,FAO总量：15726.0,国家总量：2800.5264; 种类：PRODUCTION_RYE,FAO总量：160310.0,国家总量：47307.5; 种类：PRODUCTION_SAFFLOWER,FAO总量：95547.0,国家总量：14072.940000000002; 种类：PRODUCTION_COTTON,FAO总量：10158983.0,国家总量：4161838.387; 种类：PRODUCTION_SOYBEANS,FAO总量：72859180.0,国家总量：3644444.745505772; 种类：PRODUCTION_SUNFLOWER,FAO总量：1301298.0,国家总量：2357419.5288000004; 种类：PRODUCTION_WHEAT,FAO总量：55820360.0,国家总量：111342068.05399999; "
2007,1945,NORTH CAROLINA,HARNETT,,,,,147.32,2525.32,,6800.0,,,,5.082,,,,,,,27.903586748,,,,2.730672,261.312,,,,,,160.01999999999998,2634.17,,,,33.396,,,,,,,29.63212752,,,293.976,,,,,100.85437398172661,5473.443957335002,,12500.0,,,,340.5507362021907,,,,,,,7242.101557739585,,,,7031.221198759291,4312.2958944353,,,,,,,1.3716,92.7402,,1.84,,,,0.92928,,,,,,,0.01605073574,,,,1.1340000000000001,1.7965200000000001,"种类：PRODUCTION_CHICKPEAS,FAO总量：68719.0,国家总量：1285.8993006249998; 种类：PRODUCTION_CORN,FAO总量：4190350.0,国家总量：333485042.96; 种类：PRODUCTION_LENTILS,FAO总量：165561.0,国家总量：109156.43349999998; 种类：PRODUCTION_MUSTARD,FAO总量：15726.0,国家总量：2800.5264; 种类：PRODUCTION_RYE,FAO总量：160310.0,国家总量：47307.5; 种类：PRODUCTION_SAFFLOWER,FAO总量：95547.0,国家总量：14072.940000000002; 种类：PRODUCTION_COTTON,FAO总量：10158983.0,国家总量：4161838.387; 种类：PRODUCTION_SOYBEANS,FAO总量：72859180.0,国家总量：3644444.745505772; 种类：PRODUCTION_SUNFLOWER,FAO总量：1301298.0,国家总量：2357419.5288000004; 种类：PRODUCTION_WHEAT,FAO总量：55820360.0,国家总量：111342068.05399999; "
2007,1946,NORTH CAROLINA,HAYWOOD,,,,,37.083999999999996,,,9500.0,,,,,,,,,,,,,,,,,,,,,,38.1,,,,,,,,,,,,,,,59.884,,,,,11.776982278245923,,,15500.0,,,,,,,,,,,,,,,,,,,,,,,3.429,,,1.63,,,,,,,,,,,,,,,,0.0,"种类：PRODUCTION_CHICKPEAS,FAO总量：68719.0,国家总量：1285.8993006249998; 种类：PRODUCTION_CORN,FAO总量：4190350.0,国家总量：333485042.96; 种类：PRODUCTION_LENTILS,FAO总量：165561.0,国家总量：109156.43349999998; 种类：PRODUCTION_MUSTARD,FAO总量：15726.0,国家总量：2800.5264; 种类：PRODUCTION_RYE,FAO总量：160310.0,国家总量：47307.5; 种类：PRODUCTION_SAFFLOWER,FAO总量：95547.0,国家总量：14072.940000000002; 种类：PRODUCTION_COTTON,FAO总量：10158983.0,国家总量：4161838.387; 种类：PRODUCTION_SOYBEANS,FAO总量：72859180.0,国家总量：3644444.745505772; 种类：PRODUCTION_SUNFLOWER,FAO总量：1301298.0,国家总量：2357419.5288000004; 种类：PRODUCTION_WHEAT,FAO总量：55820360.0,国家总量：111342068.05399999; "
2007,1947,NORTH CAROLINA,HENDERSON,,,,,27.939999999999998,,,,,,,,,,,,,,,,,,,,,,,,,55.879999999999995,,,,,,,,,,,,,,,,,,,,44.36315817550632,,,,,,,,,,,,,,,,,,,,,,,,,,3.2003999999999997,,,,,,,,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：68719.0,国家总量：1285.8993006249998; 种类：PRODUCTION_CORN,FAO总量：4190350.0,国家总量：333485042.96; 种类：PRODUCTION_LENTILS,FAO总量：165561.0,国家总量：109156.43349999998; 种类：PRODUCTION_MUSTARD,FAO总量：15726.0,国家总量：2800.5264; 种类：PRODUCTION_RYE,FAO总量：160310.0,国家总量：47307.5; 种类：PRODUCTION_SAFFLOWER,FAO总量：95547.0,国家总量：14072.940000000002; 种类：PRODUCTION_COTTON,FAO总量：10158983.0,国家总量：4161838.387; 种类：PRODUCTION_SOYBEANS,FAO总量：72859180.0,国家总量：3644444.745505772; 种类：PRODUCTION_SUNFLOWER,FAO总量：1301298.0,国家总量：2357419.5288000004; 种类：PRODUCTION_WHEAT,FAO总量：55820360.0,国家总量：111342068.05399999; "
2007,1948,NORTH CAROLINA,HERTFORD,,,,,350.52,2081.212,,,,,,,2.13192,,,,,,17.90274371,,,,0.671328,,,,,,,363.21999999999997,2081.212,,,,,2.13192,,,,,,17.90274371,,,,,,,,220.21999382085872,6908.230237413109,,,,,,,5936.710469375519,,,,,,7084.127972294686,,,,1483.3307180106813,,,,,,,,1.27,142.1581,,,,,,,1.206576,,,,,,0.024693439600000002,,,,0.9729720000000001,,"种类：PRODUCTION_CHICKPEAS,FAO总量：68719.0,国家总量：1285.8993006249998; 种类：PRODUCTION_CORN,FAO总量：4190350.0,国家总量：333485042.96; 种类：PRODUCTION_LENTILS,FAO总量：165561.0,国家总量：109156.43349999998; 种类：PRODUCTION_MUSTARD,FAO总量：15726.0,国家总量：2800.5264; 种类：PRODUCTION_RYE,FAO总量：160310.0,国家总量：47307.5; 种类：PRODUCTION_SAFFLOWER,FAO总量：95547.0,国家总量：14072.940000000002; 种类：PRODUCTION_COTTON,FAO总量：10158983.0,国家总量：4161838.387; 种类：PRODUCTION_SOYBEANS,FAO总量：72859180.0,国家总量：3644444.745505772; 种类：PRODUCTION_SUNFLOWER,FAO总量：1301298.0,国家总量：2357419.5288000004; 种类：PRODUCTION_WHEAT,FAO总量：55820360.0,国家总量：111342068.05399999; "
2007,1949,NORTH CAROLINA,HOKE,,,,,127.0,2699.48,,2300.0,,,,3.63,,,,,,,12.96405579,,,,0.195048,228.648,,,,,,132.07999999999998,2699.48,,,,8.712,,,,,,,13.210990186,,,261.312,,,,,120.96141689580502,6801.949772222138,,3000.0,,,,181.62705930783505,,,,,,,2912.6379816403232,,,,327.03354412833914,4121.244810504622,,,,,,,1.9304,107.7615,,1.3,,,,0.69696,,,,,,,0.01358139178,,,,0.739368,1.95984,"种类：PRODUCTION_CHICKPEAS,FAO总量：68719.0,国家总量：1285.8993006249998; 种类：PRODUCTION_CORN,FAO总量：4190350.0,国家总量：333485042.96; 种类：PRODUCTION_LENTILS,FAO总量：165561.0,国家总量：109156.43349999998; 种类：PRODUCTION_MUSTARD,FAO总量：15726.0,国家总量：2800.5264; 种类：PRODUCTION_RYE,FAO总量：160310.0,国家总量：47307.5; 种类：PRODUCTION_SAFFLOWER,FAO总量：95547.0,国家总量：14072.940000000002; 种类：PRODUCTION_COTTON,FAO总量：10158983.0,国家总量：4161838.387; 种类：PRODUCTION_SOYBEANS,FAO总量：72859180.0,国家总量：3644444.745505772; 种类：PRODUCTION_SUNFLOWER,FAO总量：1301298.0,国家总量：2357419.5288000004; 种类：PRODUCTION_WHEAT,FAO总量：55820360.0,国家总量：111342068.05399999; "
2007,1950,NORTH CAROLINA,HYDE,,,,,762.0,3417.89,,,,,,,,,,,,,31.237201094,,,,,511.73600000000005,,,,,,789.9399999999999,3417.89,,,,,,,,,,,31.484135490000003,,,620.616,,,,,1586.2222743328518,22903.44024865423,,,,,,,,,,,,,26107.603332042123,,,,,14083.194186889968,,,,,,,4.2164,286.9286,,,,,,,,,,,,,0.051856223160000006,,,,,2.9942,"种类：PRODUCTION_CHICKPEAS,FAO总量：68719.0,国家总量：1285.8993006249998; 种类：PRODUCTION_CORN,FAO总量：4190350.0,国家总量：333485042.96; 种类：PRODUCTION_LENTILS,FAO总量：165561.0,国家总量：109156.43349999998; 种类：PRODUCTION_MUSTARD,FAO总量：15726.0,国家总量：2800.5264; 种类：PRODUCTION_RYE,FAO总量：160310.0,国家总量：47307.5; 种类：PRODUCTION_SAFFLOWER,FAO总量：95547.0,国家总量：14072.940000000002; 种类：PRODUCTION_COTTON,FAO总量：10158983.0,国家总量：4161838.387; 种类：PRODUCTION_SOYBEANS,FAO总量：72859180.0,国家总量：3644444.745505772; 种类：PRODUCTION_SUNFLOWER,FAO总量：1301298.0,国家总量：2357419.5288000004; 种类：PRODUCTION_WHEAT,FAO总量：55820360.0,国家总量：111342068.05399999; "
2007,1951,NORTH CAROLINA,IREDELL,,,,,400.05,,,27500.0,,,,,,,,,,,13.58139178,,,,,353.86,,,,,,419.09999999999997,,,,,,,,,,,,16.050735739999997,,,473.62800000000004,,,,,163.60111425010462,,,44000.0,,,,,,,,,,,4828.067705159723,,,,,7450.992273296438,,,,,,,2.286,,,1.6,,,,,,,,,,,0.02222409564,,,,,2.28648,"种类：PRODUCTION_CHICKPEAS,FAO总量：68719.0,国家总量：1285.8993006249998; 种类：PRODUCTION_CORN,FAO总量：4190350.0,国家总量：333485042.96; 种类：PRODUCTION_LENTILS,FAO总量：165561.0,国家总量：109156.43349999998; 种类：PRODUCTION_MUSTARD,FAO总量：15726.0,国家总量：2800.5264; 种类：PRODUCTION_RYE,FAO总量：160310.0,国家总量：47307.5; 种类：PRODUCTION_SAFFLOWER,FAO总量：95547.0,国家总量：14072.940000000002; 种类：PRODUCTION_COTTON,FAO总量：10158983.0,国家总量：4161838.387; 种类：PRODUCTION_SOYBEANS,FAO总量：72859180.0,国家总量：3644444.745505772; 种类：PRODUCTION_SUNFLOWER,FAO总量：1301298.0,国家总量：2357419.5288000004; 种类：PRODUCTION_WHEAT,FAO总量：55820360.0,国家总量：111342068.05399999; "
2007,1952,NORTH CAROLINA,JACKSON,,,,,,,,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.22,,,,,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：68719.0,国家总量：1285.8993006249998; 种类：PRODUCTION_CORN,FAO总量：4190350.0,国家总量：333485042.96; 种类：PRODUCTION_LENTILS,FAO总量：165561.0,国家总量：109156.43349999998; 种类：PRODUCTION_MUSTARD,FAO总量：15726.0,国家总量：2800.5264; 种类：PRODUCTION_RYE,FAO总量：160310.0,国家总量：47307.5; 种类：PRODUCTION_SAFFLOWER,FAO总量：95547.0,国家总量：14072.940000000002; 种类：PRODUCTION_COTTON,FAO总量：10158983.0,国家总量：4161838.387; 种类：PRODUCTION_SOYBEANS,FAO总量：72859180.0,国家总量：3644444.745505772; 种类：PRODUCTION_SUNFLOWER,FAO总量：1301298.0,国家总量：2357419.5288000004; 种类：PRODUCTION_WHEAT,FAO总量：55820360.0,国家总量：111342068.05399999; "
2007,1953,NORTH CAROLINA,JOHNSTON,,,,,350.52,2035.4950000000001,,9500.0,,,,5.808,,,,,,,61.116263010000004,,,,5.03496,479.072,,,,,,360.68,2035.4950000000001,,,,26.136,,,,,,,62.96827098000001,,,571.62,,,,,257.2424855356698,4463.779538020778,,18000.0,,,,340.5507362021907,,,,,,,16636.59321716592,,,,11960.083899550687,10589.688652157574,,,,,,,1.4731999999999998,93.8287,,1.89,,,,0.81312,,,,,,,0.01728540772,,,,1.0455480000000001,2.39536,"种类：PRODUCTION_CHICKPEAS,FAO总量：68719.0,国家总量：1285.8993006249998; 种类：PRODUCTION_CORN,FAO总量：4190350.0,国家总量：333485042.96; 种类：PRODUCTION_LENTILS,FAO总量：165561.0,国家总量：109156.43349999998; 种类：PRODUCTION_MUSTARD,FAO总量：15726.0,国家总量：2800.5264; 种类：PRODUCTION_RYE,FAO总量：160310.0,国家总量：47307.5; 种类：PRODUCTION_SAFFLOWER,FAO总量：95547.0,国家总量：14072.940000000002; 种类：PRODUCTION_COTTON,FAO总量：10158983.0,国家总量：4161838.387; 种类：PRODUCTION_SOYBEANS,FAO总量：72859180.0,国家总量：3644444.745505772; 种类：PRODUCTION_SUNFLOWER,FAO总量：1301298.0,国家总量：2357419.5288000004; 种类：PRODUCTION_WHEAT,FAO总量：55820360.0,国家总量：111342068.05399999; "
