year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CANOLA,AREA HARVESTED_CHICKPEAS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_LENTILS,AREA HARVESTED_MUSTARD,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_PEAS,AREA HARVESTED_RICE,AREA HARVESTED_SAFFLOWER,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CANOLA,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_LENTILS,AREA PLANTED_MUSTARD,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_PEAS,AREA PLANTED_RICE,AREA PLANTED_SAFFLOWER,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CANOLA,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_LENTILS,PRODUCTION_MUSTARD,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_PEAS,PRODUCTION_RICE,PRODUCTION_SAFFLOWER,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CANOLA,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_LENTILS,YIELD_MUSTARD,YIELD_OATS,YIELD_PEANUTS,YIELD_PEAS,YIELD_RICE,YIELD_SAFFLOWER,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
2013,-46,WYOMING,OTHER (COMBINED) COUNTIES,252.532,176.90009999999998,,,276.86,,,124500.0,,,,,,,,,,,,,,511.73600000000005,452.81600000000003,181.43599999999998,,,495.29999999999995,,,,,,,,,,,,,,789.38,20167.906228589847,5936.545027423577,,,358.04921529097925,,,213400.0,,,,,,,,,,,,,,12602.72097646389,,,6.280645000000001,124.28366,,,6.596379999999999,,,12.15,,,,,,,,,,,,,,0.645114,"种类：PRODUCTION_CHICKPEAS,FAO总量：161434.0,国家总量：417.66009284300003; 种类：PRODUCTION_CORN,FAO总量：3610470.0,国家总量：350637353.0799999; 种类：PRODUCTION_LENTILS,FAO总量：227660.0,国家总量：92228.45469999999; 种类：PRODUCTION_MUSTARD,FAO总量：16660.0,国家总量：4027.968; 种类：PRODUCTION_OATS,FAO总量：938280.0,国家总量：683603.052; 种类：PRODUCTION_PEAS,FAO总量：708510.0,国家总量：539450.0511; 种类：PRODUCTION_CANOLA,FAO总量：1003550.0,国家总量：708096.8160000001; 种类：PRODUCTION_SAFFLOWER,FAO总量：95360.0,国家总量：8976.290400000002; 种类：PRODUCTION_COTTON,FAO总量：7625804.0,国家总量：2774819.4390000002; 种类：PRODUCTION_SOYBEANS,FAO总量：91389350.0,国家总量：4132892.8336447803; "
2013,1449,MISSISSIPPI,LAFAYETTE,,,,,,500.71000000000004,,,,,,,,,,,,,,,,,,,,,,500.71000000000004,,,,,,,,,,,,,,,,,,,3051.26210667288,,,,,,,,,,,,,,,,,,,,,,,,231.6328,,,,,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：161434.0,国家总量：417.66009284300003; 种类：PRODUCTION_CORN,FAO总量：3610470.0,国家总量：350637353.0799999; 种类：PRODUCTION_LENTILS,FAO总量：227660.0,国家总量：92228.45469999999; 种类：PRODUCTION_MUSTARD,FAO总量：16660.0,国家总量：4027.968; 种类：PRODUCTION_OATS,FAO总量：938280.0,国家总量：683603.052; 种类：PRODUCTION_PEAS,FAO总量：708510.0,国家总量：539450.0511; 种类：PRODUCTION_CANOLA,FAO总量：1003550.0,国家总量：708096.8160000001; 种类：PRODUCTION_SAFFLOWER,FAO总量：95360.0,国家总量：8976.290400000002; 种类：PRODUCTION_COTTON,FAO总量：7625804.0,国家总量：2774819.4390000002; 种类：PRODUCTION_SOYBEANS,FAO总量：91389350.0,国家总量：4132892.8336447803; "
2013,1454,MISSISSIPPI,LEE,,,,,48.26,,,,,,,,,,,,59.387722237999995,,,,,179.65200000000002,,,,,53.339999999999996,,,,,,,,,,,59.51118943600001,,,179.65200000000002,,,,,52.831220956010085,,,,,,,,,,,,43137.01838552818,,,,,6796.973110901873,,,,,,,2.70002,,,,,,,,,,,,0.040497240943999986,,,,,0.990808,"种类：PRODUCTION_CHICKPEAS,FAO总量：161434.0,国家总量：417.66009284300003; 种类：PRODUCTION_CORN,FAO总量：3610470.0,国家总量：350637353.0799999; 种类：PRODUCTION_LENTILS,FAO总量：227660.0,国家总量：92228.45469999999; 种类：PRODUCTION_MUSTARD,FAO总量：16660.0,国家总量：4027.968; 种类：PRODUCTION_OATS,FAO总量：938280.0,国家总量：683603.052; 种类：PRODUCTION_PEAS,FAO总量：708510.0,国家总量：539450.0511; 种类：PRODUCTION_CANOLA,FAO总量：1003550.0,国家总量：708096.8160000001; 种类：PRODUCTION_SAFFLOWER,FAO总量：95360.0,国家总量：8976.290400000002; 种类：PRODUCTION_COTTON,FAO总量：7625804.0,国家总量：2774819.4390000002; 种类：PRODUCTION_SOYBEANS,FAO总量：91389350.0,国家总量：4132892.8336447803; "
2013,1455,MISSISSIPPI,LEFLORE,,,,,2049.7799999999997,2307.62,,,,,,,,190.50779999999997,,,137.66592577,,,,,435.52000000000004,,,,,2085.3399999999997,2329.39,,,,,,,190.50779999999997,,,138.90059775,,,440.964,,,,,3886.2332286403657,16931.51325859657,,,,,,,,13912.027308192457,,,149341.4497271134,,,,,25771.85637883627,,,,,,,4.676139999999999,279.0914,,,,,,,,322.0489,,,0.060622394218,,,,,1.548818,"种类：PRODUCTION_CHICKPEAS,FAO总量：161434.0,国家总量：417.66009284300003; 种类：PRODUCTION_CORN,FAO总量：3610470.0,国家总量：350637353.0799999; 种类：PRODUCTION_LENTILS,FAO总量：227660.0,国家总量：92228.45469999999; 种类：PRODUCTION_MUSTARD,FAO总量：16660.0,国家总量：4027.968; 种类：PRODUCTION_OATS,FAO总量：938280.0,国家总量：683603.052; 种类：PRODUCTION_PEAS,FAO总量：708510.0,国家总量：539450.0511; 种类：PRODUCTION_CANOLA,FAO总量：1003550.0,国家总量：708096.8160000001; 种类：PRODUCTION_SAFFLOWER,FAO总量：95360.0,国家总量：8976.290400000002; 种类：PRODUCTION_COTTON,FAO总量：7625804.0,国家总量：2774819.4390000002; 种类：PRODUCTION_SOYBEANS,FAO总量：91389350.0,国家总量：4132892.8336447803; "
2013,1457,MISSISSIPPI,LOWNDES,,,,,218.44,,,,,,,,,,,,19.260882887999998,,,,,84.382,,,,,220.98,,,,,,,,,,,19.507817284,,,84.382,,,,,399.89572693930404,,,,,,,,,,,,14196.993392705479,,,,,4389.711800790794,,,,,,,4.51612,,,,,,,,,,,,0.041114576933999995,,,,,1.361,"种类：PRODUCTION_CHICKPEAS,FAO总量：161434.0,国家总量：417.66009284300003; 种类：PRODUCTION_CORN,FAO总量：3610470.0,国家总量：350637353.0799999; 种类：PRODUCTION_LENTILS,FAO总量：227660.0,国家总量：92228.45469999999; 种类：PRODUCTION_MUSTARD,FAO总量：16660.0,国家总量：4027.968; 种类：PRODUCTION_OATS,FAO总量：938280.0,国家总量：683603.052; 种类：PRODUCTION_PEAS,FAO总量：708510.0,国家总量：539450.0511; 种类：PRODUCTION_CANOLA,FAO总量：1003550.0,国家总量：708096.8160000001; 种类：PRODUCTION_SAFFLOWER,FAO总量：95360.0,国家总量：8976.290400000002; 种类：PRODUCTION_COTTON,FAO总量：7625804.0,国家总量：2774819.4390000002; 种类：PRODUCTION_SOYBEANS,FAO总量：91389350.0,国家总量：4132892.8336447803; "
2013,1458,MISSISSIPPI,MADISON,,,,,256.53999999999996,1197.3500000000001,,,,,,,,,,,19.75475168,,,,,51.718,,,,,261.62,1219.1200000000001,,,,,,,,,,20.248620472,,,51.718,,,,,326.1412501591316,5743.55220079601,,,,,,,,,,,17336.713085323034,,,,,2945.3550147241453,,,,,,,3.1369,182.4326,,,,,,,,,,,0.049016477606,,,,,1.4889340000000002,"种类：PRODUCTION_CHICKPEAS,FAO总量：161434.0,国家总量：417.66009284300003; 种类：PRODUCTION_CORN,FAO总量：3610470.0,国家总量：350637353.0799999; 种类：PRODUCTION_LENTILS,FAO总量：227660.0,国家总量：92228.45469999999; 种类：PRODUCTION_MUSTARD,FAO总量：16660.0,国家总量：4027.968; 种类：PRODUCTION_OATS,FAO总量：938280.0,国家总量：683603.052; 种类：PRODUCTION_PEAS,FAO总量：708510.0,国家总量：539450.0511; 种类：PRODUCTION_CANOLA,FAO总量：1003550.0,国家总量：708096.8160000001; 种类：PRODUCTION_SAFFLOWER,FAO总量：95360.0,国家总量：8976.290400000002; 种类：PRODUCTION_COTTON,FAO总量：7625804.0,国家总量：2774819.4390000002; 种类：PRODUCTION_SOYBEANS,FAO总量：91389350.0,国家总量：4132892.8336447803; "
2013,1460,MISSISSIPPI,MARSHALL,,,,,152.4,,,,,,,,,,,,27.16278356,,,,,163.32,,,,,160.01999999999998,,,,,,,,,,,27.286250758,,,166.042,,,,,230.94043615919261,,,,,,,,,,,,18155.770396440657,,,,,9770.648846921442,,,,,,,3.7388799999999995,,,,,,,,,,,,0.037287093796,,,,,1.56515,"种类：PRODUCTION_CHICKPEAS,FAO总量：161434.0,国家总量：417.66009284300003; 种类：PRODUCTION_CORN,FAO总量：3610470.0,国家总量：350637353.0799999; 种类：PRODUCTION_LENTILS,FAO总量：227660.0,国家总量：92228.45469999999; 种类：PRODUCTION_MUSTARD,FAO总量：16660.0,国家总量：4027.968; 种类：PRODUCTION_OATS,FAO总量：938280.0,国家总量：683603.052; 种类：PRODUCTION_PEAS,FAO总量：708510.0,国家总量：539450.0511; 种类：PRODUCTION_CANOLA,FAO总量：1003550.0,国家总量：708096.8160000001; 种类：PRODUCTION_SAFFLOWER,FAO总量：95360.0,国家总量：8976.290400000002; 种类：PRODUCTION_COTTON,FAO总量：7625804.0,国家总量：2774819.4390000002; 种类：PRODUCTION_SOYBEANS,FAO总量：91389350.0,国家总量：4132892.8336447803; "
2013,1461,MISSISSIPPI,MONROE,,,,,215.89999999999998,,,,,,,,,,,,52.72049354600001,,,,,236.81400000000002,,,,,228.6,,,,,,,,,,,53.09089514,,,247.702,,,,,273.5715699009235,,,,,,,,,,,,43683.05659293992,,,,,14018.757041235112,,,,,,,3.12674,,,,,,,,,,,,0.04630019925,,,,,1.548818,"种类：PRODUCTION_CHICKPEAS,FAO总量：161434.0,国家总量：417.66009284300003; 种类：PRODUCTION_CORN,FAO总量：3610470.0,国家总量：350637353.0799999; 种类：PRODUCTION_LENTILS,FAO总量：227660.0,国家总量：92228.45469999999; 种类：PRODUCTION_MUSTARD,FAO总量：16660.0,国家总量：4027.968; 种类：PRODUCTION_OATS,FAO总量：938280.0,国家总量：683603.052; 种类：PRODUCTION_PEAS,FAO总量：708510.0,国家总量：539450.0511; 种类：PRODUCTION_CANOLA,FAO总量：1003550.0,国家总量：708096.8160000001; 种类：PRODUCTION_SAFFLOWER,FAO总量：95360.0,国家总量：8976.290400000002; 种类：PRODUCTION_COTTON,FAO总量：7625804.0,国家总量：2774819.4390000002; 种类：PRODUCTION_SOYBEANS,FAO总量：91389350.0,国家总量：4132892.8336447803; "
2013,1462,MISSISSIPPI,MONTGOMERY,,,,,,1219.1200000000001,,,,,,,,,,,,,,,,,,,,,,1219.1200000000001,,,,,,,,,,,,,,,,,,,6640.982232170387,,,,,,,,,,,,,,,,,,,,,,,,207.0327,,,,,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：161434.0,国家总量：417.66009284300003; 种类：PRODUCTION_CORN,FAO总量：3610470.0,国家总量：350637353.0799999; 种类：PRODUCTION_LENTILS,FAO总量：227660.0,国家总量：92228.45469999999; 种类：PRODUCTION_MUSTARD,FAO总量：16660.0,国家总量：4027.968; 种类：PRODUCTION_OATS,FAO总量：938280.0,国家总量：683603.052; 种类：PRODUCTION_PEAS,FAO总量：708510.0,国家总量：539450.0511; 种类：PRODUCTION_CANOLA,FAO总量：1003550.0,国家总量：708096.8160000001; 种类：PRODUCTION_SAFFLOWER,FAO总量：95360.0,国家总量：8976.290400000002; 种类：PRODUCTION_COTTON,FAO总量：7625804.0,国家总量：2774819.4390000002; 种类：PRODUCTION_SOYBEANS,FAO总量：91389350.0,国家总量：4132892.8336447803; "
2013,1464,MISSISSIPPI,NEWTON,,,,,25.4,,,,,,,,,,,,2.4693439600000002,,,,,,,,,,27.939999999999998,,,,,,,,,,,2.592811158,,,,,,,,36.35415699448219,,,,,,,,,,,,2948.6063200234453,,,,,,,,,,,,3.5305999999999997,,,,,,,,,,,,0.06667228692,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：161434.0,国家总量：417.66009284300003; 种类：PRODUCTION_CORN,FAO总量：3610470.0,国家总量：350637353.0799999; 种类：PRODUCTION_LENTILS,FAO总量：227660.0,国家总量：92228.45469999999; 种类：PRODUCTION_MUSTARD,FAO总量：16660.0,国家总量：4027.968; 种类：PRODUCTION_OATS,FAO总量：938280.0,国家总量：683603.052; 种类：PRODUCTION_PEAS,FAO总量：708510.0,国家总量：539450.0511; 种类：PRODUCTION_CANOLA,FAO总量：1003550.0,国家总量：708096.8160000001; 种类：PRODUCTION_SAFFLOWER,FAO总量：95360.0,国家总量：8976.290400000002; 种类：PRODUCTION_COTTON,FAO总量：7625804.0,国家总量：2774819.4390000002; 种类：PRODUCTION_SOYBEANS,FAO总量：91389350.0,国家总量：4132892.8336447803; "
2013,1465,MISSISSIPPI,NOXUBEE,,,,,596.9,2568.86,,,,,,,,,,,30.743332301999995,,,,,108.88000000000001,,,,,614.68,2590.63,,,,,,,,,,30.990266698000003,,,108.88000000000001,,,,,1051.1320644663592,18487.058646312158,,,,,,,,,,,34864.53954324018,,,,,6145.596521107111,,,,,,,4.3434,273.6489,,,,,,,,,,,0.06333867257399999,,,,,1.478046,"种类：PRODUCTION_CHICKPEAS,FAO总量：161434.0,国家总量：417.66009284300003; 种类：PRODUCTION_CORN,FAO总量：3610470.0,国家总量：350637353.0799999; 种类：PRODUCTION_LENTILS,FAO总量：227660.0,国家总量：92228.45469999999; 种类：PRODUCTION_MUSTARD,FAO总量：16660.0,国家总量：4027.968; 种类：PRODUCTION_OATS,FAO总量：938280.0,国家总量：683603.052; 种类：PRODUCTION_PEAS,FAO总量：708510.0,国家总量：539450.0511; 种类：PRODUCTION_CANOLA,FAO总量：1003550.0,国家总量：708096.8160000001; 种类：PRODUCTION_SAFFLOWER,FAO总量：95360.0,国家总量：8976.290400000002; 种类：PRODUCTION_COTTON,FAO总量：7625804.0,国家总量：2774819.4390000002; 种类：PRODUCTION_SOYBEANS,FAO总量：91389350.0,国家总量：4132892.8336447803; "
2013,1467,MISSISSIPPI,PANOLA,,,,,292.09999999999997,1850.45,,,,,,,,,,,54.32556712,,,,,454.574,,,,,294.64,1850.45,,,,,,,,,,54.819435912,,,460.01800000000003,,,,,520.46598862604,14119.565826956858,,,,,,,,,,,53511.744326351414,,,,,32908.678145283244,,,,,,,4.3942,290.1941,,,,,,,,,,,0.05494290311,,,,,1.894512,"种类：PRODUCTION_CHICKPEAS,FAO总量：161434.0,国家总量：417.66009284300003; 种类：PRODUCTION_CORN,FAO总量：3610470.0,国家总量：350637353.0799999; 种类：PRODUCTION_LENTILS,FAO总量：227660.0,国家总量：92228.45469999999; 种类：PRODUCTION_MUSTARD,FAO总量：16660.0,国家总量：4027.968; 种类：PRODUCTION_OATS,FAO总量：938280.0,国家总量：683603.052; 种类：PRODUCTION_PEAS,FAO总量：708510.0,国家总量：539450.0511; 种类：PRODUCTION_CANOLA,FAO总量：1003550.0,国家总量：708096.8160000001; 种类：PRODUCTION_SAFFLOWER,FAO总量：95360.0,国家总量：8976.290400000002; 种类：PRODUCTION_COTTON,FAO总量：7625804.0,国家总量：2774819.4390000002; 种类：PRODUCTION_SOYBEANS,FAO总量：91389350.0,国家总量：4132892.8336447803; "
2013,1471,MISSISSIPPI,PONTOTOC,,,,,,,,,,,,,,,,,34.817749836,,,,,43.552,,,,,,,,,,,,,,,,35.064684232000005,,,43.552,,,,,,,,,,,,,,,,,27220.004639475697,,,,,1614.2811138391949,,,,,,,,,,,,,,,,,,,0.043707388092,,,,,0.9690320000000001,"种类：PRODUCTION_CHICKPEAS,FAO总量：161434.0,国家总量：417.66009284300003; 种类：PRODUCTION_CORN,FAO总量：3610470.0,国家总量：350637353.0799999; 种类：PRODUCTION_LENTILS,FAO总量：227660.0,国家总量：92228.45469999999; 种类：PRODUCTION_MUSTARD,FAO总量：16660.0,国家总量：4027.968; 种类：PRODUCTION_OATS,FAO总量：938280.0,国家总量：683603.052; 种类：PRODUCTION_PEAS,FAO总量：708510.0,国家总量：539450.0511; 种类：PRODUCTION_CANOLA,FAO总量：1003550.0,国家总量：708096.8160000001; 种类：PRODUCTION_SAFFLOWER,FAO总量：95360.0,国家总量：8976.290400000002; 种类：PRODUCTION_COTTON,FAO总量：7625804.0,国家总量：2774819.4390000002; 种类：PRODUCTION_SOYBEANS,FAO总量：91389350.0,国家总量：4132892.8336447803; "
2013,1472,MISSISSIPPI,PRENTISS,,,,,,,,,,,,,,,,,26.915849164,,,,,95.27000000000001,,,,,,,,,,,,,,,,27.16278356,,,95.27000000000001,,,,,,,,,,,,,,,,,20066.90412238178,,,,,3483.44871933721,,,,,,,,,,,,,,,,,,,0.041608445726000004,,,,,0.9554220000000001,"种类：PRODUCTION_CHICKPEAS,FAO总量：161434.0,国家总量：417.66009284300003; 种类：PRODUCTION_CORN,FAO总量：3610470.0,国家总量：350637353.0799999; 种类：PRODUCTION_LENTILS,FAO总量：227660.0,国家总量：92228.45469999999; 种类：PRODUCTION_MUSTARD,FAO总量：16660.0,国家总量：4027.968; 种类：PRODUCTION_OATS,FAO总量：938280.0,国家总量：683603.052; 种类：PRODUCTION_PEAS,FAO总量：708510.0,国家总量：539450.0511; 种类：PRODUCTION_CANOLA,FAO总量：1003550.0,国家总量：708096.8160000001; 种类：PRODUCTION_SAFFLOWER,FAO总量：95360.0,国家总量：8976.290400000002; 种类：PRODUCTION_COTTON,FAO总量：7625804.0,国家总量：2774819.4390000002; 种类：PRODUCTION_SOYBEANS,FAO总量：91389350.0,国家总量：4132892.8336447803; "
2013,1473,MISSISSIPPI,QUITMAN,,,,,,2830.1,,,,,,,,444.5182,,142.23999999999998,103.71244632,,,,,487.238,,,,,,2851.87,,,,,,,444.5182,,147.32,104.32978231000001,,,514.458,,,,,,18128.086633762407,,,,,,,,32959.366710013004,,14571.033978578318,90096.3042229386,,,,,28603.928508378714,,,,,,,,243.6063,,,,,,,,326.5848,,2.52222,0.04852260881399999,,,,,1.5352080000000001,"种类：PRODUCTION_CHICKPEAS,FAO总量：161434.0,国家总量：417.66009284300003; 种类：PRODUCTION_CORN,FAO总量：3610470.0,国家总量：350637353.0799999; 种类：PRODUCTION_LENTILS,FAO总量：227660.0,国家总量：92228.45469999999; 种类：PRODUCTION_MUSTARD,FAO总量：16660.0,国家总量：4027.968; 种类：PRODUCTION_OATS,FAO总量：938280.0,国家总量：683603.052; 种类：PRODUCTION_PEAS,FAO总量：708510.0,国家总量：539450.0511; 种类：PRODUCTION_CANOLA,FAO总量：1003550.0,国家总量：708096.8160000001; 种类：PRODUCTION_SAFFLOWER,FAO总量：95360.0,国家总量：8976.290400000002; 种类：PRODUCTION_COTTON,FAO总量：7625804.0,国家总量：2774819.4390000002; 种类：PRODUCTION_SOYBEANS,FAO总量：91389350.0,国家总量：4132892.8336447803; "
2013,1474,MISSISSIPPI,RANKIN,,,,,50.8,,,,,,,,,,,,9.506974246,,,,,,,,,,50.8,,,,,,,,,,,9.630441444,,,,,,,,72.9698546867664,,,,,,,,,,,,9555.66862970561,,,,,,,,,,,,3.5433,,,,,,,,,,,,0.05617757509,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：161434.0,国家总量：417.66009284300003; 种类：PRODUCTION_CORN,FAO总量：3610470.0,国家总量：350637353.0799999; 种类：PRODUCTION_LENTILS,FAO总量：227660.0,国家总量：92228.45469999999; 种类：PRODUCTION_MUSTARD,FAO总量：16660.0,国家总量：4027.968; 种类：PRODUCTION_OATS,FAO总量：938280.0,国家总量：683603.052; 种类：PRODUCTION_PEAS,FAO总量：708510.0,国家总量：539450.0511; 种类：PRODUCTION_CANOLA,FAO总量：1003550.0,国家总量：708096.8160000001; 种类：PRODUCTION_SAFFLOWER,FAO总量：95360.0,国家总量：8976.290400000002; 种类：PRODUCTION_COTTON,FAO总量：7625804.0,国家总量：2774819.4390000002; 种类：PRODUCTION_SOYBEANS,FAO总量：91389350.0,国家总量：4132892.8336447803; "
2013,1475,MISSISSIPPI,SCOTT,,,,,,,,,,,,,,,,,7.037630286,,,,,,,,,,,,,,,,,,,,,7.284564682000001,,,,,,,,,,,,,,,,,,,,7098.496696352738,,,,,,,,,,,,,,,,,,,,,,,,0.056301042288,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：161434.0,国家总量：417.66009284300003; 种类：PRODUCTION_CORN,FAO总量：3610470.0,国家总量：350637353.0799999; 种类：PRODUCTION_LENTILS,FAO总量：227660.0,国家总量：92228.45469999999; 种类：PRODUCTION_MUSTARD,FAO总量：16660.0,国家总量：4027.968; 种类：PRODUCTION_OATS,FAO总量：938280.0,国家总量：683603.052; 种类：PRODUCTION_PEAS,FAO总量：708510.0,国家总量：539450.0511; 种类：PRODUCTION_CANOLA,FAO总量：1003550.0,国家总量：708096.8160000001; 种类：PRODUCTION_SAFFLOWER,FAO总量：95360.0,国家总量：8976.290400000002; 种类：PRODUCTION_COTTON,FAO总量：7625804.0,国家总量：2774819.4390000002; 种类：PRODUCTION_SOYBEANS,FAO总量：91389350.0,国家总量：4132892.8336447803; "
2013,1476,MISSISSIPPI,SHARKEY,,,,,1120.1399999999999,1502.13,,,,,,,,,,,82.72302266,,,,,258.59000000000003,,,,,1143.0,1502.13,,,,,,,,,,83.34035865,,,258.59000000000003,,,,,2179.941716179921,12743.506445516146,,,,,,,,,,,103747.25940823232,,,,,16567.621957823314,,,,,,,4.8006,322.6314,,,,,,,,,,,0.07000590126600001,,,,,1.676752,"种类：PRODUCTION_CHICKPEAS,FAO总量：161434.0,国家总量：417.66009284300003; 种类：PRODUCTION_CORN,FAO总量：3610470.0,国家总量：350637353.0799999; 种类：PRODUCTION_LENTILS,FAO总量：227660.0,国家总量：92228.45469999999; 种类：PRODUCTION_MUSTARD,FAO总量：16660.0,国家总量：4027.968; 种类：PRODUCTION_OATS,FAO总量：938280.0,国家总量：683603.052; 种类：PRODUCTION_PEAS,FAO总量：708510.0,国家总量：539450.0511; 种类：PRODUCTION_CANOLA,FAO总量：1003550.0,国家总量：708096.8160000001; 种类：PRODUCTION_SAFFLOWER,FAO总量：95360.0,国家总量：8976.290400000002; 种类：PRODUCTION_COTTON,FAO总量：7625804.0,国家总量：2774819.4390000002; 种类：PRODUCTION_SOYBEANS,FAO总量：91389350.0,国家总量：4132892.8336447803; "
2013,1480,MISSISSIPPI,SUNFLOWER,,,,,1866.8999999999999,,,,,,,,,716.6722,,142.23999999999998,224.71030036,,,,,933.6460000000001,,,,,1935.48,,,,,,,,721.2081,,144.78,227.17964431999997,,,944.534,,,,,3460.1834319208588,,,,,,,,,54947.83940182054,,14151.72364825952,266193.6261132277,,,,,50410.88390585556,,,,,,,4.572,,,,,,,,,337.92454999999995,,2.44856,0.066178418128,,,,,1.412718,"种类：PRODUCTION_CHICKPEAS,FAO总量：161434.0,国家总量：417.66009284300003; 种类：PRODUCTION_CORN,FAO总量：3610470.0,国家总量：350637353.0799999; 种类：PRODUCTION_LENTILS,FAO总量：227660.0,国家总量：92228.45469999999; 种类：PRODUCTION_MUSTARD,FAO总量：16660.0,国家总量：4027.968; 种类：PRODUCTION_OATS,FAO总量：938280.0,国家总量：683603.052; 种类：PRODUCTION_PEAS,FAO总量：708510.0,国家总量：539450.0511; 种类：PRODUCTION_CANOLA,FAO总量：1003550.0,国家总量：708096.8160000001; 种类：PRODUCTION_SAFFLOWER,FAO总量：95360.0,国家总量：8976.290400000002; 种类：PRODUCTION_COTTON,FAO总量：7625804.0,国家总量：2774819.4390000002; 种类：PRODUCTION_SOYBEANS,FAO总量：91389350.0,国家总量：4132892.8336447803; "
2013,1481,MISSISSIPPI,TALLAHATCHIE,,,,,1107.44,2503.55,,,,,,,,299.3694,,,142.60461369,,,,,522.624,,,,,1145.54,2503.55,,,,,,,322.0489,,,143.22194968,,,525.346,,,,,2017.7864835426624,19384.48867768653,,,,,,,,21474.941482444734,,,149887.48793452512,,,,,33984.865554509364,,,,,,,4.49326,294.3304,,,,,,,,316.15223,,,0.058646919049999996,,,,,1.7012500000000002,"种类：PRODUCTION_CHICKPEAS,FAO总量：161434.0,国家总量：417.66009284300003; 种类：PRODUCTION_CORN,FAO总量：3610470.0,国家总量：350637353.0799999; 种类：PRODUCTION_LENTILS,FAO总量：227660.0,国家总量：92228.45469999999; 种类：PRODUCTION_MUSTARD,FAO总量：16660.0,国家总量：4027.968; 种类：PRODUCTION_OATS,FAO总量：938280.0,国家总量：683603.052; 种类：PRODUCTION_PEAS,FAO总量：708510.0,国家总量：539450.0511; 种类：PRODUCTION_CANOLA,FAO总量：1003550.0,国家总量：708096.8160000001; 种类：PRODUCTION_SAFFLOWER,FAO总量：95360.0,国家总量：8976.290400000002; 种类：PRODUCTION_COTTON,FAO总量：7625804.0,国家总量：2774819.4390000002; 种类：PRODUCTION_SOYBEANS,FAO总量：91389350.0,国家总量：4132892.8336447803; "
2013,1482,MISSISSIPPI,TATE,,,,,129.54,1262.66,,,,,,,,,,,20.742489264,,,,,138.822,,,,,139.7,1262.66,,,,,,,,,,20.865956462,,,149.71,,,,,203.74020358778145,8914.471644985473,,,,,,,,,,,17200.203533470096,,,,,7873.1605201280045,,,,,,,3.8785799999999995,268.4241,,,,,,,,,,,0.04630019925,,,,,1.48349,"种类：PRODUCTION_CHICKPEAS,FAO总量：161434.0,国家总量：417.66009284300003; 种类：PRODUCTION_CORN,FAO总量：3610470.0,国家总量：350637353.0799999; 种类：PRODUCTION_LENTILS,FAO总量：227660.0,国家总量：92228.45469999999; 种类：PRODUCTION_MUSTARD,FAO总量：16660.0,国家总量：4027.968; 种类：PRODUCTION_OATS,FAO总量：938280.0,国家总量：683603.052; 种类：PRODUCTION_PEAS,FAO总量：708510.0,国家总量：539450.0511; 种类：PRODUCTION_CANOLA,FAO总量：1003550.0,国家总量：708096.8160000001; 种类：PRODUCTION_SAFFLOWER,FAO总量：95360.0,国家总量：8976.290400000002; 种类：PRODUCTION_COTTON,FAO总量：7625804.0,国家总量：2774819.4390000002; 种类：PRODUCTION_SOYBEANS,FAO总量：91389350.0,国家总量：4132892.8336447803; "
