year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CANOLA,AREA HARVESTED_CHICKPEAS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_LENTILS,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_PEAS,AREA HARVESTED_RICE,AREA HARVESTED_SAFFLOWER,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CANOLA,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_LENTILS,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_PEAS,AREA PLANTED_RICE,AREA PLANTED_SAFFLOWER,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CANOLA,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_LENTILS,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_PEAS,PRODUCTION_RICE,PRODUCTION_SAFFLOWER,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CANOLA,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_LENTILS,YIELD_OATS,YIELD_PEANUTS,YIELD_PEAS,YIELD_RICE,YIELD_SAFFLOWER,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
2014,-46,WYOMING,OTHER (COMBINED) COUNTIES,252.532,199.57959999999997,,,86.36,,,113000.0,,,,,,,,,,,,,136.1,533.365,208.6514,,,276.86,,,,,,,,,,,,,174.208,17752.801405420196,4822.437423385661,,,124.37149254496185,,,177100.0,,,,,,,,,,,,,4735.511247963259,,,6.18268,95.70748999999999,,,7.64794,,,6.95,,,,,,,,,,,,,1.9162880000000002,"种类：PRODUCTION_CHICKPEAS,FAO总量：127369.0,国家总量：880.583841068; 种类：PRODUCTION_CORN,FAO总量：3447520.0,国家总量：361191091.18; 种类：PRODUCTION_LENTILS,FAO总量：156310.0,国家总量：115860.4937; 种类：PRODUCTION_OATS,FAO总量：1019410.0,国家总量：814129.14; 种类：PRODUCTION_PEAS,FAO总量：778140.0,国家总量：607901.318; 种类：PRODUCTION_SAFFLOWER,FAO总量：94640.0,国家总量：10283.112000000001; 种类：PRODUCTION_COTTON,FAO总量：9791640.0,国家总量：3320763.1450000005; 种类：PRODUCTION_SOYBEANS,FAO总量：106877870.0,国家总量：4842693.037825386; 种类：PRODUCTION_SUNFLOWER,FAO总量：1006540.0,国家总量：788489.7048; "
2014,1442,MISSISSIPPI,ITAWAMBA,,,,,25.4,,,,,,,,,,,17.90274371,,,,,48.996,,,,,30.48,,,,,,,,,,18.026210908,,,51.718,,,,,34.18397748311817,,,,,,,,,,,15668.242534828283,,,,,2565.068592646765,,,,,,,3.5814,,,,,,,,,,,0.049016477606,,,,,1.377332,"种类：PRODUCTION_CHICKPEAS,FAO总量：127369.0,国家总量：880.583841068; 种类：PRODUCTION_CORN,FAO总量：3447520.0,国家总量：361191091.18; 种类：PRODUCTION_LENTILS,FAO总量：156310.0,国家总量：115860.4937; 种类：PRODUCTION_OATS,FAO总量：1019410.0,国家总量：814129.14; 种类：PRODUCTION_PEAS,FAO总量：778140.0,国家总量：607901.318; 种类：PRODUCTION_SAFFLOWER,FAO总量：94640.0,国家总量：10283.112000000001; 种类：PRODUCTION_COTTON,FAO总量：9791640.0,国家总量：3320763.1450000005; 种类：PRODUCTION_SOYBEANS,FAO总量：106877870.0,国家总量：4842693.037825386; 种类：PRODUCTION_SUNFLOWER,FAO总量：1006540.0,国家总量：788489.7048; "
2014,1445,MISSISSIPPI,JEFFERSON,,,,,,,,,,,,,,,,8.519236661999999,,,,,,,,,,,,,,,,,,,,8.519236661999999,,,,,,,,,,,,,,,,,,,8855.963171859463,,,,,,,,,,,,,,,,,,,,,,,0.05815305025800001,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：127369.0,国家总量：880.583841068; 种类：PRODUCTION_CORN,FAO总量：3447520.0,国家总量：361191091.18; 种类：PRODUCTION_LENTILS,FAO总量：156310.0,国家总量：115860.4937; 种类：PRODUCTION_OATS,FAO总量：1019410.0,国家总量：814129.14; 种类：PRODUCTION_PEAS,FAO总量：778140.0,国家总量：607901.318; 种类：PRODUCTION_SAFFLOWER,FAO总量：94640.0,国家总量：10283.112000000001; 种类：PRODUCTION_COTTON,FAO总量：9791640.0,国家总量：3320763.1450000005; 种类：PRODUCTION_SOYBEANS,FAO总量：106877870.0,国家总量：4842693.037825386; 种类：PRODUCTION_SUNFLOWER,FAO总量：1006540.0,国家总量：788489.7048; "
2014,1449,MISSISSIPPI,LAFAYETTE,,,,,,849.03,,,,,,,,,,10.741646226,,,,,,,,,,,849.03,,,,,,,,,10.865113424,,,,,,,,,6162.361895521457,,,,,,,,,,12262.102853343873,,,,,,,,,,,,,257.3214,,,,,,,,,,0.063832541366,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：127369.0,国家总量：880.583841068; 种类：PRODUCTION_CORN,FAO总量：3447520.0,国家总量：361191091.18; 种类：PRODUCTION_LENTILS,FAO总量：156310.0,国家总量：115860.4937; 种类：PRODUCTION_OATS,FAO总量：1019410.0,国家总量：814129.14; 种类：PRODUCTION_PEAS,FAO总量：778140.0,国家总量：607901.318; 种类：PRODUCTION_SAFFLOWER,FAO总量：94640.0,国家总量：10283.112000000001; 种类：PRODUCTION_COTTON,FAO总量：9791640.0,国家总量：3320763.1450000005; 种类：PRODUCTION_SOYBEANS,FAO总量：106877870.0,国家总量：4842693.037825386; 种类：PRODUCTION_SUNFLOWER,FAO总量：1006540.0,国家总量：788489.7048; "
2014,1454,MISSISSIPPI,LEE,,,,,99.06,1088.5,,,,,,,,,,53.70823113,,,,,122.49000000000001,,,,,106.67999999999999,1110.27,,,,,,,,,54.078632724,,,122.49000000000001,,,,,133.34175613982262,6932.657132461639,,,,,,,,,,42644.868812184795,,,,,6624.0782337581295,,,,,,,3.5814,225.7549,,,,,,,,,,0.04444819128,,,,,1.420884,"种类：PRODUCTION_CHICKPEAS,FAO总量：127369.0,国家总量：880.583841068; 种类：PRODUCTION_CORN,FAO总量：3447520.0,国家总量：361191091.18; 种类：PRODUCTION_LENTILS,FAO总量：156310.0,国家总量：115860.4937; 种类：PRODUCTION_OATS,FAO总量：1019410.0,国家总量：814129.14; 种类：PRODUCTION_PEAS,FAO总量：778140.0,国家总量：607901.318; 种类：PRODUCTION_SAFFLOWER,FAO总量：94640.0,国家总量：10283.112000000001; 种类：PRODUCTION_COTTON,FAO总量：9791640.0,国家总量：3320763.1450000005; 种类：PRODUCTION_SOYBEANS,FAO总量：106877870.0,国家总量：4842693.037825386; 种类：PRODUCTION_SUNFLOWER,FAO总量：1006540.0,国家总量：788489.7048; "
2014,1455,MISSISSIPPI,LEFLORE,,,,,1219.2,5551.35,,,,,,,362.87199999999996,,,160.5073574,,,,,215.038,,,,,1231.8999999999999,5616.66,,,,,,362.87199999999996,,,161.74202938000002,,,223.204,,,,,2329.844139097628,43778.44596610036,,,,,,,25965.278158399564,,,209981.69908415087,,,,,12938.093231042474,,,,,,,5.08508,279.5268,,,,,,,319.78094999999996,,,0.07321604841399999,,,,,1.581482,"种类：PRODUCTION_CHICKPEAS,FAO总量：127369.0,国家总量：880.583841068; 种类：PRODUCTION_CORN,FAO总量：3447520.0,国家总量：361191091.18; 种类：PRODUCTION_LENTILS,FAO总量：156310.0,国家总量：115860.4937; 种类：PRODUCTION_OATS,FAO总量：1019410.0,国家总量：814129.14; 种类：PRODUCTION_PEAS,FAO总量：778140.0,国家总量：607901.318; 种类：PRODUCTION_SAFFLOWER,FAO总量：94640.0,国家总量：10283.112000000001; 种类：PRODUCTION_COTTON,FAO总量：9791640.0,国家总量：3320763.1450000005; 种类：PRODUCTION_SOYBEANS,FAO总量：106877870.0,国家总量：4842693.037825386; 种类：PRODUCTION_SUNFLOWER,FAO总量：1006540.0,国家总量：788489.7048; "
2014,1457,MISSISSIPPI,LOWNDES,,,,,218.44,1915.76,,,,,,,,,,,,,,,46.274,,,,,228.6,1937.53,,,,,,,,,,,,59.884,,,,,359.29542290766756,12741.967044385514,,,,,,,,,,,,,,,2677.8188604554143,,,,,,,4.37642,235.7691,,,,,,,,,,,,,,,1.521598,"种类：PRODUCTION_CHICKPEAS,FAO总量：127369.0,国家总量：880.583841068; 种类：PRODUCTION_CORN,FAO总量：3447520.0,国家总量：361191091.18; 种类：PRODUCTION_LENTILS,FAO总量：156310.0,国家总量：115860.4937; 种类：PRODUCTION_OATS,FAO总量：1019410.0,国家总量：814129.14; 种类：PRODUCTION_PEAS,FAO总量：778140.0,国家总量：607901.318; 种类：PRODUCTION_SAFFLOWER,FAO总量：94640.0,国家总量：10283.112000000001; 种类：PRODUCTION_COTTON,FAO总量：9791640.0,国家总量：3320763.1450000005; 种类：PRODUCTION_SOYBEANS,FAO总量：106877870.0,国家总量：4842693.037825386; 种类：PRODUCTION_SUNFLOWER,FAO总量：1006540.0,国家总量：788489.7048; "
2014,1458,MISSISSIPPI,MADISON,,,,,266.7,1480.3600000000001,,,,,,,,,,18.890481293999997,,,,,29.942,,,,,271.78,1523.9,,,,,,,,,19.13741569,,,29.942,,,,,402.4496639856465,9436.116652517232,,,,,,,,,,17929.919283333933,,,,,1353.003213703788,,,,,,,4.01574,225.9726,,,,,,,,,,0.053090895140000004,,,,,1.186792,"种类：PRODUCTION_CHICKPEAS,FAO总量：127369.0,国家总量：880.583841068; 种类：PRODUCTION_CORN,FAO总量：3447520.0,国家总量：361191091.18; 种类：PRODUCTION_LENTILS,FAO总量：156310.0,国家总量：115860.4937; 种类：PRODUCTION_OATS,FAO总量：1019410.0,国家总量：814129.14; 种类：PRODUCTION_PEAS,FAO总量：778140.0,国家总量：607901.318; 种类：PRODUCTION_SAFFLOWER,FAO总量：94640.0,国家总量：10283.112000000001; 种类：PRODUCTION_COTTON,FAO总量：9791640.0,国家总量：3320763.1450000005; 种类：PRODUCTION_SOYBEANS,FAO总量：106877870.0,国家总量：4842693.037825386; 种类：PRODUCTION_SUNFLOWER,FAO总量：1006540.0,国家总量：788489.7048; "
2014,1460,MISSISSIPPI,MARSHALL,,,,,73.66,,,,,,,,,,,29.63212752,,,,,157.876,,,,,88.89999999999999,,,,,,,,,,29.755594717999998,,,163.32,,,,,105.4612071287688,,,,,,,,,,,25069.188055725248,,,,,9442.834928974355,,,,,,,3.81,,,,,,,,,,,0.047287936834,,,,,1.573316,"种类：PRODUCTION_CHICKPEAS,FAO总量：127369.0,国家总量：880.583841068; 种类：PRODUCTION_CORN,FAO总量：3447520.0,国家总量：361191091.18; 种类：PRODUCTION_LENTILS,FAO总量：156310.0,国家总量：115860.4937; 种类：PRODUCTION_OATS,FAO总量：1019410.0,国家总量：814129.14; 种类：PRODUCTION_PEAS,FAO总量：778140.0,国家总量：607901.318; 种类：PRODUCTION_SAFFLOWER,FAO总量：94640.0,国家总量：10283.112000000001; 种类：PRODUCTION_COTTON,FAO总量：9791640.0,国家总量：3320763.1450000005; 种类：PRODUCTION_SOYBEANS,FAO总量：106877870.0,国家总量：4842693.037825386; 种类：PRODUCTION_SUNFLOWER,FAO总量：1006540.0,国家总量：788489.7048; "
2014,1461,MISSISSIPPI,MONROE,,,,,271.78,631.33,,,,,,,,,,54.572501516,,,,,186.457,,,,,284.47999999999996,653.1,,,,,,,,,54.819435912,,,187.818,,,,,400.02526841946786,4525.48451702357,,,,,,,,,,48285.43612472298,,,,,11838.778119908147,,,,,,,3.9166799999999995,254.0559,,,,,,,,,,0.049510346398000005,,,,,1.668586,"种类：PRODUCTION_CHICKPEAS,FAO总量：127369.0,国家总量：880.583841068; 种类：PRODUCTION_CORN,FAO总量：3447520.0,国家总量：361191091.18; 种类：PRODUCTION_LENTILS,FAO总量：156310.0,国家总量：115860.4937; 种类：PRODUCTION_OATS,FAO总量：1019410.0,国家总量：814129.14; 种类：PRODUCTION_PEAS,FAO总量：778140.0,国家总量：607901.318; 种类：PRODUCTION_SAFFLOWER,FAO总量：94640.0,国家总量：10283.112000000001; 种类：PRODUCTION_COTTON,FAO总量：9791640.0,国家总量：3320763.1450000005; 种类：PRODUCTION_SOYBEANS,FAO总量：106877870.0,国家总量：4842693.037825386; 种类：PRODUCTION_SUNFLOWER,FAO总量：1006540.0,国家总量：788489.7048; "
2014,1462,MISSISSIPPI,MONTGOMERY,,,,,88.89999999999999,1632.75,,,,,,,,,,,,,,,,,,,,91.44,1676.29,,,,,,,,,,,,,,,,,139.40274505526912,10848.324586907567,,,,,,,,,,,,,,,,,,,,,,4.17322,235.5514,,,,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：127369.0,国家总量：880.583841068; 种类：PRODUCTION_CORN,FAO总量：3447520.0,国家总量：361191091.18; 种类：PRODUCTION_LENTILS,FAO总量：156310.0,国家总量：115860.4937; 种类：PRODUCTION_OATS,FAO总量：1019410.0,国家总量：814129.14; 种类：PRODUCTION_PEAS,FAO总量：778140.0,国家总量：607901.318; 种类：PRODUCTION_SAFFLOWER,FAO总量：94640.0,国家总量：10283.112000000001; 种类：PRODUCTION_COTTON,FAO总量：9791640.0,国家总量：3320763.1450000005; 种类：PRODUCTION_SOYBEANS,FAO总量：106877870.0,国家总量：4842693.037825386; 种类：PRODUCTION_SUNFLOWER,FAO总量：1006540.0,国家总量：788489.7048; "
2014,1465,MISSISSIPPI,NOXUBEE,,,,,642.62,3156.65,,,,,,,,,,29.01479153,,,,,84.382,,,,,652.78,3178.42,,,,,,,,,29.261725926,,,87.104,,,,,1151.8303334914494,25740.699167751092,,,,,,,,,,32371.95153282782,,,,,5355.637720910829,,,,,,,4.77012,288.8879,,,,,,,,,,0.062474402188,,,,,1.668586,"种类：PRODUCTION_CHICKPEAS,FAO总量：127369.0,国家总量：880.583841068; 种类：PRODUCTION_CORN,FAO总量：3447520.0,国家总量：361191091.18; 种类：PRODUCTION_LENTILS,FAO总量：156310.0,国家总量：115860.4937; 种类：PRODUCTION_OATS,FAO总量：1019410.0,国家总量：814129.14; 种类：PRODUCTION_PEAS,FAO总量：778140.0,国家总量：607901.318; 种类：PRODUCTION_SAFFLOWER,FAO总量：94640.0,国家总量：10283.112000000001; 种类：PRODUCTION_COTTON,FAO总量：9791640.0,国家总量：3320763.1450000005; 种类：PRODUCTION_SOYBEANS,FAO总量：106877870.0,国家总量：4842693.037825386; 种类：PRODUCTION_SUNFLOWER,FAO总量：1006540.0,国家总量：788489.7048; "
2014,1467,MISSISSIPPI,PANOLA,,,,,172.72,2525.32,,,,,,,,,302.26,45.68286326,,,,,223.204,,,,,210.82,2547.09,,,,,,,,314.96,46.053264854,,,234.092,,,,,261.83472114728806,18005.65116347676,,,,,,,,,24635.82400898549,45506.0261446317,,,,,14347.471578650588,,,,,,,4.03352,252.74970000000002,,,,,,,,,2.00914,0.055683706298,,,,,1.6903620000000001,"种类：PRODUCTION_CHICKPEAS,FAO总量：127369.0,国家总量：880.583841068; 种类：PRODUCTION_CORN,FAO总量：3447520.0,国家总量：361191091.18; 种类：PRODUCTION_LENTILS,FAO总量：156310.0,国家总量：115860.4937; 种类：PRODUCTION_OATS,FAO总量：1019410.0,国家总量：814129.14; 种类：PRODUCTION_PEAS,FAO总量：778140.0,国家总量：607901.318; 种类：PRODUCTION_SAFFLOWER,FAO总量：94640.0,国家总量：10283.112000000001; 种类：PRODUCTION_COTTON,FAO总量：9791640.0,国家总量：3320763.1450000005; 种类：PRODUCTION_SOYBEANS,FAO总量：106877870.0,国家总量：4842693.037825386; 种类：PRODUCTION_SUNFLOWER,FAO总量：1006540.0,国家总量：788489.7048; "
2014,1471,MISSISSIPPI,PONTOTOC,,,,,,,,,,,,,,,38.1,34.323881044000004,,,,,,,,,,,,,,,,,,,38.1,34.57081544,,,,,,,,,,,,,,,,,,2801.3104877379897,29701.538022544046,,,,,,,,,,,,,,,,,,,,,,1.8110199999999999,0.048399141616,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：127369.0,国家总量：880.583841068; 种类：PRODUCTION_CORN,FAO总量：3447520.0,国家总量：361191091.18; 种类：PRODUCTION_LENTILS,FAO总量：156310.0,国家总量：115860.4937; 种类：PRODUCTION_OATS,FAO总量：1019410.0,国家总量：814129.14; 种类：PRODUCTION_PEAS,FAO总量：778140.0,国家总量：607901.318; 种类：PRODUCTION_SAFFLOWER,FAO总量：94640.0,国家总量：10283.112000000001; 种类：PRODUCTION_COTTON,FAO总量：9791640.0,国家总量：3320763.1450000005; 种类：PRODUCTION_SOYBEANS,FAO总量：106877870.0,国家总量：4842693.037825386; 种类：PRODUCTION_SUNFLOWER,FAO总量：1006540.0,国家总量：788489.7048; "
2014,1472,MISSISSIPPI,PRENTISS,,,,,,348.32,,,,,,,,,,26.668914768,,,,,46.274,,,,,,348.32,,,,,,,,,26.792381966,,,46.274,,,,,,2246.694441075532,,,,,,,,,,22071.785136018963,,,,,2339.568057029467,,,,,,,,228.585,,,,,,,,,,0.04630019925,,,,,1.328336,"种类：PRODUCTION_CHICKPEAS,FAO总量：127369.0,国家总量：880.583841068; 种类：PRODUCTION_CORN,FAO总量：3447520.0,国家总量：361191091.18; 种类：PRODUCTION_LENTILS,FAO总量：156310.0,国家总量：115860.4937; 种类：PRODUCTION_OATS,FAO总量：1019410.0,国家总量：814129.14; 种类：PRODUCTION_PEAS,FAO总量：778140.0,国家总量：607901.318; 种类：PRODUCTION_SAFFLOWER,FAO总量：94640.0,国家总量：10283.112000000001; 种类：PRODUCTION_COTTON,FAO总量：9791640.0,国家总量：3320763.1450000005; 种类：PRODUCTION_SOYBEANS,FAO总量：106877870.0,国家总量：4842693.037825386; 种类：PRODUCTION_SUNFLOWER,FAO总量：1006540.0,国家总量：788489.7048; "
2014,1473,MISSISSIPPI,QUITMAN,,,,,233.67999999999998,3396.12,,,,,,,784.7107,,378.46,90.00758734200001,,,,,136.1,,,,,241.29999999999998,3417.89,,,,,,784.7107,,388.62,90.871857728,,,160.598,,,,,445.36146550700767,26125.84678622118,,,,,,,57316.9704028501,,32489.965563391073,76297.52886525076,,,,,7046.891738040564,,,,,,,5.07238,272.5604,,,,,,,326.5848,,2.11582,0.047411404032,,,,,1.361,"种类：PRODUCTION_CHICKPEAS,FAO总量：127369.0,国家总量：880.583841068; 种类：PRODUCTION_CORN,FAO总量：3447520.0,国家总量：361191091.18; 种类：PRODUCTION_LENTILS,FAO总量：156310.0,国家总量：115860.4937; 种类：PRODUCTION_OATS,FAO总量：1019410.0,国家总量：814129.14; 种类：PRODUCTION_PEAS,FAO总量：778140.0,国家总量：607901.318; 种类：PRODUCTION_SAFFLOWER,FAO总量：94640.0,国家总量：10283.112000000001; 种类：PRODUCTION_COTTON,FAO总量：9791640.0,国家总量：3320763.1450000005; 种类：PRODUCTION_SOYBEANS,FAO总量：106877870.0,国家总量：4842693.037825386; 种类：PRODUCTION_SUNFLOWER,FAO总量：1006540.0,国家总量：788489.7048; "
2014,1474,MISSISSIPPI,RANKIN,,,,,,500.71000000000004,,,,,,,,,,10.618179028,,,,,,,,,,,522.48,,,,,,,,,10.618179028,,,,,,,,,2760.224599035653,,,,,,,,,,11035.892568009485,,,,,,,,,,,,,195.2769,,,,,,,,,,0.05815305025800001,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：127369.0,国家总量：880.583841068; 种类：PRODUCTION_CORN,FAO总量：3447520.0,国家总量：361191091.18; 种类：PRODUCTION_LENTILS,FAO总量：156310.0,国家总量：115860.4937; 种类：PRODUCTION_OATS,FAO总量：1019410.0,国家总量：814129.14; 种类：PRODUCTION_PEAS,FAO总量：778140.0,国家总量：607901.318; 种类：PRODUCTION_SAFFLOWER,FAO总量：94640.0,国家总量：10283.112000000001; 种类：PRODUCTION_COTTON,FAO总量：9791640.0,国家总量：3320763.1450000005; 种类：PRODUCTION_SOYBEANS,FAO总量：106877870.0,国家总量：4842693.037825386; 种类：PRODUCTION_SUNFLOWER,FAO总量：1006540.0,国家总量：788489.7048; "
2014,1475,MISSISSIPPI,SCOTT,,,,,,,,,,,,,,,,7.778433474000001,,,,,,,,,,,,,,,,,,,,7.778433474000001,,,,,,,,,,,,,,,,,,,6676.033775709443,,,,,,,,,,,,,,,,,,,,,,,0.048028740022,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：127369.0,国家总量：880.583841068; 种类：PRODUCTION_CORN,FAO总量：3447520.0,国家总量：361191091.18; 种类：PRODUCTION_LENTILS,FAO总量：156310.0,国家总量：115860.4937; 种类：PRODUCTION_OATS,FAO总量：1019410.0,国家总量：814129.14; 种类：PRODUCTION_PEAS,FAO总量：778140.0,国家总量：607901.318; 种类：PRODUCTION_SAFFLOWER,FAO总量：94640.0,国家总量：10283.112000000001; 种类：PRODUCTION_COTTON,FAO总量：9791640.0,国家总量：3320763.1450000005; 种类：PRODUCTION_SOYBEANS,FAO总量：106877870.0,国家总量：4842693.037825386; 种类：PRODUCTION_SUNFLOWER,FAO总量：1006540.0,国家总量：788489.7048; "
2014,1476,MISSISSIPPI,SHARKEY,,,,,586.74,1741.6000000000001,,,,,,,,,,105.07058549800001,,,,,97.992,,,,,596.9,1763.3700000000001,,,,,,,,,105.811388686,,,103.436,,,,,1129.7683338392244,14507.226962373434,,,,,,,,,,139460.98311869765,,,,,6173.077162523534,,,,,,,5.12318,295.20120000000003,,,,,,,,,,0.07420378599800001,,,,,1.654976,"种类：PRODUCTION_CHICKPEAS,FAO总量：127369.0,国家总量：880.583841068; 种类：PRODUCTION_CORN,FAO总量：3447520.0,国家总量：361191091.18; 种类：PRODUCTION_LENTILS,FAO总量：156310.0,国家总量：115860.4937; 种类：PRODUCTION_OATS,FAO总量：1019410.0,国家总量：814129.14; 种类：PRODUCTION_PEAS,FAO总量：778140.0,国家总量：607901.318; 种类：PRODUCTION_SAFFLOWER,FAO总量：94640.0,国家总量：10283.112000000001; 种类：PRODUCTION_COTTON,FAO总量：9791640.0,国家总量：3320763.1450000005; 种类：PRODUCTION_SOYBEANS,FAO总量：106877870.0,国家总量：4842693.037825386; 种类：PRODUCTION_SUNFLOWER,FAO总量：1006540.0,国家总量：788489.7048; "
2014,1480,MISSISSIPPI,SUNFLOWER,,,,,718.8199999999999,1240.89,,,,,,,1197.4776,,200.66,264.21980371999996,,,,,285.81,,,,,736.6,1262.66,,,,,,1211.0853,,203.2,268.54115565,,,304.86400000000003,,,,,1277.6564633761186,9564.49919200726,,,,,,,88254.32310221979,,15132.312728154746,337262.32670186023,,,,,15080.348319406807,,,,,,,4.72948,273.2135,,,,,,,329.30634,,1.85928,0.07136404044400001,,,,,1.38822,"种类：PRODUCTION_CHICKPEAS,FAO总量：127369.0,国家总量：880.583841068; 种类：PRODUCTION_CORN,FAO总量：3447520.0,国家总量：361191091.18; 种类：PRODUCTION_LENTILS,FAO总量：156310.0,国家总量：115860.4937; 种类：PRODUCTION_OATS,FAO总量：1019410.0,国家总量：814129.14; 种类：PRODUCTION_PEAS,FAO总量：778140.0,国家总量：607901.318; 种类：PRODUCTION_SAFFLOWER,FAO总量：94640.0,国家总量：10283.112000000001; 种类：PRODUCTION_COTTON,FAO总量：9791640.0,国家总量：3320763.1450000005; 种类：PRODUCTION_SOYBEANS,FAO总量：106877870.0,国家总量：4842693.037825386; 种类：PRODUCTION_SUNFLOWER,FAO总量：1006540.0,国家总量：788489.7048; "
2014,1481,MISSISSIPPI,TALLAHATCHIE,,,,,789.9399999999999,3548.51,,,,,,,589.6669999999999,,121.92,147.913703204,,,,,283.088,,,,,812.8,3592.05,,,,,,589.6669999999999,,124.46,148.77797359,,,321.196,,,,,1461.9105264056916,29720.55789194203,,,,,,,44426.40677811273,,11755.031859760345,168944.52820162667,,,,,14657.53481512437,,,,,,,4.92506,296.7251,,,,,,,336.56377999999995,,2.3749,0.06395600856400001,,,,,1.361,"种类：PRODUCTION_CHICKPEAS,FAO总量：127369.0,国家总量：880.583841068; 种类：PRODUCTION_CORN,FAO总量：3447520.0,国家总量：361191091.18; 种类：PRODUCTION_LENTILS,FAO总量：156310.0,国家总量：115860.4937; 种类：PRODUCTION_OATS,FAO总量：1019410.0,国家总量：814129.14; 种类：PRODUCTION_PEAS,FAO总量：778140.0,国家总量：607901.318; 种类：PRODUCTION_SAFFLOWER,FAO总量：94640.0,国家总量：10283.112000000001; 种类：PRODUCTION_COTTON,FAO总量：9791640.0,国家总量：3320763.1450000005; 种类：PRODUCTION_SOYBEANS,FAO总量：106877870.0,国家总量：4842693.037825386; 种类：PRODUCTION_SUNFLOWER,FAO总量：1006540.0,国家总量：788489.7048; "
2014,1482,MISSISSIPPI,TATE,,,,,106.67999999999999,1240.89,,,,,,,,,,22.347562837999998,,,,,68.05,,,,,127.0,1262.66,,,,,,,,,22.471030036,,,70.772,,,,,163.4042611604372,9371.925382772217,,,,,,,,,,21935.539548759592,,,,,4228.135042824338,,,,,,,4.0767,267.5533,,,,,,,,,,0.05494290311,,,,,1.6332,"种类：PRODUCTION_CHICKPEAS,FAO总量：127369.0,国家总量：880.583841068; 种类：PRODUCTION_CORN,FAO总量：3447520.0,国家总量：361191091.18; 种类：PRODUCTION_LENTILS,FAO总量：156310.0,国家总量：115860.4937; 种类：PRODUCTION_OATS,FAO总量：1019410.0,国家总量：814129.14; 种类：PRODUCTION_PEAS,FAO总量：778140.0,国家总量：607901.318; 种类：PRODUCTION_SAFFLOWER,FAO总量：94640.0,国家总量：10283.112000000001; 种类：PRODUCTION_COTTON,FAO总量：9791640.0,国家总量：3320763.1450000005; 种类：PRODUCTION_SOYBEANS,FAO总量：106877870.0,国家总量：4842693.037825386; 种类：PRODUCTION_SUNFLOWER,FAO总量：1006540.0,国家总量：788489.7048; "
