year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_FLAXSEED","AREA PLANTED, NET_OATS","AREA PLANTED, NET_SORGHUM","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1976,-36,UTAH,OTHER (COMBINED) COUNTIES,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,561.6861917358789,,,,,,,,,,,,,,,,,,,12.0,,,,,"种类：PRODUCTION_CORN,FAO总量：2702630.0,国家总量：162173804.43; 种类：PRODUCTION_RYE,FAO总量：378246.0,国家总量：231140.0; 种类：PRODUCTION_COTTON,FAO总量：6043038.0,国家总量：2303149.9659; 种类：PRODUCTION_SOYBEANS,FAO总量：35071008.0,国家总量：1588349.695096504; 种类：PRODUCTION_SUGARCANE,FAO总量：25509904.0,国家总量：17746000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：463000.0,国家总量：660940.56; 种类：PRODUCTION_WHEAT,FAO总量：58481200.0,国家总量：116977877.5948; "
1976,846,IOWA,JACKSON,,,2729.23,,,103100.0,361.548,,,,1.524,6.9141630880000005,,,,,10.888,,,,,,,,,2748.2799999999997,,,421.08,,,2.54,7.037630286,,,11.432400000000001,,,3288.5520976243647,,,,19117.19300600269,,,,88.49962397117253,4470.92685417319,,,,,209.56626816667216,,,,,2.4155399999999996,,,,0.7521359999999999,,,,1.4808199999999998,0.036175889014,,,,,2.09594,"种类：PRODUCTION_CORN,FAO总量：2702630.0,国家总量：162173804.43; 种类：PRODUCTION_RYE,FAO总量：378246.0,国家总量：231140.0; 种类：PRODUCTION_COTTON,FAO总量：6043038.0,国家总量：2303149.9659; 种类：PRODUCTION_SOYBEANS,FAO总量：35071008.0,国家总量：1588349.695096504; 种类：PRODUCTION_SUGARCANE,FAO总量：25509904.0,国家总量：17746000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：463000.0,国家总量：660940.56; 种类：PRODUCTION_WHEAT,FAO总量：58481200.0,国家总量：116977877.5948; "
1976,847,IOWA,JASPER,,,4634.23,,,61900.0,313.632,,,,26.669999999999998,86.303571402,,,,,33.7528,,,,,,,,,4655.82,,,378.972,,,29.209999999999997,86.4270386,,,38.108000000000004,,,8046.772477260802,,,,17044.06595655236,,,,1747.235433259435,65182.84212395182,,,,,674.9666818874634,,,,,3.2156399999999996,,,,0.7739159999999999,,,,1.67132,0.042225781716000006,,,,,2.1776,"种类：PRODUCTION_CORN,FAO总量：2702630.0,国家总量：162173804.43; 种类：PRODUCTION_RYE,FAO总量：378246.0,国家总量：231140.0; 种类：PRODUCTION_COTTON,FAO总量：6043038.0,国家总量：2303149.9659; 种类：PRODUCTION_SOYBEANS,FAO总量：35071008.0,国家总量：1588349.695096504; 种类：PRODUCTION_SUGARCANE,FAO总量：25509904.0,国家总量：17746000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：463000.0,国家总量：660940.56; 种类：PRODUCTION_WHEAT,FAO总量：58481200.0,国家总量：116977877.5948; "
1976,848,IOWA,JEFFERSON,,,2081.5299999999997,,,41000.0,156.816,,,,,59.387722237999995,,,,,176.93,,,,,,,,,2092.96,,,175.692,,,,59.51118943600001,,,196.5284,,,3672.4775388066655,,,,7344.792975195456,,,,,43564.27507907779,,,,,2563.784735233833,,,,,3.16484,,,,0.666468,,,,,0.040991109736,,,,,1.5787600000000002,"种类：PRODUCTION_CORN,FAO总量：2702630.0,国家总量：162173804.43; 种类：PRODUCTION_RYE,FAO总量：378246.0,国家总量：231140.0; 种类：PRODUCTION_COTTON,FAO总量：6043038.0,国家总量：2303149.9659; 种类：PRODUCTION_SOYBEANS,FAO总量：35071008.0,国家总量：1588349.695096504; 种类：PRODUCTION_SUGARCANE,FAO总量：25509904.0,国家总量：17746000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：463000.0,国家总量：660940.56; 种类：PRODUCTION_WHEAT,FAO总量：58481200.0,国家总量：116977877.5948; "
1976,849,IOWA,JOHNSON,,,3589.02,,,53800.0,286.044,,,,3.81,58.27651745600001,,,,,16.8764,,,,,,,,,3604.2599999999998,,,322.344,,,11.43,58.39998465400001,,,17.9652,,,6690.123040668436,,,,17073.682057258793,,,,247.79894711928307,45227.24177483733,,,,,293.93710340260503,,,,,3.3705799999999995,,,,0.84942,,,,1.6586199999999998,0.043336986498,,,,,1.894512,"种类：PRODUCTION_CORN,FAO总量：2702630.0,国家总量：162173804.43; 种类：PRODUCTION_RYE,FAO总量：378246.0,国家总量：231140.0; 种类：PRODUCTION_COTTON,FAO总量：6043038.0,国家总量：2303149.9659; 种类：PRODUCTION_SOYBEANS,FAO总量：35071008.0,国家总量：1588349.695096504; 种类：PRODUCTION_SUGARCANE,FAO总量：25509904.0,国家总量：17746000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：463000.0,国家总量：660940.56; 种类：PRODUCTION_WHEAT,FAO总量：58481200.0,国家总量：116977877.5948; "
1976,850,IOWA,JONES,,,3796.0299999999997,,,63400.0,306.372,,,,0.254,34.57081544,,,,,14.1544,,,,,,,,,3815.08,,,360.096,,,3.81,34.817749836,,,15.2432,,,5000.343149599256,,,,17725.236272800325,,,,15.171364109343862,23336.05723885518,,,,,255.83414555411923,,,,,2.55524,,,,0.823284,,,,1.524,0.037780962588000004,,,,,1.9707280000000003,"种类：PRODUCTION_CORN,FAO总量：2702630.0,国家总量：162173804.43; 种类：PRODUCTION_RYE,FAO总量：378246.0,国家总量：231140.0; 种类：PRODUCTION_COTTON,FAO总量：6043038.0,国家总量：2303149.9659; 种类：PRODUCTION_SOYBEANS,FAO总量：35071008.0,国家总量：1588349.695096504; 种类：PRODUCTION_SUGARCANE,FAO总量：25509904.0,国家总量：17746000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：463000.0,国家总量：660940.56; 种类：PRODUCTION_WHEAT,FAO总量：58481200.0,国家总量：116977877.5948; "
1976,851,IOWA,KEOKUK,,,3463.29,,,49400.0,181.5,,,,,52.967427942,,,,,41.918800000000005,,,,,,,,,3487.42,,,229.416,,,,53.461296734,,,45.729600000000005,,,6176.247091831266,,,,9876.969585595503,,,,,38957.03947935054,,,,,718.5129194285901,,,,,3.1902399999999997,,,,0.775368,,,,,0.041114576933999995,,,,,1.867292,"种类：PRODUCTION_CORN,FAO总量：2702630.0,国家总量：162173804.43; 种类：PRODUCTION_RYE,FAO总量：378246.0,国家总量：231140.0; 种类：PRODUCTION_COTTON,FAO总量：6043038.0,国家总量：2303149.9659; 种类：PRODUCTION_SOYBEANS,FAO总量：35071008.0,国家总量：1588349.695096504; 种类：PRODUCTION_SUGARCANE,FAO总量：25509904.0,国家总量：17746000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：463000.0,国家总量：660940.56; 种类：PRODUCTION_WHEAT,FAO总量：58481200.0,国家总量：116977877.5948; "
1976,852,IOWA,KOSSUTH,,,7070.09,,,24100.0,190.212,,,,0.254,267.676885264,,,,,21.2316,,,,,,,,,7101.84,,,235.224,,,6.35,268.29422125400004,,,21.776,,,10783.775677574762,,,,13756.678778138265,,,,12.642803424453218,200319.33246624755,,,,,446.3489347965484,,,,,2.77622,,,,1.029468,,,,1.27,0.041855380122,,,,,2.2919240000000003,"种类：PRODUCTION_CORN,FAO总量：2702630.0,国家总量：162173804.43; 种类：PRODUCTION_RYE,FAO总量：378246.0,国家总量：231140.0; 种类：PRODUCTION_COTTON,FAO总量：6043038.0,国家总量：2303149.9659; 种类：PRODUCTION_SOYBEANS,FAO总量：35071008.0,国家总量：1588349.695096504; 种类：PRODUCTION_SUGARCANE,FAO总量：25509904.0,国家总量：17746000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：463000.0,国家总量：660940.56; 种类：PRODUCTION_WHEAT,FAO总量：58481200.0,国家总量：116977877.5948; "
1976,853,IOWA,LEE,,,2540.0,,,33500.0,60.984,,,,0.508,47.905272823999994,,,,,389.24600000000004,,,,,,,,,2552.7,,,71.148,,,6.35,48.522608813999994,,,420.27680000000004,,,3896.398771866685,,,,2887.5698188772462,,,,37.92841027335966,32904.93117675025,,,,,6915.68684950018,,,,,2.79908,,,,0.673728,,,,1.905,0.038398298578,,,,,1.93262,"种类：PRODUCTION_CORN,FAO总量：2702630.0,国家总量：162173804.43; 种类：PRODUCTION_RYE,FAO总量：378246.0,国家总量：231140.0; 种类：PRODUCTION_COTTON,FAO总量：6043038.0,国家总量：2303149.9659; 种类：PRODUCTION_SOYBEANS,FAO总量：35071008.0,国家总量：1588349.695096504; 种类：PRODUCTION_SUGARCANE,FAO总量：25509904.0,国家总量：17746000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：463000.0,国家总量：660940.56; 种类：PRODUCTION_WHEAT,FAO总量：58481200.0,国家总量：116977877.5948; "
1976,854,IOWA,LINN,,,4246.88,,,49300.0,312.18,,,,0.508,80.25367870000001,,,,,30.4864,,,,,,,,,4267.2,,,339.768,,,49.53,80.377145898,,,33.208400000000005,,,6480.170428952425,,,,18480.446840814373,,,,30.342728218687725,56268.25016471624,,,,,560.6578083420059,,,,,2.80416,,,,0.84216,,,,1.524,0.039262568963999996,,,,,2.003392,"种类：PRODUCTION_CORN,FAO总量：2702630.0,国家总量：162173804.43; 种类：PRODUCTION_RYE,FAO总量：378246.0,国家总量：231140.0; 种类：PRODUCTION_COTTON,FAO总量：6043038.0,国家总量：2303149.9659; 种类：PRODUCTION_SOYBEANS,FAO总量：35071008.0,国家总量：1588349.695096504; 种类：PRODUCTION_SUGARCANE,FAO总量：25509904.0,国家总量：17746000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：463000.0,国家总量：660940.56; 种类：PRODUCTION_WHEAT,FAO总量：58481200.0,国家总量：116977877.5948; "
1976,855,IOWA,LOUISA,,,2132.33,,,13400.0,56.628,,,,,52.843960744,,,,,103.436,,,,,,,,,2153.92,,,68.244,,,,52.967427942,,,115.4128,,,3851.1065753876264,,,,3242.963027354446,,,,,38411.804497134304,,,,,1671.086865640736,,,,,3.2156399999999996,,,,0.8160240000000001,,,,,0.040620708141999994,,,,,1.7584119999999999,"种类：PRODUCTION_CORN,FAO总量：2702630.0,国家总量：162173804.43; 种类：PRODUCTION_RYE,FAO总量：378246.0,国家总量：231140.0; 种类：PRODUCTION_COTTON,FAO总量：6043038.0,国家总量：2303149.9659; 种类：PRODUCTION_SOYBEANS,FAO总量：35071008.0,国家总量：1588349.695096504; 种类：PRODUCTION_SUGARCANE,FAO总量：25509904.0,国家总量：17746000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：463000.0,国家总量：660940.56; 种类：PRODUCTION_WHEAT,FAO总量：58481200.0,国家总量：116977877.5948; "
1976,856,IOWA,LUCAS,,,1167.1299999999999,,,61200.0,130.68,,,,1.524,24.07610361,,,,,14.6988,,,,,,,,,1176.02,,,174.24,,,8.889999999999999,24.199570808,,,16.8764,,,1717.717133757198,,,,6382.2697022363745,,,,101.14242739562575,15021.223760057488,,,,,204.12298847403127,,,,,2.70256,,,,0.695508,,,,1.69418,0.034941217033999994,,,,,1.513432,"种类：PRODUCTION_CORN,FAO总量：2702630.0,国家总量：162173804.43; 种类：PRODUCTION_RYE,FAO总量：378246.0,国家总量：231140.0; 种类：PRODUCTION_COTTON,FAO总量：6043038.0,国家总量：2303149.9659; 种类：PRODUCTION_SOYBEANS,FAO总量：35071008.0,国家总量：1588349.695096504; 种类：PRODUCTION_SUGARCANE,FAO总量：25509904.0,国家总量：17746000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：463000.0,国家总量：660940.56; 种类：PRODUCTION_WHEAT,FAO总量：58481200.0,国家总量：116977877.5948; "
1976,857,IOWA,LYON,,,4564.38,,,41400.0,444.312,,,,3.81,87.414776184,,,,,75.1272,,,,,,,,,4582.16,,,609.84,,,5.08,87.785177778,,,76.7604,,,3490.885461334552,,,,29083.010893717495,,,,182.05636931212635,54005.52498851884,,,,,1134.923815915614,,,,,1.6408399999999999,,,,0.932184,,,,1.2191999999999998,0.03457081544,,,,,1.644088,"种类：PRODUCTION_CORN,FAO总量：2702630.0,国家总量：162173804.43; 种类：PRODUCTION_RYE,FAO总量：378246.0,国家总量：231140.0; 种类：PRODUCTION_COTTON,FAO总量：6043038.0,国家总量：2303149.9659; 种类：PRODUCTION_SOYBEANS,FAO总量：35071008.0,国家总量：1588349.695096504; 种类：PRODUCTION_SUGARCANE,FAO总量：25509904.0,国家总量：17746000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：463000.0,国家总量：660940.56; 种类：PRODUCTION_WHEAT,FAO总量：58481200.0,国家总量：116977877.5948; "
1976,858,IOWA,MADISON,,,2298.7,,,49200.0,182.952,,,,2.54,54.695968714,,,,,26.1312,,,,,,,,,2313.94,,,223.608,,,6.35,54.819435912,,,31.030800000000003,,,3516.706246243175,,,,9684.464931003688,,,,161.8278838330012,37566.690274699125,,,,,449.0705746428688,,,,,2.7813,,,,0.7535879999999999,,,,1.6256,0.038398298578,,,,,1.872736,"种类：PRODUCTION_CORN,FAO总量：2702630.0,国家总量：162173804.43; 种类：PRODUCTION_RYE,FAO总量：378246.0,国家总量：231140.0; 种类：PRODUCTION_COTTON,FAO总量：6043038.0,国家总量：2303149.9659; 种类：PRODUCTION_SOYBEANS,FAO总量：35071008.0,国家总量：1588349.695096504; 种类：PRODUCTION_SUGARCANE,FAO总量：25509904.0,国家总量：17746000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：463000.0,国家总量：660940.56; 种类：PRODUCTION_WHEAT,FAO总量：58481200.0,国家总量：116977877.5948; "
1976,859,IOWA,MAHASKA,,,3806.19,,,45600.0,242.484,,,,,75.31499078,,,,,10.3436,,,,,,,,,3830.3199999999997,,,316.536,,,,75.438457978,,,11.432400000000001,,,6312.546972824321,,,,12631.2669512938,,,,,56459.08240849193,,,,,171.46331031818627,,,,,3.0759399999999997,,,,0.741972,,,,,0.04197884732,,,,,1.8074080000000001,"种类：PRODUCTION_CORN,FAO总量：2702630.0,国家总量：162173804.43; 种类：PRODUCTION_RYE,FAO总量：378246.0,国家总量：231140.0; 种类：PRODUCTION_COTTON,FAO总量：6043038.0,国家总量：2303149.9659; 种类：PRODUCTION_SOYBEANS,FAO总量：35071008.0,国家总量：1588349.695096504; 种类：PRODUCTION_SUGARCANE,FAO总量：25509904.0,国家总量：17746000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：463000.0,国家总量：660940.56; 种类：PRODUCTION_WHEAT,FAO总量：58481200.0,国家总量：116977877.5948; "
1976,860,IOWA,MARION,,,2373.63,,,47300.0,207.636,,,,0.254,48.028740022,,,,,42.4632,,,,,,,,,2387.6,,,239.58,,,7.62,48.15220722,,,45.1852,,,3766.448264211816,,,,10454.483549370952,,,,15.171364109343862,33913.61589385029,,,,,664.0801225021818,,,,,2.89306,,,,0.7172879999999999,,,,1.524,0.039509503359999996,,,,,1.703972,"种类：PRODUCTION_CORN,FAO总量：2702630.0,国家总量：162173804.43; 种类：PRODUCTION_RYE,FAO总量：378246.0,国家总量：231140.0; 种类：PRODUCTION_COTTON,FAO总量：6043038.0,国家总量：2303149.9659; 种类：PRODUCTION_SOYBEANS,FAO总量：35071008.0,国家总量：1588349.695096504; 种类：PRODUCTION_SUGARCANE,FAO总量：25509904.0,国家总量：17746000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：463000.0,国家总量：660940.56; 种类：PRODUCTION_WHEAT,FAO总量：58481200.0,国家总量：116977877.5948; "
1976,861,IOWA,MARSHALL,,,4414.5199999999995,,,31600.0,168.432,,,,0.254,74.69765479,,,,,,,,,,,,,,4432.3,,,194.568,,,3.81,74.821121988,,,,,,7524.43069730605,,,,9654.848830297255,,,,15.171364109343862,56431.82065938112,,,,,,,,,,3.05562,,,,0.8160240000000001,,,,1.524,0.042225781716000006,,,,,,"种类：PRODUCTION_CORN,FAO总量：2702630.0,国家总量：162173804.43; 种类：PRODUCTION_RYE,FAO总量：378246.0,国家总量：231140.0; 种类：PRODUCTION_COTTON,FAO总量：6043038.0,国家总量：2303149.9659; 种类：PRODUCTION_SOYBEANS,FAO总量：35071008.0,国家总量：1588349.695096504; 种类：PRODUCTION_SUGARCANE,FAO总量：25509904.0,国家总量：17746000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：463000.0,国家总量：660940.56; 种类：PRODUCTION_WHEAT,FAO总量：58481200.0,国家总量：116977877.5948; "
1976,862,IOWA,MILLS,,,2664.46,,,15500.0,74.05199999999999,,,,5.08,78.648605126,,,,,412.11080000000004,,,,,,,,,2679.7,,,107.448,,,6.35,79.01900672000001,,,483.9716,,,4021.693072406885,,,,4279.526552079611,,,,389.39834547315917,53760.16924652153,,,,,7860.0958761733655,,,,,2.8066999999999998,,,,0.823284,,,,1.9558,0.03827483138,,,,,2.0796080000000003,"种类：PRODUCTION_CORN,FAO总量：2702630.0,国家总量：162173804.43; 种类：PRODUCTION_RYE,FAO总量：378246.0,国家总量：231140.0; 种类：PRODUCTION_COTTON,FAO总量：6043038.0,国家总量：2303149.9659; 种类：PRODUCTION_SOYBEANS,FAO总量：35071008.0,国家总量：1588349.695096504; 种类：PRODUCTION_SUGARCANE,FAO总量：25509904.0,国家总量：17746000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：463000.0,国家总量：660940.56; 种类：PRODUCTION_WHEAT,FAO总量：58481200.0,国家总量：116977877.5948; "
1976,863,IOWA,MITCHELL,,,3465.83,,,32600.0,255.552,,,,1.524,83.34035865,,,,,94.1812,,,,,,,,,3495.04,,,278.784,,,4.318,83.587293046,,,96.3588,,,3756.2892668707186,,,,15726.149475116077,,,,80.9139419165006,47271.87295814824,,,,,2057.5597238182354,,,,,2.1386799999999995,,,,0.875556,,,,1.3538199999999998,0.031731069885999996,,,,,2.3790280000000004,"种类：PRODUCTION_CORN,FAO总量：2702630.0,国家总量：162173804.43; 种类：PRODUCTION_RYE,FAO总量：378246.0,国家总量：231140.0; 种类：PRODUCTION_COTTON,FAO总量：6043038.0,国家总量：2303149.9659; 种类：PRODUCTION_SOYBEANS,FAO总量：35071008.0,国家总量：1588349.695096504; 种类：PRODUCTION_SUGARCANE,FAO总量：25509904.0,国家总量：17746000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：463000.0,国家总量：660940.56; 种类：PRODUCTION_WHEAT,FAO总量：58481200.0,国家总量：116977877.5948; "
1976,864,IOWA,MONONA,,,4584.7,,,19500.0,151.008,,,,21.843999999999998,90.74839053000001,,,,,332.084,,,,,,,,,4620.26,,,219.252,,,24.13,91.11879212400001,,,412.11080000000004,,,3854.9161993905377,,,,8973.678514049288,,,,1251.6375390208686,45118.19477839408,,,,,5035.033715692771,,,,,1.56718,,,,0.8465159999999999,,,,1.46304,0.02778011955,,,,,1.649532,"种类：PRODUCTION_CORN,FAO总量：2702630.0,国家总量：162173804.43; 种类：PRODUCTION_RYE,FAO总量：378246.0,国家总量：231140.0; 种类：PRODUCTION_COTTON,FAO总量：6043038.0,国家总量：2303149.9659; 种类：PRODUCTION_SOYBEANS,FAO总量：35071008.0,国家总量：1588349.695096504; 种类：PRODUCTION_SUGARCANE,FAO总量：25509904.0,国家总量：17746000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：463000.0,国家总量：660940.56; 种类：PRODUCTION_WHEAT,FAO总量：58481200.0,国家总量：116977877.5948; "
1976,865,IOWA,MONROE,,,1151.8899999999999,,,55300.0,110.352,,,,4.064,23.952636411999997,,,,,21.776,,,,,,,,,1163.32,,,142.296,,,10.16,23.952636411999997,,,23.409200000000002,,,1691.8963488485758,,,,5789.947688107709,,,,275.6131146530802,15757.290986049415,,,,,291.2154635562846,,,,,2.6873199999999997,,,,0.746328,,,,1.7297399999999998,0.036793225004,,,,,1.458992,"种类：PRODUCTION_CORN,FAO总量：2702630.0,国家总量：162173804.43; 种类：PRODUCTION_RYE,FAO总量：378246.0,国家总量：231140.0; 种类：PRODUCTION_COTTON,FAO总量：6043038.0,国家总量：2303149.9659; 种类：PRODUCTION_SOYBEANS,FAO总量：35071008.0,国家总量：1588349.695096504; 种类：PRODUCTION_SUGARCANE,FAO总量：25509904.0,国家总量：17746000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：463000.0,国家总量：660940.56; 种类：PRODUCTION_WHEAT,FAO总量：58481200.0,国家总量：116977877.5948; "
1976,866,IOWA,MONTGOMERY,,,2552.7,,,30300.0,95.832,,,,13.462,71.117106048,,,,,174.208,,,,,,,,,2570.48,,,139.392,,,16.509999999999998,71.487507642,,,179.65200000000002,,,4157.99295339994,,,,4457.223156318211,,,,1006.3671525864762,45799.73850616439,,,,,3374.833409437317,,,,,3.0048199999999996,,,,0.662112,,,,1.9075399999999998,0.036052421816,,,,,2.112272,"种类：PRODUCTION_CORN,FAO总量：2702630.0,国家总量：162173804.43; 种类：PRODUCTION_RYE,FAO总量：378246.0,国家总量：231140.0; 种类：PRODUCTION_COTTON,FAO总量：6043038.0,国家总量：2303149.9659; 种类：PRODUCTION_SOYBEANS,FAO总量：35071008.0,国家总量：1588349.695096504; 种类：PRODUCTION_SUGARCANE,FAO总量：25509904.0,国家总量：17746000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：463000.0,国家总量：660940.56; 种类：PRODUCTION_WHEAT,FAO总量：58481200.0,国家总量：116977877.5948; "
1976,867,IOWA,MUSCATINE,,,2550.16,,,25300.0,133.584,,,,4.064,53.955165526,,,,,101.8028,,,,,,,,,2570.48,,,168.432,,,7.62,54.078632724,,,111.602,,,4789.543954771488,,,,7951.923039677339,,,,260.4417505437363,41056.194160883075,,,,,1785.3957391861936,,,,,3.3578799999999998,,,,0.8479679999999999,,,,1.63576,0.04259618331,,,,,1.9108440000000002,"种类：PRODUCTION_CORN,FAO总量：2702630.0,国家总量：162173804.43; 种类：PRODUCTION_RYE,FAO总量：378246.0,国家总量：231140.0; 种类：PRODUCTION_COTTON,FAO总量：6043038.0,国家总量：2303149.9659; 种类：PRODUCTION_SOYBEANS,FAO总量：35071008.0,国家总量：1588349.695096504; 种类：PRODUCTION_SUGARCANE,FAO总量：25509904.0,国家总量：17746000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：463000.0,国家总量：660940.56; 种类：PRODUCTION_WHEAT,FAO总量：58481200.0,国家总量：116977877.5948; "
1976,868,IOWA,O BRIEN,,,4415.79,,,19200.0,166.98,,,,2.286,134.826180216,,,,,11.9768,,,,,,,,,4437.38,,,225.06,,,4.826,135.073114612,,,12.5212,,,6222.385871422082,,,,13519.749972486798,,,,111.25667013518833,101168.35095022383,,,,,206.8446283203517,,,,,2.6873199999999997,,,,1.1528880000000001,,,,1.24206,0.04197884732,,,,,1.8781800000000002,"种类：PRODUCTION_CORN,FAO总量：2702630.0,国家总量：162173804.43; 种类：PRODUCTION_RYE,FAO总量：378246.0,国家总量：231140.0; 种类：PRODUCTION_COTTON,FAO总量：6043038.0,国家总量：2303149.9659; 种类：PRODUCTION_SOYBEANS,FAO总量：35071008.0,国家总量：1588349.695096504; 种类：PRODUCTION_SUGARCANE,FAO总量：25509904.0,国家总量：17746000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：463000.0,国家总量：660940.56; 种类：PRODUCTION_WHEAT,FAO总量：58481200.0,国家总量：116977877.5948; "
1976,869,IOWA,OSCEOLA,,,3004.8199999999997,,,16700.0,191.664,,,,,94.57587366800001,,,,,40.83,,,,,,,,,3014.98,,,258.456,,,,94.822808064,,,43.007600000000004,,,3428.2383110644523,,,,15089.403309927762,,,,,60521.08302600294,,,,,666.801762348502,,,,,2.25298,,,,1.120944,,,,,0.035805487420000004,,,,,1.7801880000000003,"种类：PRODUCTION_CORN,FAO总量：2702630.0,国家总量：162173804.43; 种类：PRODUCTION_RYE,FAO总量：378246.0,国家总量：231140.0; 种类：PRODUCTION_COTTON,FAO总量：6043038.0,国家总量：2303149.9659; 种类：PRODUCTION_SOYBEANS,FAO总量：35071008.0,国家总量：1588349.695096504; 种类：PRODUCTION_SUGARCANE,FAO总量：25509904.0,国家总量：17746000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：463000.0,国家总量：660940.56; 种类：PRODUCTION_WHEAT,FAO总量：58481200.0,国家总量：116977877.5948; "
1976,870,IOWA,PAGE,,,2851.15,,,32400.0,130.68,,,,39.37,89.01984975799999,,,,,394.1456,,,,,,,,,2867.66,,,175.692,,,52.07,89.51371855000001,,,424.632,,,4608.798460411132,,,,6337.845551176725,,,,3077.2583535119134,62429.40546375978,,,,,6806.821255647363,,,,,2.8981399999999997,,,,0.691152,,,,1.9939,0.039262568963999996,,,,,1.8781800000000002,"种类：PRODUCTION_CORN,FAO总量：2702630.0,国家总量：162173804.43; 种类：PRODUCTION_RYE,FAO总量：378246.0,国家总量：231140.0; 种类：PRODUCTION_COTTON,FAO总量：6043038.0,国家总量：2303149.9659; 种类：PRODUCTION_SOYBEANS,FAO总量：35071008.0,国家总量：1588349.695096504; 种类：PRODUCTION_SUGARCANE,FAO总量：25509904.0,国家总量：17746000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：463000.0,国家总量：660940.56; 种类：PRODUCTION_WHEAT,FAO总量：58481200.0,国家总量：116977877.5948; "
