year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_FLAXSEED","AREA PLANTED, NET_OATS","AREA PLANTED, NET_SORGHUM","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1972,-28,ILLINOIS,OTHER (COMBINED) COUNTIES,,,6477.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1769.077246780526,,,,,,,,,,,,,,,,3.4798,,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,787,INDIANA,VANDERBURGH,4.354,,787.4,,,3400.0,4.356,,,,2.54,33.459610657999995,,,,408.3,,792.48,,,,,8.708,,795.02,,,,,,5.08,,,,489.96000000000004,204.9720095546002,,1289.8645182572304,,,11400.0,154.6782844259132,,,,151.43840192443614,26199.062726258122,,,,7766.248611070382,1.02319,,4.70916,,,3.35,0.47916,,,,1.524,0.043830855290000005,,,,2.057832,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,788,INDIANA,VERMILLION,,,868.68,,,3700.0,11.616,,,,10.16,37.0401594,,,,310.308,,878.8399999999999,,,,,,,896.62,,,,,,20.32,,,,337.528,,,1667.8464668104389,,,11400.0,924.944892728693,,,,744.5721427951441,29002.31067731559,,,,8772.679839976749,,,5.50418,,,3.08,1.07448,,,,1.8745199999999997,0.043830855290000005,,,,3.054084,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,789,INDIANA,VIGO,,,1165.86,,,4900.0,8.712,,,,55.879999999999995,45.929797656,,,,669.6120000000001,,1170.94,,,,,,,1178.56,,,,,,86.36,,,,800.268,,,1868.786432356722,,,11600.0,501.5326191991731,,,,4098.932745421404,27972.546123865905,,,,16179.68460639663,,,4.61264,,,2.37,0.77682,,,,1.8745199999999997,0.034076946648000005,,,,2.6131200000000003,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,790,INDIANA,WABASH,,,1859.28,,,11800.0,68.244,,,,5.08,65.561082138,,,,653.28,,1871.98,,,,,,,1998.98,,,,,,10.16,,,,691.388,,,3471.5176096638547,,,34000.0,4984.07805372387,,,,302.87680384887227,45631.10124413263,,,,18472.263645540286,,,5.36702,,,2.88,0.9859080000000001,,,,1.524,0.03889216737,,,,3.054084,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,791,INDIANA,WARREN,,,1427.48,,,5800.0,20.328,,,,2.54,75.561925176,,,,528.068,,1432.56,,,,,,,1485.8999999999999,,,,,,2.54,,,,544.4,,,2967.019562536183,,,8900.0,1574.906168700207,,,,151.43840192443614,55879.7103713223,,,,15203.418891163206,,,5.9817,,,1.53,1.04544,,,,1.524,0.041361511329999996,,,,3.1139680000000003,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,792,INDIANA,WARRICK,8.708,,812.8,,,6700.0,5.808,,,,12.7,33.830012252,,,,342.97200000000004,,817.88,,,,,10.885,,820.42,,,,,,25.4,,,,353.86,274.74971493488965,,1403.0890422732875,,,12300.0,314.04378959200557,,,,757.1920096221805,19132.371584330955,,,,5994.7102626411925,0.685755,,4.96316,,,1.84,0.730356,,,,1.524,0.031607602688,,,,1.8890680000000002,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,793,INDIANA,WASHINGTON,32.655,,749.3,,,20600.0,21.78,,,,17.779999999999998,21.112890858,,,,375.636,,756.92,,,,,41.363,,820.42,,,,,,30.48,,,,424.632,1380.2902345538503,,1148.2667340727228,,,33800.0,1278.0488551555254,,,,1060.0688134710529,12398.038314152098,,,,6951.779741900925,0.9186940000000001,,4.396739999999999,,,1.64,0.79134,,,,1.524,0.03284227466800001,,,,1.9979480000000003,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,794,INDIANA,WAYNE,,,1242.06,,,13500.0,58.08,,,,7.62,45.929797656,,,,468.184,,1254.76,,,,,,,1333.5,,,,,,10.16,,,,555.288,,,1969.0326512484085,,,37500.0,3277.929704298645,,,,489.6508328890101,26972.74826377058,,,,11312.067627353577,,,4.5491399999999995,,,2.78,0.7623,,,,1.64338,0.03284227466800001,,,,2.6131200000000003,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,795,INDIANA,WELLS,,,1430.02,,,7200.0,55.176,,,,2.54,86.673972996,,,,528.068,,1435.1,,,,,,,1460.5,,,,,,2.54,,,,549.844,,,2418.1267613279074,,,15600.0,3601.3479353710095,,,,164.05826875147247,56555.32309422051,,,,14660.439645050235,,,4.866639999999999,,,2.17,0.881364,,,,1.651,0.03654629060800001,,,,2.9996440000000004,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,796,INDIANA,WHITE,,,2913.3799999999997,,,6000.0,37.752,,,,2.54,110.379675012,,,,451.85200000000003,,2921.0,,,,,,,2946.4,,,,,,7.62,,,,468.184,,,6004.1667255202565,,,11600.0,3007.6333082816454,,,,138.81853509739977,74423.64506796772,,,,12776.466200203713,,,5.93598,,,1.93,1.07448,,,,1.397,0.037780962588000004,,,,3.054084,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,797,INDIANA,WHITLEY,2.177,,1287.78,,,12300.0,72.6,,,,2.54,48.399141616,,,,702.2760000000001,,1303.02,,,,,2.177,,1358.8999999999999,,,,,,5.08,,,,729.496,80.68047184595966,,2109.556368801934,,,35300.0,4899.708080400644,,,,186.7740290401379,26318.929499675545,,,,17328.71644539327,0.80549,,4.69646,,,2.87,0.910404,,,,1.8796,0.030372930708000002,,,,2.66756,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,798,IOWA,ADAIR,1.3062,,2166.62,,,,245.388,,,,11.43,62.227467792000006,,,,,,,,,,,1.3062,,2179.3199999999997,,,450.12,,,15.24,,,,,56.694385621485154,,4087.7185864136923,,,,13467.9475934482,,,,931.3461718352821,45304.191862085114,,,,,0.942641,,3.19278,,,,1.1441759999999999,,,,2.0827999999999998,0.040744175339999994,,,,,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,799,IOWA,ADAMS,0.6531,,1490.98,,,,151.008,,,,8.889999999999999,37.534028192,,,,,,,,,,,0.6531,,1498.6,,,280.236,,,21.082,,,,,23.98608622447449,,2729.0242982210084,,,,7640.169806492076,,,,716.8084357756644,27324.17584947166,,,,,0.7989590000000001,,3.0810199999999996,,,,1.049796,,,,2.0599399999999997,0.040744175339999994,,,,,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,800,IOWA,ALLAMAKEE,9.578800000000001,,1676.3999999999999,,,,296.20799999999997,,,,,4.815220721999999,,,,,,,,,,,9.578800000000001,,1684.02,,,406.56,,,,,,,,431.74955204054095,,2913.405736539647,,,,16889.618733779007,,,,,3296.3362689791334,,,,,0.97965,,3.21818,,,,1.3300319999999999,,,,,0.03827483138,,,,,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,801,IOWA,APPANOOSE,2.3947000000000003,,881.38,,,,97.284,,,,17.272,44.571658477999996,,,,8.166,,,,,,,2.3947000000000003,,886.4599999999999,,,162.624,,,27.432,,,,9.254800000000001,95.94434489789795,,1545.7608930887773,,,,5030.950261125661,,,,1345.277803762074,31465.028022073544,,,,164.53916548877928,0.8708,,2.9972,,,,1.1165880000000001,,,,1.99136,0.039509503359999996,,,,2.1776,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,802,IOWA,AUDUBON,0.6531,,2580.64,,,,164.076,,,,10.16,39.756437756000004,,,,,,,,,,,0.6531,,2593.3399999999997,,,338.316,,,25.4,,,,,30.527746103876623,,4580.894181139758,,,,10593.118872804964,,,,858.1509442384713,29830.481111835965,,,,,1.0166590000000002,,3.1242,,,,1.2937319999999999,,,,2.159,0.04197884732,,,,,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,803,IOWA,BENTON,0.4354,,4043.68,,,,304.92,,,,2.286,103.835913518,,,,,,,,,,,0.4354,,4064.0,,,418.176,,,9.144,,,,,15.263873051938312,,8145.90034047537,,,,19686.32710875259,,,,181.72608230932335,87066.86541865546,,,,,0.76195,,3.47472,,,,1.5071759999999998,,,,2.032,0.04691753524,,,,,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,804,IOWA,BLACK HAWK,,,3086.1,,,,185.856,,,,1.778,84.204629036,,,,,,,,,,,,,3101.3399999999997,,,319.44,,,3.81,,,,,,,5954.8044132713585,,,,11202.45756902826,,,,128.7226416357707,66880.21107722126,,,,,,,3.35788,,,,1.2864719999999998,,,,1.85166,0.04444819128,,,,,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,805,IOWA,BOONE,0.4354,,3261.3599999999997,,,,120.516,,,,2.286,111.73781419,,,,,,,,,,,0.4354,,3279.14,,,309.276,,,4.826,,,,,17.444426345072355,,7614.237358139102,,,,9718.17100130485,,,,204.44184259798877,98508.69379031858,,,,,0.8708,,3.8989,,,,1.5115319999999999,,,,2.286,0.049386879200000004,,,,,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,806,IOWA,BREMER,1.7416,,2334.2599999999998,,,,236.676,,,,,58.02958306,,,,,,,,,,,1.7416,,2346.96,,,348.48,,,,,,,,69.77770538028942,,4339.229189168728,,,,12218.02206273375,,,,,40863.67275593967,,,,,0.8708,,3.2816799999999997,,,,1.170312,,,,,0.039386036162,,,,,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,807,IOWA,BUCHANAN,1.9593,,3144.52,,,,238.128,,,,0.762,79.63634271,,,,,,,,,,,1.9593,,3159.7599999999998,,,349.932,,,2.54,,,,,82.86102513909368,,6210.3427658925775,,,,12811.736689823114,,,,55.52741403895991,59742.6895691838,,,,,0.9186940000000001,,3.37312,,,,1.21968,,,,1.8618199999999998,0.04197884732,,,,,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,808,IOWA,BUENA VISTA,,,3708.3999999999996,,,,148.10399999999998,,,,3.556,115.19489573399999,,,,,,,,,,,,,3726.18,,,309.276,,,7.112,,,,,,,7524.731805557239,,,,10046.276453117394,,,,287.73296365642864,88973.83681393265,,,,,,,3.4442399999999997,,,,1.353264,,,,2.06756,0.043213519299999996,,,,,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,809,IOWA,BUTLER,0.2177,,3375.66,,,,286.044,,,,1.27,83.093424254,,,,,,,,,,,0.2177,,3393.44,,,516.912,,,4.572,,,,,10.902766465670222,,6551.806448992386,,,,17233.34825472548,,,,95.9109878854762,60478.23567879071,,,,,1.0885,,3.2893,,,,1.26324,,,,1.9304,0.040744175339999994,,,,,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,810,IOWA,CALHOUN,2.177,,3406.14,,,,108.9,,,,5.588,151.24731755000002,,,,,,,,,,,2.177,,3421.3799999999997,,,220.704,,,8.889999999999999,,,,,109.02766465670221,,7247.2645925534625,,,,8671.358369331498,,,,471.98301933115926,130164.41895191984,,,,,1.0885,,3.63474,,,,1.60446,,,,2.159,0.04815220722,,,,,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,811,IOWA,CARROLL,2.6124,,3863.3399999999997,,,,203.28,,,,20.32,80.62408029400001,,,,,,,,,,,2.6124,,3881.12,,,368.808,,,21.336,,,,,128.65264429490864,,7063.778209760643,,,,14874.113815501956,,,,1817.2608230932333,69386.51633958558,,,,,1.0710840000000001,,3.33756,,,,1.53186,,,,2.286,0.04815220722,,,,,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,812,IOWA,CASS,3.4832,,3149.6,,,,172.788,,,,14.732,53.955165526,,,,,,,,,,,3.4832,,3167.3799999999997,,,313.632,,,24.892,,,,,133.0137508811767,,5800.854862830553,,,,10046.276453117394,,,,1173.6476149143798,40482.27847688424,,,,,0.8294370000000001,,3.18008,,,,1.2167759999999999,,,,2.03708,0.04197884732,,,,,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
