year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_TOBACCO,YIELD_WHEAT,标记
1963,-23,WISCONSIN,OTHER (COMBINED) COUNTIES,,,,,,,,,,,,,,0.013608,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.67070876255456,,,,,,,,,,,,,,,,1.1036088,,"种类：PRODUCTION_BEANS,FAO总量：910557.0,国家总量：537231.9959999999; 种类：PRODUCTION_CORN,FAO总量：2128688.0,国家总量：101650342.8; 种类：PRODUCTION_OATS,FAO总量：14015000.0,国家总量：10702169.280000001; 种类：PRODUCTION_RICE,FAO总量：3187000.0,国家总量：2315495.3038; 种类：PRODUCTION_RYE,FAO总量：741000.0,国家总量：302031.4; 种类：PRODUCTION_COTTON,FAO总量：8946873.0,国家总量：2016069.8466999999; 种类：PRODUCTION_SORGHUM,FAO总量：14870000.0,国家总量：8090052.399999999; 种类：PRODUCTION_SOYBEANS,FAO总量：19028000.0,国家总量：815512.448706612; 种类：PRODUCTION_SUGARBEETS,FAO总量：21233008.0,国家总量：7697750.0; 种类：PRODUCTION_TOBACCO,FAO总量：1063100.0,国家总量：658411.3771200001; 种类：PRODUCTION_WHEAT,FAO总量：31211888.0,国家总量：56008078.871999994; "
1963,1380,MINNESOTA,NORMAN,1406.342,,355.59999999999997,,317.5,77000.0,1542.024,,,99.06,,24.569972402,6900.0,,1992.5040000000001,,,,,,,,,,,,,,59822.851265921956,,424.46293461589784,,3492.5,148800.0,109045.10598808243,,,4617.618366832058,,13185.452924666928,274178.9477704524,,28396.402859320697,,0.82726,,1.4478,,0.2794,3.9,0.78408,,,0.4826,,0.028397455540000005,14.4,,2.330032,"种类：PRODUCTION_BEANS,FAO总量：910557.0,国家总量：537231.9959999999; 种类：PRODUCTION_CORN,FAO总量：2128688.0,国家总量：101650342.8; 种类：PRODUCTION_OATS,FAO总量：14015000.0,国家总量：10702169.280000001; 种类：PRODUCTION_RICE,FAO总量：3187000.0,国家总量：2315495.3038; 种类：PRODUCTION_RYE,FAO总量：741000.0,国家总量：302031.4; 种类：PRODUCTION_COTTON,FAO总量：8946873.0,国家总量：2016069.8466999999; 种类：PRODUCTION_SORGHUM,FAO总量：14870000.0,国家总量：8090052.399999999; 种类：PRODUCTION_SOYBEANS,FAO总量：19028000.0,国家总量：815512.448706612; 种类：PRODUCTION_SUGARBEETS,FAO总量：21233008.0,国家总量：7697750.0; 种类：PRODUCTION_TOBACCO,FAO总量：1063100.0,国家总量：658411.3771200001; 种类：PRODUCTION_WHEAT,FAO总量：31211888.0,国家总量：56008078.871999994; "
1963,1381,MINNESOTA,OLMSTED,8.708,,1932.9399999999998,,,93600.0,534.336,,,,,32.595340272,,,223.204,,,,,,,,,,,,,,380.1680298795757,,3278.7368111100945,,,247500.0,38485.61318962803,,,,,19013.32516993702,,,3725.5109734236985,,0.8490300000000001,,2.0574,,,5.300000000000001,0.7986,,,,,0.0308667995,,,2.42258,"种类：PRODUCTION_BEANS,FAO总量：910557.0,国家总量：537231.9959999999; 种类：PRODUCTION_CORN,FAO总量：2128688.0,国家总量：101650342.8; 种类：PRODUCTION_OATS,FAO总量：14015000.0,国家总量：10702169.280000001; 种类：PRODUCTION_RICE,FAO总量：3187000.0,国家总量：2315495.3038; 种类：PRODUCTION_RYE,FAO总量：741000.0,国家总量：302031.4; 种类：PRODUCTION_COTTON,FAO总量：8946873.0,国家总量：2016069.8466999999; 种类：PRODUCTION_SORGHUM,FAO总量：14870000.0,国家总量：8090052.399999999; 种类：PRODUCTION_SOYBEANS,FAO总量：19028000.0,国家总量：815512.448706612; 种类：PRODUCTION_SUGARBEETS,FAO总量：21233008.0,国家总量：7697750.0; 种类：PRODUCTION_TOBACCO,FAO总量：1063100.0,国家总量：658411.3771200001; 种类：PRODUCTION_WHEAT,FAO总量：31211888.0,国家总量：56008078.871999994; "
1963,1382,MINNESOTA,OTTER TAIL,376.62100000000004,,1884.6799999999998,,360.68,291500.0,2275.284,,,38.1,,11.976318206,,,1529.7640000000001,,,,,,,,,,,,,,16442.267292291646,,1894.4450976541123,,4328.16,618000.0,137061.26333669803,,,1776.007064166176,,5868.203541085108,,,21351.910611527685,,0.8490300000000001,,1.2191999999999998,,0.30479999999999996,4.300000000000001,0.66792,,,0.4826,,0.025928111580000003,,,2.39536,"种类：PRODUCTION_BEANS,FAO总量：910557.0,国家总量：537231.9959999999; 种类：PRODUCTION_CORN,FAO总量：2128688.0,国家总量：101650342.8; 种类：PRODUCTION_OATS,FAO总量：14015000.0,国家总量：10702169.280000001; 种类：PRODUCTION_RICE,FAO总量：3187000.0,国家总量：2315495.3038; 种类：PRODUCTION_RYE,FAO总量：741000.0,国家总量：302031.4; 种类：PRODUCTION_COTTON,FAO总量：8946873.0,国家总量：2016069.8466999999; 种类：PRODUCTION_SORGHUM,FAO总量：14870000.0,国家总量：8090052.399999999; 种类：PRODUCTION_SOYBEANS,FAO总量：19028000.0,国家总量：815512.448706612; 种类：PRODUCTION_SUGARBEETS,FAO总量：21233008.0,国家总量：7697750.0; 种类：PRODUCTION_TOBACCO,FAO总量：1063100.0,国家总量：658411.3771200001; 种类：PRODUCTION_WHEAT,FAO总量：31211888.0,国家总量：56008078.871999994; "
1963,1383,MINNESOTA,PENNINGTON,289.541,,38.1,,378.46,58100.0,1006.236,,,81.28,,0.246934396,,,528.068,,,,,,,,,,,,,,12640.586993495892,,35.10595699830734,,3784.6,92400.0,69838.8382827,,,3988.2263897065004,,109.47066006933437,,,7356.974031394519,,0.8490300000000001,,1.1176,,0.254,3.2,0.76956,,,0.508,,0.02345876762,,,2.0415,"种类：PRODUCTION_BEANS,FAO总量：910557.0,国家总量：537231.9959999999; 种类：PRODUCTION_CORN,FAO总量：2128688.0,国家总量：101650342.8; 种类：PRODUCTION_OATS,FAO总量：14015000.0,国家总量：10702169.280000001; 种类：PRODUCTION_RICE,FAO总量：3187000.0,国家总量：2315495.3038; 种类：PRODUCTION_RYE,FAO总量：741000.0,国家总量：302031.4; 种类：PRODUCTION_COTTON,FAO总量：8946873.0,国家总量：2016069.8466999999; 种类：PRODUCTION_SORGHUM,FAO总量：14870000.0,国家总量：8090052.399999999; 种类：PRODUCTION_SOYBEANS,FAO总量：19028000.0,国家总量：815512.448706612; 种类：PRODUCTION_SUGARBEETS,FAO总量：21233008.0,国家总量：7697750.0; 种类：PRODUCTION_TOBACCO,FAO总量：1063100.0,国家总量：658411.3771200001; 种类：PRODUCTION_WHEAT,FAO总量：31211888.0,国家总量：56008078.871999994; "
1963,1384,MINNESOTA,PINE,2.177,,203.2,,,86100.0,310.728,,,,,1.3581391779999998,,,,,,,,,,,,,,,,,73.10923651530302,,259.571318411727,,,155500.0,17090.350363062094,,,,,538.7108798148822,,,,,0.6531,,1.5493999999999999,,,3.7,0.60984,,,,,0.02098942366,,,,"种类：PRODUCTION_BEANS,FAO总量：910557.0,国家总量：537231.9959999999; 种类：PRODUCTION_CORN,FAO总量：2128688.0,国家总量：101650342.8; 种类：PRODUCTION_OATS,FAO总量：14015000.0,国家总量：10702169.280000001; 种类：PRODUCTION_RICE,FAO总量：3187000.0,国家总量：2315495.3038; 种类：PRODUCTION_RYE,FAO总量：741000.0,国家总量：302031.4; 种类：PRODUCTION_COTTON,FAO总量：8946873.0,国家总量：2016069.8466999999; 种类：PRODUCTION_SORGHUM,FAO总量：14870000.0,国家总量：8090052.399999999; 种类：PRODUCTION_SOYBEANS,FAO总量：19028000.0,国家总量：815512.448706612; 种类：PRODUCTION_SUGARBEETS,FAO总量：21233008.0,国家总量：7697750.0; 种类：PRODUCTION_TOBACCO,FAO总量：1063100.0,国家总量：658411.3771200001; 种类：PRODUCTION_WHEAT,FAO总量：31211888.0,国家总量：56008078.871999994; "
1963,1385,MINNESOTA,PIPESTONE,28.301000000000002,,2443.48,,452.12,54900.0,651.948,,,,,13.704858978,,,10.888,,,,,,,,,,,,,,918.739405542308,,3274.8538795027066,,6329.679999999999,141400.0,36711.54811522472,,,,,7674.469432229125,,,127.41975642002878,,0.6313300000000001,,1.6256,,0.35559999999999997,5.2,0.62436,,,,,0.029632127520000003,,,1.14324,"种类：PRODUCTION_BEANS,FAO总量：910557.0,国家总量：537231.9959999999; 种类：PRODUCTION_CORN,FAO总量：2128688.0,国家总量：101650342.8; 种类：PRODUCTION_OATS,FAO总量：14015000.0,国家总量：10702169.280000001; 种类：PRODUCTION_RICE,FAO总量：3187000.0,国家总量：2315495.3038; 种类：PRODUCTION_RYE,FAO总量：741000.0,国家总量：302031.4; 种类：PRODUCTION_COTTON,FAO总量：8946873.0,国家总量：2016069.8466999999; 种类：PRODUCTION_SORGHUM,FAO总量：14870000.0,国家总量：8090052.399999999; 种类：PRODUCTION_SOYBEANS,FAO总量：19028000.0,国家总量：815512.448706612; 种类：PRODUCTION_SUGARBEETS,FAO总量：21233008.0,国家总量：7697750.0; 种类：PRODUCTION_TOBACCO,FAO总量：1063100.0,国家总量：658411.3771200001; 种类：PRODUCTION_WHEAT,FAO总量：31211888.0,国家总量：56008078.871999994; "
1963,1386,MINNESOTA,POLK,3748.7940000000003,,325.12,,746.76,149200.0,2541.0,,,149.85999999999999,,2.222409564,34500.0,,6440.252,,,,,,,,,,,,,,151072.92633522218,,360.84668526745,,8214.359999999999,279000.0,169705.58187620068,,,6985.627785720293,,1037.0904638147467,1275180.357688935,,89190.79569029588,,0.7837200000000001,,1.3461999999999998,,0.2794,3.8,0.74052,,,0.4826,,0.024693439600000002,13.4,,2.008836,"种类：PRODUCTION_BEANS,FAO总量：910557.0,国家总量：537231.9959999999; 种类：PRODUCTION_CORN,FAO总量：2128688.0,国家总量：101650342.8; 种类：PRODUCTION_OATS,FAO总量：14015000.0,国家总量：10702169.280000001; 种类：PRODUCTION_RICE,FAO总量：3187000.0,国家总量：2315495.3038; 种类：PRODUCTION_RYE,FAO总量：741000.0,国家总量：302031.4; 种类：PRODUCTION_COTTON,FAO总量：8946873.0,国家总量：2016069.8466999999; 种类：PRODUCTION_SORGHUM,FAO总量：14870000.0,国家总量：8090052.399999999; 种类：PRODUCTION_SOYBEANS,FAO总量：19028000.0,国家总量：815512.448706612; 种类：PRODUCTION_SUGARBEETS,FAO总量：21233008.0,国家总量：7697750.0; 种类：PRODUCTION_TOBACCO,FAO总量：1063100.0,国家总量：658411.3771200001; 种类：PRODUCTION_WHEAT,FAO总量：31211888.0,国家总量：56008078.871999994; "
1963,1387,MINNESOTA,POPE,43.54,,1447.8,,304.8,79700.0,765.204,,,,,29.879061915999998,,,468.184,,,,,,,,,,,,,,1900.8401493978788,,1788.8080815955695,,4267.2,180200.0,46095.26852484993,,,,,13943.105124620484,,,5739.956646349869,,0.8490300000000001,,1.4986,,0.35559999999999997,4.6,0.66792,,,,,0.024693439600000002,,,1.7965200000000001,"种类：PRODUCTION_BEANS,FAO总量：910557.0,国家总量：537231.9959999999; 种类：PRODUCTION_CORN,FAO总量：2128688.0,国家总量：101650342.8; 种类：PRODUCTION_OATS,FAO总量：14015000.0,国家总量：10702169.280000001; 种类：PRODUCTION_RICE,FAO总量：3187000.0,国家总量：2315495.3038; 种类：PRODUCTION_RYE,FAO总量：741000.0,国家总量：302031.4; 种类：PRODUCTION_COTTON,FAO总量：8946873.0,国家总量：2016069.8466999999; 种类：PRODUCTION_SORGHUM,FAO总量：14870000.0,国家总量：8090052.399999999; 种类：PRODUCTION_SOYBEANS,FAO总量：19028000.0,国家总量：815512.448706612; 种类：PRODUCTION_SUGARBEETS,FAO总量：21233008.0,国家总量：7697750.0; 种类：PRODUCTION_TOBACCO,FAO总量：1063100.0,国家总量：658411.3771200001; 种类：PRODUCTION_WHEAT,FAO总量：31211888.0,国家总量：56008078.871999994; "
1963,1388,MINNESOTA,RAMSEY,,,22.86,,,2500.0,10.164,,,,,0.493868792,,,,,,,,,,,,,,,,,,,27.765620535024897,,,4900.0,572.3403937785592,,,,,207.4180927629493,,,,,,,1.4731999999999998,,,3.9,0.62436,,,,,0.02222409564,,,,"种类：PRODUCTION_BEANS,FAO总量：910557.0,国家总量：537231.9959999999; 种类：PRODUCTION_CORN,FAO总量：2128688.0,国家总量：101650342.8; 种类：PRODUCTION_OATS,FAO总量：14015000.0,国家总量：10702169.280000001; 种类：PRODUCTION_RICE,FAO总量：3187000.0,国家总量：2315495.3038; 种类：PRODUCTION_RYE,FAO总量：741000.0,国家总量：302031.4; 种类：PRODUCTION_COTTON,FAO总量：8946873.0,国家总量：2016069.8466999999; 种类：PRODUCTION_SORGHUM,FAO总量：14870000.0,国家总量：8090052.399999999; 种类：PRODUCTION_SOYBEANS,FAO总量：19028000.0,国家总量：815512.448706612; 种类：PRODUCTION_SUGARBEETS,FAO总量：21233008.0,国家总量：7697750.0; 种类：PRODUCTION_TOBACCO,FAO总量：1063100.0,国家总量：658411.3771200001; 种类：PRODUCTION_WHEAT,FAO总量：31211888.0,国家总量：56008078.871999994; "
1963,1389,MINNESOTA,RED LAKE,246.001,,66.03999999999999,,274.32,42700.0,679.536,,,,,0.370401594,,,489.96000000000004,,,,,,,,,,,,,,10464.368719890372,,66.38217323316297,,3017.52,83000.0,48943.66025202696,,,,,164.20599010400153,,,6607.624511495778,,0.82726,,1.2191999999999998,,0.2794,4.0,0.7986,,,,,0.02345876762,,,2.128604,"种类：PRODUCTION_BEANS,FAO总量：910557.0,国家总量：537231.9959999999; 种类：PRODUCTION_CORN,FAO总量：2128688.0,国家总量：101650342.8; 种类：PRODUCTION_OATS,FAO总量：14015000.0,国家总量：10702169.280000001; 种类：PRODUCTION_RICE,FAO总量：3187000.0,国家总量：2315495.3038; 种类：PRODUCTION_RYE,FAO总量：741000.0,国家总量：302031.4; 种类：PRODUCTION_COTTON,FAO总量：8946873.0,国家总量：2016069.8466999999; 种类：PRODUCTION_SORGHUM,FAO总量：14870000.0,国家总量：8090052.399999999; 种类：PRODUCTION_SOYBEANS,FAO总量：19028000.0,国家总量：815512.448706612; 种类：PRODUCTION_SUGARBEETS,FAO总量：21233008.0,国家总量：7697750.0; 种类：PRODUCTION_TOBACCO,FAO总量：1063100.0,国家总量：658411.3771200001; 种类：PRODUCTION_WHEAT,FAO总量：31211888.0,国家总量：56008078.871999994; "
1963,1390,MINNESOTA,REDWOOD,19.593,,4721.86,,256.53999999999996,67600.0,673.728,,,,,142.110744898,1400.0,,740.384,,,,,,,,,,,,,,636.0503576831363,,6229.552069349637,,3591.56,224800.0,46760.78061063897,,,,,79579.40825671823,40547.590867461266,,9101.411172859198,,0.6313300000000001,,1.6001999999999998,,0.35559999999999997,6.699999999999999,0.76956,,,,,0.029632127520000003,10.5,,1.9081219999999999,"种类：PRODUCTION_BEANS,FAO总量：910557.0,国家总量：537231.9959999999; 种类：PRODUCTION_CORN,FAO总量：2128688.0,国家总量：101650342.8; 种类：PRODUCTION_OATS,FAO总量：14015000.0,国家总量：10702169.280000001; 种类：PRODUCTION_RICE,FAO总量：3187000.0,国家总量：2315495.3038; 种类：PRODUCTION_RYE,FAO总量：741000.0,国家总量：302031.4; 种类：PRODUCTION_COTTON,FAO总量：8946873.0,国家总量：2016069.8466999999; 种类：PRODUCTION_SORGHUM,FAO总量：14870000.0,国家总量：8090052.399999999; 种类：PRODUCTION_SOYBEANS,FAO总量：19028000.0,国家总量：815512.448706612; 种类：PRODUCTION_SUGARBEETS,FAO总量：21233008.0,国家总量：7697750.0; 种类：PRODUCTION_TOBACCO,FAO总量：1063100.0,国家总量：658411.3771200001; 种类：PRODUCTION_WHEAT,FAO总量：31211888.0,国家总量：56008078.871999994; "
1963,1391,MINNESOTA,RENVILLE,141.505,,4711.7,,205.73999999999998,69800.0,763.752,,,45.72,,154.95133349,8200.0,,1219.4560000000001,,,,,,,,,,,,,,6019.327139759949,,7104.169116202923,,2880.36,230700.0,60010.17550714728,,,2243.3773442099064,,94000.72731743107,230597.1834367185,,16998.402267176698,,0.82726,,1.8288,,0.35559999999999997,6.6,0.8712,,,0.508,,0.032101471480000004,10.2,,2.06872,"种类：PRODUCTION_BEANS,FAO总量：910557.0,国家总量：537231.9959999999; 种类：PRODUCTION_CORN,FAO总量：2128688.0,国家总量：101650342.8; 种类：PRODUCTION_OATS,FAO总量：14015000.0,国家总量：10702169.280000001; 种类：PRODUCTION_RICE,FAO总量：3187000.0,国家总量：2315495.3038; 种类：PRODUCTION_RYE,FAO总量：741000.0,国家总量：302031.4; 种类：PRODUCTION_COTTON,FAO总量：8946873.0,国家总量：2016069.8466999999; 种类：PRODUCTION_SORGHUM,FAO总量：14870000.0,国家总量：8090052.399999999; 种类：PRODUCTION_SOYBEANS,FAO总量：19028000.0,国家总量：815512.448706612; 种类：PRODUCTION_SUGARBEETS,FAO总量：21233008.0,国家总量：7697750.0; 种类：PRODUCTION_TOBACCO,FAO总量：1063100.0,国家总量：658411.3771200001; 种类：PRODUCTION_WHEAT,FAO总量：31211888.0,国家总量：56008078.871999994; "
1963,1392,MINNESOTA,RICE,4.354,,1559.56,,2.54,77400.0,418.176,,,,,35.064684232000005,,,397.41200000000003,,,,,,,,,,,,,,194.95796404080806,,2253.4832942277103,,35.559999999999995,250300.0,33952.52515385367,,,,,18817.430304549795,,,6580.320277977201,,0.8708,,1.7526,,0.35559999999999997,6.5,0.90024,,,,,0.028397455540000005,,,2.251094,"种类：PRODUCTION_BEANS,FAO总量：910557.0,国家总量：537231.9959999999; 种类：PRODUCTION_CORN,FAO总量：2128688.0,国家总量：101650342.8; 种类：PRODUCTION_OATS,FAO总量：14015000.0,国家总量：10702169.280000001; 种类：PRODUCTION_RICE,FAO总量：3187000.0,国家总量：2315495.3038; 种类：PRODUCTION_RYE,FAO总量：741000.0,国家总量：302031.4; 种类：PRODUCTION_COTTON,FAO总量：8946873.0,国家总量：2016069.8466999999; 种类：PRODUCTION_SORGHUM,FAO总量：14870000.0,国家总量：8090052.399999999; 种类：PRODUCTION_SOYBEANS,FAO总量：19028000.0,国家总量：815512.448706612; 种类：PRODUCTION_SUGARBEETS,FAO总量：21233008.0,国家总量：7697750.0; 种类：PRODUCTION_TOBACCO,FAO总量：1063100.0,国家总量：658411.3771200001; 种类：PRODUCTION_WHEAT,FAO总量：31211888.0,国家总量：56008078.871999994; "
1963,1393,MINNESOTA,ROCK,2.177,,2809.24,,50.8,58600.0,503.844,,,,,30.619865104,,,10.888,,,,,,,,,,,,,,87.73108381836362,,3588.5734770421254,,508.0,153400.0,22433.461680396817,,,,,16432.122237775875,,,133.4873638686016,,0.7837200000000001,,1.5493999999999999,,0.254,5.3,0.49368,,,,,0.028397455540000005,,,1.19768,"种类：PRODUCTION_BEANS,FAO总量：910557.0,国家总量：537231.9959999999; 种类：PRODUCTION_CORN,FAO总量：2128688.0,国家总量：101650342.8; 种类：PRODUCTION_OATS,FAO总量：14015000.0,国家总量：10702169.280000001; 种类：PRODUCTION_RICE,FAO总量：3187000.0,国家总量：2315495.3038; 种类：PRODUCTION_RYE,FAO总量：741000.0,国家总量：302031.4; 种类：PRODUCTION_COTTON,FAO总量：8946873.0,国家总量：2016069.8466999999; 种类：PRODUCTION_SORGHUM,FAO总量：14870000.0,国家总量：8090052.399999999; 种类：PRODUCTION_SOYBEANS,FAO总量：19028000.0,国家总量：815512.448706612; 种类：PRODUCTION_SUGARBEETS,FAO总量：21233008.0,国家总量：7697750.0; 种类：PRODUCTION_TOBACCO,FAO总量：1063100.0,国家总量：658411.3771200001; 种类：PRODUCTION_WHEAT,FAO总量：31211888.0,国家总量：56008078.871999994; "
1963,1394,MINNESOTA,ROSEAU,246.001,,22.86,,1168.3999999999999,105800.0,1148.532,,,119.38,,,,,1159.5720000000001,,,,,,,,,,,,,,9087.478098852165,,12.446657481218057,,11684.0,146100.0,76706.92300804271,,,6150.592885375493,,,,,12356.682569018507,,0.71841,,0.6604,,0.254,2.8,0.74052,,,0.5334,,,,,1.597814,"种类：PRODUCTION_BEANS,FAO总量：910557.0,国家总量：537231.9959999999; 种类：PRODUCTION_CORN,FAO总量：2128688.0,国家总量：101650342.8; 种类：PRODUCTION_OATS,FAO总量：14015000.0,国家总量：10702169.280000001; 种类：PRODUCTION_RICE,FAO总量：3187000.0,国家总量：2315495.3038; 种类：PRODUCTION_RYE,FAO总量：741000.0,国家总量：302031.4; 种类：PRODUCTION_COTTON,FAO总量：8946873.0,国家总量：2016069.8466999999; 种类：PRODUCTION_SORGHUM,FAO总量：14870000.0,国家总量：8090052.399999999; 种类：PRODUCTION_SOYBEANS,FAO总量：19028000.0,国家总量：815512.448706612; 种类：PRODUCTION_SUGARBEETS,FAO总量：21233008.0,国家总量：7697750.0; 种类：PRODUCTION_TOBACCO,FAO总量：1063100.0,国家总量：658411.3771200001; 种类：PRODUCTION_WHEAT,FAO总量：31211888.0,国家总量：56008078.871999994; "
1963,1395,MINNESOTA,ST. LOUIS,10.885,,,,10.16,70600.0,107.448,,,,,,,,21.776,,,,,,,,,,,,,,377.7310553290656,,,,91.44,87300.0,5909.747321806518,,,,,,,,266.9747277372032,,0.6748700000000001,,,,0.2286,2.8,0.60984,,,,,,,,1.19768,"种类：PRODUCTION_BEANS,FAO总量：910557.0,国家总量：537231.9959999999; 种类：PRODUCTION_CORN,FAO总量：2128688.0,国家总量：101650342.8; 种类：PRODUCTION_OATS,FAO总量：14015000.0,国家总量：10702169.280000001; 种类：PRODUCTION_RICE,FAO总量：3187000.0,国家总量：2315495.3038; 种类：PRODUCTION_RYE,FAO总量：741000.0,国家总量：302031.4; 种类：PRODUCTION_COTTON,FAO总量：8946873.0,国家总量：2016069.8466999999; 种类：PRODUCTION_SORGHUM,FAO总量：14870000.0,国家总量：8090052.399999999; 种类：PRODUCTION_SOYBEANS,FAO总量：19028000.0,国家总量：815512.448706612; 种类：PRODUCTION_SUGARBEETS,FAO总量：21233008.0,国家总量：7697750.0; 种类：PRODUCTION_TOBACCO,FAO总量：1063100.0,国家总量：658411.3771200001; 种类：PRODUCTION_WHEAT,FAO总量：31211888.0,国家总量：56008078.871999994; "
1963,1396,MINNESOTA,SCOTT,4.354,,980.4399999999999,,5.08,57800.0,284.592,,,,,14.569129363999998,,,168.764,,,,,,,,,,,,,,190.08401493978786,,1355.0899401346633,,66.03999999999999,157400.0,23851.95315467856,,,,,7478.574566841896,,,2660.6458661991724,,0.8490300000000001,,1.6764,,0.3302,5.5,0.92928,,,,,0.02716278356,,,2.248372,"种类：PRODUCTION_BEANS,FAO总量：910557.0,国家总量：537231.9959999999; 种类：PRODUCTION_CORN,FAO总量：2128688.0,国家总量：101650342.8; 种类：PRODUCTION_OATS,FAO总量：14015000.0,国家总量：10702169.280000001; 种类：PRODUCTION_RICE,FAO总量：3187000.0,国家总量：2315495.3038; 种类：PRODUCTION_RYE,FAO总量：741000.0,国家总量：302031.4; 种类：PRODUCTION_COTTON,FAO总量：8946873.0,国家总量：2016069.8466999999; 种类：PRODUCTION_SORGHUM,FAO总量：14870000.0,国家总量：8090052.399999999; 种类：PRODUCTION_SOYBEANS,FAO总量：19028000.0,国家总量：815512.448706612; 种类：PRODUCTION_SUGARBEETS,FAO总量：21233008.0,国家总量：7697750.0; 种类：PRODUCTION_TOBACCO,FAO总量：1063100.0,国家总量：658411.3771200001; 种类：PRODUCTION_WHEAT,FAO总量：31211888.0,国家总量：56008078.871999994; "
1963,1397,MINNESOTA,SHERBURNE,,,447.03999999999996,,,41500.0,75.504,,,241.29999999999998,,23.335300422,,,16.332,,,,,,,,,,,,,,,,439.994661045452,,,84600.0,3559.538927420142,,,10064.040030274997,,7622.614909038388,,,194.1634383543296,,,,1.1938,,,4.1,0.52272,,,0.43179999999999996,,0.01728540772,,,1.763856,"种类：PRODUCTION_BEANS,FAO总量：910557.0,国家总量：537231.9959999999; 种类：PRODUCTION_CORN,FAO总量：2128688.0,国家总量：101650342.8; 种类：PRODUCTION_OATS,FAO总量：14015000.0,国家总量：10702169.280000001; 种类：PRODUCTION_RICE,FAO总量：3187000.0,国家总量：2315495.3038; 种类：PRODUCTION_RYE,FAO总量：741000.0,国家总量：302031.4; 种类：PRODUCTION_COTTON,FAO总量：8946873.0,国家总量：2016069.8466999999; 种类：PRODUCTION_SORGHUM,FAO总量：14870000.0,国家总量：8090052.399999999; 种类：PRODUCTION_SOYBEANS,FAO总量：19028000.0,国家总量：815512.448706612; 种类：PRODUCTION_SUGARBEETS,FAO总量：21233008.0,国家总量：7697750.0; 种类：PRODUCTION_TOBACCO,FAO总量：1063100.0,国家总量：658411.3771200001; 种类：PRODUCTION_WHEAT,FAO总量：31211888.0,国家总量：56008078.871999994; "
1963,1398,MINNESOTA,SIBLEY,30.478,,2425.7,,10.16,68100.0,545.952,,,17.779999999999998,,61.980533396000006,2600.0,,680.5,,,,,,,,,,,,,,1398.8233919927977,,3657.402429096383,,162.56,227300.0,45041.85796620103,,,872.424522748297,,37600.29092697242,67303.48416095613,,10824.611688253874,,0.8925700000000001,,1.8288,,0.4064,6.7,0.91476,,,0.508,,0.032101471480000004,9.4,,2.27287,"种类：PRODUCTION_BEANS,FAO总量：910557.0,国家总量：537231.9959999999; 种类：PRODUCTION_CORN,FAO总量：2128688.0,国家总量：101650342.8; 种类：PRODUCTION_OATS,FAO总量：14015000.0,国家总量：10702169.280000001; 种类：PRODUCTION_RICE,FAO总量：3187000.0,国家总量：2315495.3038; 种类：PRODUCTION_RYE,FAO总量：741000.0,国家总量：302031.4; 种类：PRODUCTION_COTTON,FAO总量：8946873.0,国家总量：2016069.8466999999; 种类：PRODUCTION_SORGHUM,FAO总量：14870000.0,国家总量：8090052.399999999; 种类：PRODUCTION_SOYBEANS,FAO总量：19028000.0,国家总量：815512.448706612; 种类：PRODUCTION_SUGARBEETS,FAO总量：21233008.0,国家总量：7697750.0; 种类：PRODUCTION_TOBACCO,FAO总量：1063100.0,国家总量：658411.3771200001; 种类：PRODUCTION_WHEAT,FAO总量：31211888.0,国家总量：56008078.871999994; "
