year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1991,-46,WYOMING,OTHER (COMBINED) COUNTIES,,,,,,,,,,,,,180.0,,,,,,,,,,,,,,,,,180.0,,,,,,,,,,,,,,,3364.802061580842,,,,,16.03,,,,,,,,,,,,,,20.6,,,,,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,515,GEORGIA,ROCKDALE,,,,,,,,,,,,,,,,,5.444,,,,,,,,,,,,,,,5.444,,,,,,,,,,,,,,,,,89.81275436865441,,,,,,,,,,,,,,,,,,,1.7965200000000001,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,516,GEORGIA,SCHLEY,,,25.4,43.54,,,7.26,1.7690400000000002,,2.54,,1.111204782,,,,,76.21600000000001,,,,27.939999999999998,43.54,,8.712,1.7690400000000002,,20.32,,1.111204782,,,81.66,,,40.09000511445051,114.92937460439072,,,569.305648922964,4278.845532607459,,90.42037704108687,,425.4376960816326,,,,,1006.9914883758221,,,,,2.032,104.49600000000001,,,1.13256,1.0863720000000001,,0.508,,0.023829169214,,,,,1.437216,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,517,GEORGIA,SCREVEN,,,431.79999999999995,1077.615,,,15.972,4.5360000000000005,,38.1,,32.101471479999994,,,,0.022680000000000002,555.288,,,,449.58,1088.5,,18.876,4.5360000000000005,,152.4,,32.101471479999994,,,598.84,,,814.328228887276,5746.468730219537,,,759.0741985639519,11967.840188534705,,1085.0445244930427,,17200.88616054187,,,,34.102792599369394,11085.07116798574,,,,,2.4282399999999997,211.169,,,0.686796,1.183896,,0.4064,,0.033459610658,,,,0.6804,2.172156,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,518,GEORGIA,SEMINOLE,,,317.5,1893.99,,,23.232,10.8864,,2.54,38.1,1.2346719800000001,,,,,125.212,,,,330.2,1893.99,,42.108,11.158560000000001,,127.0,53.339999999999996,1.2346719800000001,,,141.544,,,760.2067219827678,8447.309033422718,,,1386.7701704533738,24724.6125777998,,135.63056556163033,1570.5968559247576,603.9259248974898,,,,,1880.6246445072786,,,,,3.08356,176.5547,,,0.8624879999999999,1.018332,,0.762,1.0490199999999998,0.030496397906,,,,,1.6332,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,519,GEORGIA,SPALDING,,,,,,,2.904,,,5.08,7.62,1.481606376,,,,,87.104,,,,,,,5.808,,,17.779999999999998,12.7,1.7285407720000001,,,114.324,,,,,,,189.76854964098797,,,226.05094260271719,506.6441470725025,586.8106152850104,,,,,1132.185024768492,,,,,,,,,0.9438,,,0.635,1.69418,0.024693439600000002,,,,,1.41544,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,520,GEORGIA,STEPHENS,,,,,,,,,,,,,,,,,10.888,,,,,,,,,,,,,,,27.220000000000002,,,,,,,,,,,,,,,,,130.63673362713368,,,,,,,,,,,,,,,,,,,1.3065600000000002,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,521,GEORGIA,STEWART,,,55.879999999999995,283.01,,,,3.03912,,12.7,2.54,0.123467198,,,,,201.428,,,,58.419999999999995,283.01,,,3.03912,,76.2,3.81,0.246934396,,,244.98000000000002,,,127.28576623838036,1321.6878079504934,,,,8284.475730156633,,723.3630163286949,88.66272573768792,78.24141537133472,,,,,3938.153199134634,,,,,2.9337,184.8273,,,,1.222452,,0.8128,0.889,0.039509503359999996,,,,,2.128604,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,522,GEORGIA,SUMTER,,,264.15999999999997,1349.74,,,14.52,14.469840000000001,,76.2,60.96,9.26003985,,,,,969.032,,,,292.09999999999997,1458.59,,55.176,14.469840000000001,,241.29999999999998,78.74,9.630441444,,,1088.8,,,608.3658276117865,4597.174984175628,,,700.6838755974942,39282.49746948772,,3390.764139040758,3191.858126556766,4327.728287726952,,,,,14043.448864916872,,,,,2.96418,134.7563,,,0.69696,1.217916,,0.635,1.3335,0.029138258728000004,,,,,1.5787600000000002,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,523,GEORGIA,TALBOT,,,,,,,,0.045360000000000004,,,3.81,,,,,,,,,,,,,,0.045360000000000004,,,8.889999999999999,,,,,,,,,,,,132.94034759547495,,,177.32545147537584,,,,,,,,,,,,,,,,1.3154400000000002,,,1.18618,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,525,GEORGIA,TATTNALL,,,167.64,54.425000000000004,,,2.904,1.08864,,7.62,2.54,31.854537083999997,,,,0.7938000000000001,288.53200000000004,,,,195.57999999999998,54.425000000000004,,5.808,1.08864,,101.6,12.7,32.101471479999994,,,310.308,,,295.1626626551419,149.40818698570794,,,145.97580741614462,2742.2384804004523,,248.65603686298888,119.06137456203807,19051.784642920007,,,,1764.25113714071,4898.877511017514,,,,,2.26568,108.6323,,,0.726,1.131732,,0.46482,1.1938,0.037287093796,,,,1.004724,1.8509600000000002,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,526,GEORGIA,TAYLOR,,,33.019999999999996,141.505,,,4.356,1.3245120000000001,,15.24,7.62,5.926425504,,,,,223.204,,,,35.559999999999995,141.505,,5.808,1.3245120000000001,,76.2,15.24,6.049892702,,,239.536,,,60.135007671675766,689.5762476263443,,,218.96371112421693,3570.5943704177735,,745.9681105889667,430.6475250116271,2511.0604245737736,,,,,3377.503883984852,,,,,2.34442,192.8822,,,0.726,1.208844,,0.6985,1.44018,0.026421980371999998,,,,,1.649532,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,527,GEORGIA,TELFAIR,,,121.92,54.425000000000004,,,23.232,3.99168,,40.64,33.019999999999996,4.9386879200000005,,,,0.145152,119.768,,,,127.0,54.425000000000004,,39.204,4.0824,,91.44,38.1,5.185622316,,,125.212,,,200.95115063618317,195.37993682746426,,,1080.2209748794703,8155.202702494826,,904.2037704108687,1013.288294145005,1586.8337054998826,,,,342.39203769766874,1077.753052423853,,,,,2.1209,142.1581,,,0.672276,0.9162720000000001,,0.3175,0.78232,0.020001686076,,,,1.068228,0.97992,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,528,GEORGIA,TERRELL,,,182.88,544.25,,,7.26,11.793600000000001,,40.64,27.939999999999998,2.839745554,,,,,996.2520000000001,,,,182.88,544.25,,10.164,11.793600000000001,,78.74,35.559999999999995,2.963212752,,,1045.248,,,439.4866810671637,2298.587492087815,,,321.14677631551814,29010.334335282885,,1808.4075408217375,1367.9391970957565,1511.037334358902,,,,,17600.57825763903,,,,,3.09372,167.1936,,,0.63888,1.104516,,0.635,1.24714,0.033212676261999995,,,,,1.921732,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,529,GEORGIA,THOMAS,,,551.18,3047.8,,,14.52,3.67416,,12.7,25.4,20.865956462,,,,0.36288000000000004,315.752,,,,584.1999999999999,3069.57,,34.848,3.71952,,76.2,45.72,20.98942366,,,348.416,,,1028.8097562495861,12814.625268389565,,,773.6717793055664,8168.038322262664,,452.10188520543437,1013.288294145005,12166.54009024255,,,,675.235293467514,3954.4827908380257,,,,,2.40284,166.5405,,,0.76956,0.99792,,0.508,1.016,0.036299356212,,,,0.8414280000000001,1.3664440000000002,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,530,GEORGIA,TIFT,,,190.5,1371.51,,,1.452,12.564720000000001,,38.1,7.62,2.222409564,,,,0.6894720000000001,114.324,,,,193.04,1393.28,,4.356,12.564720000000001,,228.6,12.7,2.222409564,,,152.43200000000002,,,397.8933007609213,5746.468730219537,,,68.60862948558797,29322.9733596281,,723.3630163286949,278.65428088987636,875.3258344668074,,,,1572.8207946829166,1760.8743053490725,,,,,2.68986,165.8874,,,0.68244,1.047816,,0.27177999999999997,0.93218,0.024569972401999998,,,,1.03194,1.676752,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,531,GEORGIA,TOOMBS,,,185.42,163.275,,,11.616,0.92988,,5.08,,10.247777434,,,,0.512568,152.43200000000002,,,,187.95999999999998,163.275,,14.52,0.92988,,50.8,,10.371244632,,,185.096,,,348.7830444957194,804.5056222307351,,,700.6838755974942,2278.780923783124,,171.79871637806505,,5858.3259759286875,,,,1052.184827665877,2288.8644370920715,,,,,2.42062,195.0592,,,0.8712,1.09998,,0.4826,,0.035682020222,,,,0.92988,1.6332,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,532,GEORGIA,TOWNS,,,7.62,,,,,,,,,0.370401594,,,,,,,,,7.62,,,,,,,,0.370401594,,,,,,11.02475140647389,,,,,,,,,283.6251307210884,,,,,,,,,,1.8618199999999998,,,,,,,,,0.047781805626,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,533,GEORGIA,TREUTLEN,,,17.779999999999998,87.08,,,1.452,,,12.7,3.81,5.432556712,,,,0.217728,54.440000000000005,,,,20.32,87.08,,4.356,,,45.72,7.62,5.55602391,,,81.66,,,25.056253196531568,459.71749841756287,,,87.58548444968677,,,497.31207372597777,202.65765882900098,2242.1055592348107,,,,348.7578923162177,737.5532252698589,,,,,1.81356,208.99200000000002,,,0.8712,,,0.5588,1.3538199999999998,0.025681177184,,,,0.7257600000000001,1.475324,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,534,GEORGIA,TROUP,,,,,,,,,,6.35,,0.123467198,,,,,,,,,,,,,,,16.509999999999998,,0.123467198,,,,,,,,,,,,,339.0764139040758,,39.12070768566736,,,,,,,,,,,,,,,,,0.762,,0.019754751679999998,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,535,GEORGIA,TURNER,,,142.23999999999998,1665.405,,,7.26,12.42864,,38.1,27.939999999999998,1.2346719800000001,,,,0.045360000000000004,201.428,,,,144.78,1665.405,,14.52,12.42864,,165.1,40.64,1.2346719800000001,,,217.76000000000002,,,307.18966418947707,8045.056222307351,,,291.95161483228924,32688.197813760456,,1039.834335972499,1063.952708852255,515.9043326047383,,,,95.94252317955923,2803.2465757489103,,,,,2.7813,191.1406,,,0.5808,1.17936,,0.38862,0.97028,0.026051578778,,,,0.9570960000000001,1.513432,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,536,GEORGIA,TWIGGS,,,17.779999999999998,217.70000000000002,,,,1.17936,,,3.81,2.222409564,,,,,103.436,,,,20.32,217.70000000000002,,,1.20204,,,7.62,2.222409564,,,125.212,,,27.561878516184727,919.4349968351257,,,,3114.9298686594907,,,227.98986618262612,1014.6933555969973,,,,,1679.2263468321141,,,,,1.9964399999999998,167.1936,,,,1.186164,,,1.524,0.028520922738,,,,,1.7693,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,537,GEORGIA,UNION,,,38.1,,,,,,,,,,,,,,,,,,43.18,,,,,,,,,,,,,,62.64063299132893,,,,,,,,,,,,,,,,,,,2.11582,,,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,538,GEORGIA,UPSON,,,,43.54,,,,,,,,,,,,,5.444,,,,,43.54,,,,,,,,,,10.888,,,,172.39406190658607,,,,,,,,,,,,,78.9263598997266,,,,,,156.744,,,,,,,,,,,,,1.5787600000000002,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,539,GEORGIA,WALKER,,,13.969999999999999,,,,,,,,10.16,1.85200797,,,,,70.772,,,,17.779999999999998,,,,,,,11.43,1.975475168,,,92.548,,,24.555128132600935,,,,,,,,506.6441470725025,1144.2806998057704,,,,,762.0476128249466,,,,,2.26314,,,,,,,,1.27,0.038521765776,,,,,1.17046,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
