year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CHICKPEAS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_HAY & HAYLAGE,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_HAY & HAYLAGE,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_HAY & HAYLAGE,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1994,-46,WYOMING,OTHER (COMBINED) COUNTIES,,231.33089999999999,,,,,,,,,,,,,,,,,,,,254.01039999999998,,,,,,,,,,,,,,,2393.8686799359416,,,,,,,,,,,,,,,,,,,,,335.65659999999997,,,,,,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,1764,NEVADA,ESMERALDA,,,,,,,18000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82000.0,,,,,,,,,,,,,,,,,,,,,11.44,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,1765,NEVADA,EUREKA,,,,,,,46000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194000.0,,,,,,,,,,,,,,,,,,,,,11.89,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,1766,NEVADA,HUMBOLDT,47.894000000000005,,,,,,130000.0,,,,,,,,,,,,250.424,,54.425000000000004,,,,,,,,,,,,,,272.2,4227.027295146777,,,,,,448000.0,,,,,,,,,,,,8791.837929263915,,,1.920114,,,,,,9.55,,,,,,,,,,,,5.590988,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,1767,NEVADA,LANDER,,,,,,,54000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162000.0,,,,,,,,,,,,,,,,,,,,,9.3,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,1768,NEVADA,LINCOLN,,,,,,,20000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000.0,,,,,,,,,,,,,,,,,,,,,8.04,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,1769,NEVADA,LYON,,,,,,,86000.0,,,,,,,,,,,,43.552,,,,,,,,,,,,,,,,48.996,,,,,,,376000.0,,,,,,,,,,,,1687.5973734190798,,,,,,,,,11.43,,,,,,,,,,,,2.10955,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,1770,NEVADA,MINERAL,,,,,,,4000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000.0,,,,,,,,,,,,,,,,,,,,,8.33,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,1771,NEVADA,NYE,,,,,,,23000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76000.0,,,,,,,,,,,,,,,,,,,,,8.95,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,1772,NEVADA,PERSHING,,,,,,,41200.0,,,,,,,,,,,,65.328,,21.77,,,,,,,,,,,,,,138.822,,,,,,,154600.0,,,,,,,,,,,,3021.3436846696427,,,,,,,,,9.64,,,,,,,,,,,,5.101028,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,1773,NEVADA,STOREY,,,,,,,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800.0,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,1774,NEVADA,WASHOE,,,,,,,27800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97600.0,,,,,,,,,,,,,,,,,,,,,9.51,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,1775,NEVADA,WHITE PINE,,,,,,,36000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114000.0,,,,,,,,,,,,,,,,,,,,,8.67,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,1786,NEW JERSEY,ATLANTIC,,,,,,,1000.0,,,,,,,0.6173359900000001,,,,,,,,,,,,,,,,,,0.740803188,,,,,,,,,,1500.0,,,,,,,402.8391123869599,,,,,,,,,,,,,,3.0,,,,,,,0.040744175339999994,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,1788,NEW JERSEY,BURLINGTON,19.593,,,248.92,,,16000.0,,,,,,,27.780119550000002,,,,,157.876,,30.478,,,304.8,,,,,,,,28.273988342,,,217.76000000000002,1000.1059425115311,,,538.9284365308396,,,45100.0,,,,,,,18677.086119759053,,,,,3709.992290274525,,,1.11027,,,3.2258,,,9.52,,,,,,,0.04197884732,,,,,2.5586800000000003,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,1789,NEW JERSEY,CAMDEN,,,,,,,1000.0,,,,,,,0.740803188,,,,,,,,,,,,,,,,,,0.8642703860000001,,,,,,,,,,1900.0,,,,,,,468.7582398684625,,,,,,,,,,,,,,3.8,,,,,,,0.039509503359999996,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,1790,NEW JERSEY,CAPE MAY,,,,,,,1400.0,,,,,,,0.740803188,,,,,,,,,,,,,,,,,,0.8642703860000001,,,,,,,,,,2240.0,,,,,,,468.7582398684625,,,,,,,,,,,,,,3.2,,,,,,,0.039509503359999996,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,1791,NEW JERSEY,CUMBERLAND,26.124000000000002,,,68.58,,,10000.0,,,,,,,24.199570808,,,,,293.976,,34.832,,,88.89999999999999,,,,,,,,24.569972402,,,408.3,1333.474590015375,,,123.92842562680882,,,24440.0,,,,,,,17226.865315166,,,,,6173.340069216892,,,1.11027,,,2.6923999999999997,,,8.34,,,,,,,0.04444819128,,,,,2.28648,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,1793,NEW JERSEY,GLOUCESTER,13.062000000000001,,,73.66,,,8600.0,,,,,,,22.100628441999998,,,,,163.32,,17.416,,,93.97999999999999,,,,,,,,22.347562837999998,,,228.648,719.0304161847611,,,145.66569664870192,,,19980.0,,,,,,,13984.620822742465,,,,,3347.975434363658,,,1.1973500000000001,,,2.9463999999999997,,,7.42,,,,,,,0.039509503359999996,,,,,2.23204,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,1795,NEW JERSEY,HUNTERDON,,,,325.12,,,54600.0,,,,,,,9.26003985,,,,,261.312,,,,,401.32,,,,,,,,9.383507048,,,375.636,,,,615.2253917909503,,,107520.0,,,,,,,7141.238810496108,,,,,5487.413394859459,,,,,,2.8194,,,6.87,,,,,,,0.04815220722,,,,,2.28648,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,1796,NEW JERSEY,MERCER,,,,106.67999999999999,,,7600.0,,,,,,,13.087522988000002,,,,,119.768,,,,,132.07999999999998,,,,,,,,13.334457384,,,168.764,,,,221.87604923541875,,,16340.0,,,,,,,8540.18918260355,,,,,2395.2994977561134,,,,,,3.0987999999999998,,,7.85,,,,,,,0.040744175339999994,,,,,2.1776,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,1797,NEW JERSEY,MIDDLESEX,,,,91.44,,,2000.0,,,,,,,17.28540772,,,,,81.66,,,,,114.3,,,,,,,,17.655809314,,,114.324,,,,201.09140762085963,,,3800.0,,,,,,,11621.2980300723,,,,,1755.645654605333,,,,,,3.2765999999999997,,,3.8,,,,,,,0.04197884732,,,,,2.34092,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,1798,NEW JERSEY,MONMOUTH,6.531000000000001,,,86.36,,,10600.0,,,,,,,15.43339975,,,,,125.212,,8.708,,,106.67999999999999,,,,,,,,15.680334146000002,,,174.208,359.51520809238053,,,159.00250835137737,,,24480.0,,,,,,,10681.340101169391,,,,,2942.407678493589,,,1.1973500000000001,,,2.7432,,,7.61,,,,,,,0.043213519299999996,,,,,2.5586800000000003,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,1799,NEW JERSEY,MORRIS,,,,53.339999999999996,,,10600.0,,,,,,,,,,,,,,,,,66.03999999999999,,,,,,,,,,,,,,,90.93280706369622,,,22700.0,,,,,,,,,,,,,,,,,,2.54,,,8.14,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,1800,NEW JERSEY,OCEAN,,,,10.16,,,1000.0,,,,,,,0.8642703860000001,,,,,,,,,,12.7,,,,,,,,0.987737584,,,,,,,18.879382799891214,,,1700.0,,,,,,,632.335333989228,,,,,,,,,,,2.7685999999999997,,,3.4,,,,,,,0.04568286326,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,1802,NEW JERSEY,SALEM,34.832,,,269.24,,,17600.0,,,,,,,37.534028192,,,,,293.976,,50.071000000000005,,,335.28,,,,,,,,38.27483138,,,419.18800000000005,1847.6902815899314,,,582.9225946149899,,,43840.0,,,,,,,25234.81857958556,,,,,5879.371494492278,,,1.15381,,,3.2258,,,7.689999999999999,,,,,,,0.04197884732,,,,,2.1776,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
