year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_OATS","AREA PLANTED, NET_SORGHUM","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1978,-35,OHIO,OTHER (COMBINED) COUNTIES,,,5892.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1345.278980826283,,,,,,,,,,,,,,,,,,,3.4798,,,,,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,61,ALABAMA,MORGAN,,,119.38,864.269,,,,,,,25.4,45.68286326,,,,,,,121.92,,,,,,154.94,927.402,,,,,48.26,46.300199250000006,,,,,,71.12969323909083,1821.3762998934517,,,,,,,1166.141836926877,20173.433078096772,,,,,,,,,,1.9659600000000002,91.15099,,,,,,,1.17094,0.024693439600000002,,,,,,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,62,ALABAMA,PERRY,,,58.419999999999995,254.709,,,,0.045360000000000004,,,35.559999999999995,91.36572652,,,,,59.884,,60.96,,,,,,101.6,254.709,,,,,83.82,92.22999690600001,,,152.43200000000002,,,28.21993264376973,316.01166086479446,,,,98.46402601566201,,,1295.1510206216074,49397.64964528561,,,,,776.3299308344916,,,,,1.57734,54.12022,,,,0.97524,,,0.92964,0.03024946351,,,,,1.9652839999999998,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,63,ALABAMA,PICKENS,,,63.5,1175.58,,,13.068,,,,,42.59618331000001,,,,,27.220000000000002,,66.03999999999999,,,,,,121.92,1186.465,,31.944,,,,43.707388092,,,54.440000000000005,,,35.48753173558988,2752.1742828043007,,,632.4324358066903,,,,,15048.290620418136,,,,,326.87576035136493,,,,,1.8288,101.92714,,,0.9815519999999999,,,,,0.019754751679999998,,,,,1.95984,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,64,ALABAMA,PIKE,,,424.18,54.425000000000004,,,,10.79568,,,25.4,6.667228692,,,,,70.772,,436.88,,,,,,444.5,60.956,,,,,25.4,7.40803188,,,174.208,,,323.56278935390776,146.51449731004107,,,,26595.362412937324,,,966.3040817919024,2208.173080170052,,,,,849.8769769135488,,,,,2.5095199999999998,116.18649,,,,1.106784,,,0.97028,0.018520079699999997,,,,,1.840072,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,65,ALABAMA,RANDOLPH,,,91.44,,,,,,,,,,,,,,,,109.22,,,,,,119.38,,,,,,,,,,,,,47.16207921287544,,,,,,,,,,,,,,,,,,,1.58242,,,,,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,66,ALABAMA,RUSSELL,,,66.03999999999999,727.118,,,,0.63504,,,,21.359825254,,,,,,,76.2,,,,,,81.28,735.826,,,,,,21.977161243999998,,,,,,34.79169777999008,1913.3069648723013,,,,1933.1007154051601,,,,9895.886766688012,,,,,,,,,,1.6408399999999999,114.57551,,,,1.367604,,,,0.025928111580000003,,,,,,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,67,ALABAMA,SAINT CLAIR,,,30.48,,,,,,,,,5.55602391,,,,,,,33.019999999999996,,,,,,60.96,,,,,,,5.926425504,,,,,,13.916679111996032,,,,,,,,,2208.173080170052,,,,,,,,,,1.46558,,,,,,,,,0.02222409564,,,,,,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,68,ALABAMA,SHELBY,,,12.7,903.455,,,,,,,,14.198727769999998,,,,,38.108000000000004,,15.24,,,,,,33.019999999999996,905.6320000000001,,,,,,14.445662166,,,65.328,,,5.025467457109678,2574.0586194077805,,,,,,,,6270.121091840889,,,,,648.3035913635405,,,,,1.21158,124.02369000000002,,,,,,,,0.024693439600000002,,,,,2.928872,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,69,ALABAMA,SUMTER,,,88.89999999999999,80.549,,,18.876,,,,,42.59618331000001,,,,,65.328,,91.44,,,,,,104.14,82.726,,49.368,,,,42.966584904,,,163.32,,,51.80097225020746,172.36999683534245,,,799.3243285890112,,,,,19764.51213732454,,,,,817.1894008784124,,,,,1.9177,92.93612999999999,,,0.843612,,,,,0.025928111580000003,,,,,1.9054,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,70,ALABAMA,TALLADEGA,,,33.019999999999996,333.081,,,,,,,,37.0401594,,,,,125.212,,35.559999999999995,,,,,,43.18,333.081,,,,,,38.521765775999995,,,283.088,,,12.756955852663028,729.6996532696163,,,,,,,,14721.153867800347,,,,,1552.6598616689832,,,,,1.2446,95.30906,,,,,,,,0.02222409564,,,,,1.948952,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,71,ALABAMA,TALLAPOOSA,,,55.879999999999995,424.515,,,,,,,,3.08667995,,,,,,,58.419999999999995,,,,,,66.03999999999999,424.515,,,,,,3.333614346,,,,,,27.833358223992064,838.8673179319999,,,,,,,,954.1488618018743,,,,,,,,,,1.6256,85.96973,,,,,,,,0.01728540772,,,,,,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,72,ALABAMA,TUSCALOOSA,,,73.66,1534.785,,,,,,,,24.816906798,,,,,,,86.36,,,,,,88.89999999999999,1545.67,,,,,,26.54544757,,,,,,31.853732189679807,3476.128269512739,,,,,,,,11504.309133725455,,,,,,,,,,1.33604,98.59633,,,,,,,,0.025928111580000003,,,,,,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,73,ALABAMA,WALKER,,,45.72,,,,,,,,,2.4693439600000002,,,,,32.664,,48.26,,,,,,53.339999999999996,,,,,,,2.4693439600000002,,,108.88000000000001,,,25.513911705326063,,,,,,,,,1417.5925946770706,,,,,441.2822764743426,,,,,1.81356,,,,,,,,,0.032101471480000004,,,,,1.9108440000000002,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,74,ALABAMA,WASHINGTON,,,101.6,298.249,,,,,,,,8.64270386,,,,,,,104.14,,,,,,109.22,300.426,,,,,,9.383507048,,,,,,84.65979793130919,787.1563188813973,,,,,,,,4198.254991928247,,,,,,,,,,2.74828,114.88029000000002,,,,,,,,0.02716278356,,,,,,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,75,ALABAMA,WILCOX,,,58.419999999999995,337.435,,,,,,,,29.63212752,,,,,103.436,,63.5,,,,,,63.5,337.435,,,,,,30.249463509999998,,,206.872,,,32.85882568110174,551.5839898730958,,,,,,,,11776.92309424028,,,,,1293.8832180574861,,,,,1.8034,71.12259,,,,,,,,0.02222409564,,,,,2.0415,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,76,ALABAMA,WINSTON,,,45.72,,,,,,,,,1.975475168,,,,,,,48.26,,,,,,76.2,,,,,,,2.098942366,,,,,,20.488444248216382,,,,,,,,,790.5804854929816,,,,,,,,,,1.45542,,,,,,,,,0.022347562838,,,,,,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,103,ARIZONA,APACHE,,,50.8,,,10200.0,,,,,12.7,,,,,,,,50.8,,12.7,,,,76.2,,,,,,12.7,,,,10.888,,,20.87501866799405,,,22400.0,,,,,948.5969389318412,,,,,,,,,,,1.3716,,,7.1,,,,,3.81,,,,,,,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,104,ARIZONA,COCHISE,21.77,,939.8,7880.74,,21000.0,,,,,177.79999999999998,,3200.0,,,,206.872,,955.04,,185.42,,21.77,,1041.3999999999999,7989.59,,,,,254.0,,3750.0,,212.316,1372.5201446679914,,1845.1197055988075,23557.232900830135,,120800.0,,,,,16189.387757770093,,52611.191916510164,,,,6635.577935132707,13.77,,2.74302,,6.49986,264.44019000000003,,13.79,,,,,4.54914,,18.0,,,,10.324546000000002,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,105,ARIZONA,COCONINO,,,38.1,,,1800.0,,,,,,,,,,,,,38.1,,,,,,50.8,,,,,,5.08,,,,5.444,,,16.236125630662038,,,5800.0,,,,,,,,,,,,,,,,1.4223999999999999,,,10.02,,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,106,ARIZONA,GILA,,,,,,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600.0,,,,,,,,,,,,,,,,,,,5.4,,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,107,ARIZONA,GRAHAM,23.947000000000003,,76.2,4245.15,,15000.0,,,,,88.89999999999999,,,,,,108.88000000000001,,81.28,,93.97999999999999,,28.301000000000002,,101.6,4266.92,,,,,101.6,,,,114.324,1725.4538961540468,,173.95848889995042,16662.43302741644,,87600.0,,,,,7209.336735881993,,,,,,3513.9144237771734,,,2.8932330000000004,,7.38124,341.52776,,14.1,,,,,4.02336,,,,,,10.28916,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,108,ARIZONA,GREENLEE,,,17.779999999999998,261.24,,4200.0,,,,,10.16,,,,,,54.440000000000005,,20.32,,10.16,,,,25.4,261.24,,,,,10.16,,,,54.440000000000005,,,33.82526173054591,919.306649788493,,20200.0,,,,,607.1020409163784,,,,,,1634.3788017568247,,,,,5.95376,153.26080000000002,,12.64,,,,,3.048,,,,,,9.7992,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,110,ARIZONA,MARICOPA,304.78000000000003,,12.7,50158.08,,138000.0,,,,,116.83999999999999,,8300.0,,,,2226.596,,12.7,,119.38,,370.09000000000003,,254.0,50375.78,,,,,152.4,,8400.0,,2340.92,22570.331267873637,,10.630796543885857,297338.2445409657,,798600.0,,,,,8271.765307485655,,162948.55274141344,,,,79101.21004036073,15.06,,2.936773,,2.794,465.4426,,14.46,,,,,3.5737799999999997,,21.5,,,,11.36435,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,111,ARIZONA,MOHAVE,2.177,,,849.03,,7600.0,,,,,12.7,,,,,,108.88000000000001,,,,12.7,,4.354,,,849.03,,,,,12.7,,,,108.88000000000001,137.25201446679915,,,2901.561613394931,,47000.0,,,,,632.3979592878942,,,,,,2560.5267894190256,,,2.057265,,,148.95034,,14.42,,,,,2.54,,,,,,5.117360000000001,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,112,ARIZONA,NAVAJO,4.354,,101.6,,,12400.0,,,,,10.16,,,,,,27.220000000000002,,104.14,,15.24,,6.531000000000001,,152.4,,,,,,30.48,,,,32.664,257.07520169971906,,80.40747931375485,,,33600.0,,,,,392.0867347584944,,,,,,680.9911673986769,,,2.139991,,2.60858,,,7.21,,,,,1.6408399999999999,,,,,,4.992148,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,113,ARIZONA,PIMA,28.301000000000002,,,4245.15,,4800.0,,,,,20.32,,,,,,185.096,,,,22.86,,37.009,,12.7,4245.15,,,,,25.4,,,,185.096,2265.7475404043034,,,16030.409705686847,,24000.0,,,,,1416.5714288048832,,,,,,6406.764902886753,,,3.073924,,,310.11365,,13.0,,,,,3.3578799999999998,,,,,,10.735568,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,114,ARIZONA,PINAL,261.24,,2.54,34897.31,,34000.0,,,,,106.67999999999999,,3350.0,,,,2542.348,,2.54,,109.22,,304.78000000000003,,12.7,35006.16,,,,,127.0,,3400.0,,2667.56,17254.538961540467,,2.319446518666006,163234.38700306928,,168000.0,,,,,8094.693878885047,,61471.06277745025,,,,88403.54938702664,15.45,,2.669002,,3.048,390.27079000000003,,12.27,,,,,3.8252400000000004,,20.1,,,,11.040432000000001,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,115,ARIZONA,SANTA CRUZ,6.531000000000001,,10.16,,,3000.0,,,,,2.54,,,,,,5.444,,10.16,,2.54,,10.885,,12.7,,,,,,5.08,,,,5.444,385.6128025495786,,11.597232593330027,,,11600.0,,,,,151.7755102290946,,,,,,138.9221981493301,,,2.055088,,3.81,,,10.47,,,,,3.048,,,,,,5.55288,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,116,ARIZONA,YAVAPAI,,,20.32,,,9000.0,,,,,,,,,,,32.664,,20.32,,,,,,25.4,,,,,,,,,,32.664,,,27.833358223992064,,,24800.0,,,,,,,,,,,621.0639446675933,,,,,4.572,,,8.52,,,,,,,,,,,4.13744,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
